dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,slot,post_mean,post_std,ci_low,ci_high,true_weight,in_ci
kt3_s18,3comp_equal,3,18,5,bayesm,2,3,0.008983061008035,0.0142672822305277,0.0001123745583548,0.0369091738533491,,
kt3_s18,3comp_equal,3,18,5,bayesm,2,4,0.0070942059327152,0.0126619350108509,0.0001272265217753,0.0388638840590351,,
kt3_s19,3comp_equal,3,19,5,bayesm,2,0,0.3516099046939933,0.0392824742487159,0.2394616885487973,0.4144410609920726,0.3333333333333333,True
kt3_s19,3comp_equal,3,19,5,bayesm,2,1,0.31859062939099,0.0343407915138906,0.2400497036597823,0.3792055642363781,0.3333333333333333,True
kt3_s19,3comp_equal,3,19,5,bayesm,2,2,0.2976519851905125,0.0306258673488061,0.2326191731419686,0.3533803071951276,0.3333333333333333,True
kt3_s19,3comp_equal,3,19,5,bayesm,2,3,0.0170174408593561,0.0277420280471553,0.000177362619757,0.1041588263556177,,
kt3_s19,3comp_equal,3,19,5,bayesm,2,4,0.0151300398651479,0.0300755063105022,0.0001501302120868,0.1274197123886949,,
kt3_s20,3comp_equal,3,20,5,bayesm,2,0,0.380435760211626,0.0446282832850221,0.2462550346663489,0.4469016707358831,0.3333333333333333,True
kt3_s20,3comp_equal,3,20,5,bayesm,2,1,0.3404749973429214,0.0275382094134225,0.2879289299643328,0.3949433233149249,0.3333333333333333,True
kt3_s20,3comp_equal,3,20,5,bayesm,2,2,0.2594702704409882,0.0265999567484823,0.2094005558097297,0.3137044893156241,0.3333333333333333,False
kt3_s20,3comp_equal,3,20,5,bayesm,2,3,0.0103848979746318,0.027259086190317,0.0001019517221072,0.1162104280653627,,
kt3_s20,3comp_equal,3,20,5,bayesm,2,4,0.0092340740298324,0.022639922249811,0.0001112460142304,0.0777953479060423,,
kt3_s21,3comp_equal,3,21,5,bayesm,2,0,0.4244241360942713,0.0547006890358843,0.3168773657517073,0.5380335408129929,0.3333333333333333,True
kt3_s21,3comp_equal,3,21,5,bayesm,2,1,0.3460819651981179,0.0367985873899481,0.2490082389474552,0.406846132646099,0.3333333333333333,True
kt3_s21,3comp_equal,3,21,5,bayesm,2,2,0.1732269168924018,0.0566873113796177,0.0786052558179954,0.2850373917531719,0.3333333333333333,False
kt3_s21,3comp_equal,3,21,5,bayesm,2,3,0.0394770838209998,0.0529288495120552,0.0002216858898621,0.1687684848082908,,
kt3_s21,3comp_equal,3,21,5,bayesm,2,4,0.016789897994209,0.0293931299202656,0.0001621381542763,0.1125554804129342,,
kt3_s22,3comp_equal,3,22,5,bayesm,2,0,0.3350333862912712,0.0299143145005058,0.2778361260689956,0.3922760795415909,0.3333333333333333,True
kt3_s22,3comp_equal,3,22,5,bayesm,2,1,0.3273607576732889,0.0308552400582116,0.2641230821788755,0.3849170818336879,0.3333333333333333,True
kt3_s22,3comp_equal,3,22,5,bayesm,2,2,0.3107231545842815,0.031762740272682,0.2430565240922284,0.3700216650971264,0.3333333333333333,True
kt3_s22,3comp_equal,3,22,5,bayesm,2,3,0.0146330488888078,0.0185004392722136,0.0005199722124638,0.0730622735127577,,
kt3_s22,3comp_equal,3,22,5,bayesm,2,4,0.0122496525623504,0.019797074112374,0.0001659124955527,0.0682371918508859,,
kt3_s23,3comp_equal,3,23,5,bayesm,2,0,0.3494763951922391,0.0309756678728173,0.2878149677550026,0.4092112230197578,0.3333333333333333,True
kt3_s23,3comp_equal,3,23,5,bayesm,2,1,0.3305140528498932,0.0278431567079909,0.2766173744227495,0.3837804250591555,0.3333333333333333,True
kt3_s23,3comp_equal,3,23,5,bayesm,2,2,0.2666019433473343,0.0546926879754545,0.1429628147241779,0.3493014344436124,0.3333333333333333,True
kt3_s23,3comp_equal,3,23,5,bayesm,2,3,0.031517417018224,0.0434728333401607,0.0003053429335772,0.1424532953454838,,
kt3_s23,3comp_equal,3,23,5,bayesm,2,4,0.0218901915923091,0.019125092242717,0.0010675393109533,0.0605946502903815,,
kt3_s24,3comp_equal,3,24,5,bayesm,2,0,0.3470445194711378,0.028634090780978,0.2919341171855001,0.4036373175577381,0.3333333333333333,True
kt3_s24,3comp_equal,3,24,5,bayesm,2,1,0.3376743240426977,0.0270782312709065,0.2859339241841299,0.391748828328253,0.3333333333333333,True
kt3_s24,3comp_equal,3,24,5,bayesm,2,2,0.2791707240954129,0.0414309107936912,0.1831380995080827,0.348549378894117,0.3333333333333333,True
kt3_s24,3comp_equal,3,24,5,bayesm,2,3,0.0193090988547396,0.0278235256747663,0.0002699919780394,0.1026949217524829,,
kt3_s24,3comp_equal,3,24,5,bayesm,2,4,0.0168013335360117,0.021992051296102,0.0003209119434971,0.0878875791376014,,
kt3_s25,3comp_equal,3,25,5,bayesm,2,0,0.3421662113445839,0.0326007250626405,0.2774240210991342,0.405069585304336,0.3333333333333333,True
kt3_s25,3comp_equal,3,25,5,bayesm,2,1,0.3244588699574835,0.0284235636604616,0.2696964329511665,0.3809088844381959,0.3333333333333333,True
kt3_s25,3comp_equal,3,25,5,bayesm,2,2,0.3051453449151513,0.0366390411172053,0.2238331146885795,0.3710352829032427,0.3333333333333333,True
kt3_s25,3comp_equal,3,25,5,bayesm,2,3,0.0147440631179836,0.01470544580835,0.0004204121752592,0.0496894570766793,,
kt3_s25,3comp_equal,3,25,5,bayesm,2,4,0.0134855106647975,0.0246796915600381,0.0001504059453088,0.0939747747792168,,
kt3_s26,3comp_equal,3,26,5,bayesm,2,0,0.3258080717190981,0.0408826856604917,0.2424690714395287,0.396247319440612,0.3333333333333333,True
kt3_s26,3comp_equal,3,26,5,bayesm,2,1,0.3242068232923128,0.0272806383529304,0.2719322911373451,0.3782717155931912,0.3333333333333333,True
kt3_s26,3comp_equal,3,26,5,bayesm,2,2,0.316272162707628,0.0266926891738818,0.2647791286691894,0.3699663146064817,0.3333333333333333,True
kt3_s26,3comp_equal,3,26,5,bayesm,2,3,0.0261392466491666,0.0311478864894385,0.0002156380187325,0.0959025511890444,,
kt3_s26,3comp_equal,3,26,5,bayesm,2,4,0.0075736956317944,0.0080415247127427,0.0001510423193949,0.0280790265383187,,
kt3_s27,3comp_equal,3,27,5,bayesm,2,0,0.3556165327276424,0.0295054284819796,0.2965272851268836,0.4127542246923058,0.3333333333333333,True
kt3_s27,3comp_equal,3,27,5,bayesm,2,1,0.3220934454201564,0.028544427871317,0.266365299246504,0.3788467409768703,0.3333333333333333,True
kt3_s27,3comp_equal,3,27,5,bayesm,2,2,0.3075521334446211,0.0265118446141532,0.2574447815332402,0.3609634123198899,0.3333333333333333,True
kt3_s27,3comp_equal,3,27,5,bayesm,2,3,0.0101987179747805,0.0124344405711312,0.0002225390896026,0.0396621573032712,,
kt3_s27,3comp_equal,3,27,5,bayesm,2,4,0.0045391704327994,0.0075944687388763,8.635214853750153e-05,0.0179681555510498,,
kt3_s28,3comp_equal,3,28,5,bayesm,2,0,0.3476060234814855,0.033573069695308,0.2631401580791455,0.4062172852641198,0.3333333333333333,True
kt3_s28,3comp_equal,3,28,5,bayesm,2,1,0.3284765663562117,0.0294013551432282,0.2713391092135636,0.3842397236967875,0.3333333333333333,True
kt3_s28,3comp_equal,3,28,5,bayesm,2,2,0.2917760118409563,0.0394650437718294,0.1902350738559895,0.3553702198725456,0.3333333333333333,True
kt3_s28,3comp_equal,3,28,5,bayesm,2,3,0.0221570816188975,0.0315646601324968,0.0002372536723518,0.1210827404879598,,
kt3_s28,3comp_equal,3,28,5,bayesm,2,4,0.0099843167024488,0.0196487124285429,0.0001576568646593,0.0712279510107752,,
kt3_s29,3comp_equal,3,29,5,bayesm,2,0,0.3735920610945503,0.030071392506073,0.3142937034292704,0.4323808875538074,0.3333333333333333,True
kt3_s29,3comp_equal,3,29,5,bayesm,2,1,0.3065751549599592,0.0333201062644666,0.2350817963264002,0.3669379911420661,0.3333333333333333,True
kt3_s29,3comp_equal,3,29,5,bayesm,2,2,0.2981430700598891,0.0273384318480714,0.2457628023465583,0.3520429877060237,0.3333333333333333,True
kt3_s29,3comp_equal,3,29,5,bayesm,2,3,0.0123663091989966,0.0169943595826089,0.0002967596298144,0.0608998754016912,,
kt3_s29,3comp_equal,3,29,5,bayesm,2,4,0.0093234046866047,0.0141817934427516,0.0002072497879244,0.0419916460614804,,
kt3_s30,3comp_equal,3,30,5,bayesm,2,0,0.3564196420322943,0.0279787633334033,0.3031620237007099,0.4118320293844582,0.3333333333333333,True
kt3_s30,3comp_equal,3,30,5,bayesm,2,1,0.3198481367039301,0.0362046430186037,0.2329230856269393,0.3821932874687957,0.3333333333333333,True
kt3_s30,3comp_equal,3,30,5,bayesm,2,2,0.3001567605927963,0.0277003211454644,0.2472138164195617,0.3538052532100335,0.3333333333333333,True
kt3_s30,3comp_equal,3,30,5,bayesm,2,3,0.0128055849502936,0.0134912471264998,0.0001814429124193,0.0420096162368319,,
kt3_s30,3comp_equal,3,30,5,bayesm,2,4,0.0107698757206855,0.0239127323439683,0.0001082087275822,0.0953614143105721,,
kt3_s31,3comp_equal,3,31,5,bayesm,2,0,0.3819848962629839,0.0304434902711778,0.3230291510758142,0.4404575766189197,0.3333333333333333,True
kt3_s31,3comp_equal,3,31,5,bayesm,2,1,0.3037524706963924,0.0292132476640291,0.2475640211904338,0.3610719038779245,0.3333333333333333,True
kt3_s31,3comp_equal,3,31,5,bayesm,2,2,0.2997471690981015,0.0306725883959814,0.2394841703499117,0.3553057159948208,0.3333333333333333,True
kt3_s31,3comp_equal,3,31,5,bayesm,2,3,0.010139059517099,0.0185323546085086,0.0002619025288509,0.0627192823013203,,
kt3_s31,3comp_equal,3,31,5,bayesm,2,4,0.0043764044254231,0.0086125741904283,9.649042163432546e-05,0.0177168621946556,,
kt3_s32,3comp_equal,3,32,5,bayesm,2,0,0.3365535788198773,0.0276679551381421,0.2833990550714824,0.390643546895783,0.3333333333333333,True
kt3_s32,3comp_equal,3,32,5,bayesm,2,1,0.3210809030650699,0.0428332841734146,0.2034616400931684,0.3915778024877911,0.3333333333333333,True
kt3_s32,3comp_equal,3,32,5,bayesm,2,2,0.3175825345499183,0.0337822196866151,0.2503573715550121,0.3818923108443257,0.3333333333333333,True
kt3_s32,3comp_equal,3,32,5,bayesm,2,3,0.0139476276983626,0.0285852716911135,0.0001599898873972,0.1264102751614664,,
kt3_s32,3comp_equal,3,32,5,bayesm,2,4,0.0108353558667717,0.0236101898013328,0.0001531037780089,0.0926479538003147,,
kt3_s33,3comp_equal,3,33,5,bayesm,2,0,0.3336546877323407,0.0303390610404677,0.2727134841086989,0.3894279669808337,0.3333333333333333,True
kt3_s33,3comp_equal,3,33,5,bayesm,2,1,0.3210791050167163,0.0335451973327627,0.257138556179966,0.3839337199680009,0.3333333333333333,True
kt3_s33,3comp_equal,3,33,5,bayesm,2,2,0.3108068458247046,0.0475885375950777,0.1892238197957672,0.3861203146712882,0.3333333333333333,True
kt3_s33,3comp_equal,3,33,5,bayesm,2,3,0.0257214226065102,0.0439496661494684,0.0001368489484921,0.1593667720256207,,
kt3_s33,3comp_equal,3,33,5,bayesm,2,4,0.0087379388197281,0.0148871134782123,0.0002428761975476,0.0497349216436016,,
kt3_s34,3comp_equal,3,34,5,bayesm,2,0,0.3538320352290554,0.0422086286279641,0.2211406083465151,0.4160900018602429,0.3333333333333333,True
kt3_s34,3comp_equal,3,34,5,bayesm,2,1,0.329047968365691,0.0287007152780764,0.2741807837995982,0.3840401585514178,0.3333333333333333,True
kt3_s34,3comp_equal,3,34,5,bayesm,2,2,0.2849043263497954,0.0414194076173732,0.1726088308505722,0.3495433531982159,0.3333333333333333,True
kt3_s34,3comp_equal,3,34,5,bayesm,2,3,0.0196584652207525,0.0387994301582433,0.0001316612209413,0.1493952142609394,,
kt3_s34,3comp_equal,3,34,5,bayesm,2,4,0.0125572048347056,0.0252136950665161,0.0001294878097705,0.1055271295007882,,
kt3_s35,3comp_equal,3,35,5,bayesm,2,0,0.5276830355405495,0.1154771172301582,0.2895781707991681,0.6941323729797853,0.3333333333333333,True
kt3_s35,3comp_equal,3,35,5,bayesm,2,1,0.3051685556180862,0.0495477477491142,0.1831450715063244,0.3801022646662914,0.3333333333333333,True
kt3_s35,3comp_equal,3,35,5,bayesm,2,2,0.1261700895969139,0.1070449926180271,0.0008135350212477,0.3579603501960105,0.3333333333333333,True
kt3_s35,3comp_equal,3,35,5,bayesm,2,3,0.0231728468807023,0.0438016804732713,0.0001584728806861,0.1623263955364811,,
kt3_s35,3comp_equal,3,35,5,bayesm,2,4,0.017805472363748,0.0395929076849893,0.0001074939318295,0.1420416977489072,,
kt3_s36,3comp_equal,3,36,5,bayesm,2,0,0.3512572538881698,0.0343527450352615,0.2762062493835308,0.4099460255949134,0.3333333333333333,True
kt3_s36,3comp_equal,3,36,5,bayesm,2,1,0.334865875129554,0.0272972298308654,0.281766449420566,0.3894514696429149,0.3333333333333333,True
kt3_s36,3comp_equal,3,36,5,bayesm,2,2,0.2941242446887025,0.0311284865404901,0.2278772316099158,0.349557431389773,0.3333333333333333,True
kt3_s36,3comp_equal,3,36,5,bayesm,2,3,0.0101902750288976,0.0199961728422607,0.0001423853073386,0.0654756967706353,,
kt3_s36,3comp_equal,3,36,5,bayesm,2,4,0.009562351264676,0.018861408352284,0.0001964016279414,0.0674353708263232,,
kt3_s37,3comp_equal,3,37,5,bayesm,2,0,0.3378111463070736,0.039120206396589,0.2239336245677425,0.3983544649804886,0.3333333333333333,True
kt3_s37,3comp_equal,3,37,5,bayesm,2,1,0.3305316605724492,0.0290742139648321,0.2737334087989501,0.3857518421327714,0.3333333333333333,True
kt3_s37,3comp_equal,3,37,5,bayesm,2,2,0.309522863570137,0.0285649696949229,0.2549987327914707,0.3642188317657259,0.3333333333333333,True
kt3_s37,3comp_equal,3,37,5,bayesm,2,3,0.01227024079566,0.0226742982472725,0.0001681242702849,0.0842686849720047,,
kt3_s37,3comp_equal,3,37,5,bayesm,2,4,0.0098640887546801,0.0240453329687798,0.0001125829310026,0.1025648213079575,,
kt3_s38,3comp_equal,3,38,5,bayesm,2,0,0.3527493739852496,0.0277099211909353,0.2988328572751692,0.4074737749412541,0.3333333333333333,True
kt3_s38,3comp_equal,3,38,5,bayesm,2,1,0.3225097792220909,0.0317570692044782,0.2557546242348176,0.380395076905519,0.3333333333333333,True
kt3_s38,3comp_equal,3,38,5,bayesm,2,2,0.3075330767071002,0.0271607074848136,0.2556473765209974,0.3615221779070297,0.3333333333333333,True
kt3_s38,3comp_equal,3,38,5,bayesm,2,3,0.0107780350414464,0.0183840377054308,0.0001259268456288,0.0627162298263929,,
kt3_s38,3comp_equal,3,38,5,bayesm,2,4,0.0064297350441127,0.008415478202358,0.0001696792376272,0.025157835439779,,
kt3_s39,3comp_equal,3,39,5,bayesm,2,0,0.3359458694039388,0.0391784416142533,0.2566360057078707,0.4110027812525453,0.3333333333333333,True
kt3_s39,3comp_equal,3,39,5,bayesm,2,1,0.3293494511718401,0.0367308173236756,0.258273699332107,0.4012406102371453,0.3333333333333333,True
kt3_s39,3comp_equal,3,39,5,bayesm,2,2,0.319428405199886,0.0280038901174845,0.2652867178297212,0.3733008846588864,0.3333333333333333,True
kt3_s39,3comp_equal,3,39,5,bayesm,2,3,0.0105023240639395,0.0210334184515558,0.0001120595774056,0.0738743812712356,,
kt3_s39,3comp_equal,3,39,5,bayesm,2,4,0.0047739501603955,0.0108062863336994,9.136808944779326e-05,0.0208115304760845,,
kt3_s40,3comp_equal,3,40,5,bayesm,2,0,0.6293009497730936,0.038509866593905,0.5655895979760198,0.6868010125116158,0.3333333333333333,False
kt3_s40,3comp_equal,3,40,5,bayesm,2,1,0.3444426935889464,0.0306702858029652,0.2842281512754925,0.4004640053143428,0.3333333333333333,True
kt3_s40,3comp_equal,3,40,5,bayesm,2,2,0.0106059484739475,0.0142030226134498,0.0003511312063363,0.03816267496158,0.3333333333333333,False
kt3_s40,3comp_equal,3,40,5,bayesm,2,3,0.0100491575128444,0.0272088145673627,0.0001633567685303,0.0315380525279595,,
kt3_s40,3comp_equal,3,40,5,bayesm,2,4,0.005601250651168,0.0079311386825965,0.0001398466037937,0.0220985555117763,,
kt3_s41,3comp_equal,3,41,5,bayesm,2,0,0.3354814228262374,0.0278234312982688,0.2820657984083826,0.3909134615227301,0.3333333333333333,True
kt3_s41,3comp_equal,3,41,5,bayesm,2,1,0.3127306420820492,0.0269285121888276,0.2609442496465747,0.366468059289407,0.3333333333333333,True
kt3_s41,3comp_equal,3,41,5,bayesm,2,2,0.301136410091872,0.0531982006916791,0.1713471323634928,0.3812458491209427,0.3333333333333333,True
kt3_s41,3comp_equal,3,41,5,bayesm,2,3,0.0378380817601572,0.0430120911695823,0.0006992032597734,0.1675616608357354,,
kt3_s41,3comp_equal,3,41,5,bayesm,2,4,0.0128134432396841,0.0253186459844411,0.0001095082449628,0.1037203829175029,,
kt3_s42,3comp_equal,3,42,5,bayesm,2,0,0.3480811318626002,0.0321383401505195,0.2815300097553895,0.4059110923966497,0.3333333333333333,True
kt3_s42,3comp_equal,3,42,5,bayesm,2,1,0.3234290731010806,0.0295034310837801,0.2662372953323615,0.3785746561135978,0.3333333333333333,True
kt3_s42,3comp_equal,3,42,5,bayesm,2,2,0.3075595675666609,0.0314659081174593,0.2406735266094891,0.3648165603952614,0.3333333333333333,True
kt3_s42,3comp_equal,3,42,5,bayesm,2,3,0.0134609216709782,0.0234955727590804,0.0001352251981537,0.101070241967484,,
kt3_s42,3comp_equal,3,42,5,bayesm,2,4,0.0074693057986799,0.0145851240955915,0.0001240455341307,0.0380247977599766,,
kt3_s43,3comp_equal,3,43,5,bayesm,2,0,0.337490166005866,0.0342181713709547,0.2670925144674106,0.4007752687891777,0.3333333333333333,True
kt3_s43,3comp_equal,3,43,5,bayesm,2,1,0.3276117793874032,0.0270489804960533,0.275900689876785,0.3815876218016132,0.3333333333333333,True
kt3_s43,3comp_equal,3,43,5,bayesm,2,2,0.3105223045298391,0.0271814219671128,0.2580623535365122,0.3636857110104872,0.3333333333333333,True
kt3_s43,3comp_equal,3,43,5,bayesm,2,3,0.0122348259110229,0.0161177279618068,0.0002174129600045,0.0586689258728049,,
kt3_s43,3comp_equal,3,43,5,bayesm,2,4,0.0121409241658686,0.0133173173671849,0.0003824814652362,0.048936207083517,,
kt3_s44,3comp_equal,3,44,5,bayesm,2,0,0.3364257095314997,0.0271403246566181,0.2835549037069173,0.3899659218570996,0.3333333333333333,True
kt3_s44,3comp_equal,3,44,5,bayesm,2,1,0.3265667845534813,0.0317296916214244,0.2649965061112238,0.382849071066249,0.3333333333333333,True
kt3_s44,3comp_equal,3,44,5,bayesm,2,2,0.2983600632783469,0.0516479478076744,0.1785585089819602,0.372656288279677,0.3333333333333333,True
kt3_s44,3comp_equal,3,44,5,bayesm,2,3,0.0224805072898905,0.0354330593646696,0.0001549944679417,0.1258937534022149,,
kt3_s44,3comp_equal,3,44,5,bayesm,2,4,0.0161669353467815,0.0333926669721085,0.0001315898707461,0.128765013868924,,
kt3_s45,3comp_equal,3,45,5,bayesm,2,0,0.3381472546470512,0.030840048863808,0.2798495523172958,0.3945854098773577,0.3333333333333333,True
kt3_s45,3comp_equal,3,45,5,bayesm,2,1,0.3307363198290282,0.0359335082303852,0.2436220092533386,0.392407307560145,0.3333333333333333,True
kt3_s45,3comp_equal,3,45,5,bayesm,2,2,0.294754684230038,0.041294092514881,0.1853723156193371,0.3616208196265188,0.3333333333333333,True
kt3_s45,3comp_equal,3,45,5,bayesm,2,3,0.0257348413249784,0.0371250951638095,0.0002721324692113,0.1423484244196443,,
kt3_s45,3comp_equal,3,45,5,bayesm,2,4,0.010626899968904,0.023100722114124,0.000118734811918,0.0937309218779821,,
kt3_s46,3comp_equal,3,46,5,bayesm,2,0,0.3518303093658093,0.0579080072201304,0.1981223946750502,0.4415487205371955,0.3333333333333333,True
kt3_s46,3comp_equal,3,46,5,bayesm,2,1,0.3237259113397043,0.0419875577340852,0.2482776664400952,0.4097404890803447,0.3333333333333333,True
kt3_s46,3comp_equal,3,46,5,bayesm,2,2,0.2899119318789441,0.0279889315459164,0.235334780517484,0.3446129971530177,0.3333333333333333,True
kt3_s46,3comp_equal,3,46,5,bayesm,2,3,0.0240953234649029,0.0404617219429809,0.0002655769564964,0.1645608206532728,,
kt3_s46,3comp_equal,3,46,5,bayesm,2,4,0.0104365239506393,0.0216367965239499,0.0001126238397982,0.0778669359369915,,
kt3_s47,3comp_equal,3,47,5,bayesm,2,0,0.3681127881321321,0.0344866089605145,0.2995735717989882,0.427055977719655,0.3333333333333333,True
kt3_s47,3comp_equal,3,47,5,bayesm,2,1,0.3401645490878038,0.0306871702014421,0.2791537505974937,0.3978807753273283,0.3333333333333333,True
kt3_s47,3comp_equal,3,47,5,bayesm,2,2,0.2716101994321923,0.0266811203287995,0.220838060969631,0.3246339844323218,0.3333333333333333,False
kt3_s47,3comp_equal,3,47,5,bayesm,2,3,0.0112785306743144,0.0188408666228574,0.0005683312413975,0.0459804118687969,,
kt3_s47,3comp_equal,3,47,5,bayesm,2,4,0.0088339326735571,0.0172574139418769,0.0001451525734145,0.0514868592200477,,
kt3_s48,3comp_equal,3,48,5,bayesm,2,0,0.342728632462335,0.0345989945065025,0.2744009172406175,0.405774716591412,0.3333333333333333,True
kt3_s48,3comp_equal,3,48,5,bayesm,2,1,0.3163818889543908,0.037630252978696,0.2218289377090043,0.3794595251144129,0.3333333333333333,True
kt3_s48,3comp_equal,3,48,5,bayesm,2,2,0.3121101495665629,0.0319234781271977,0.248718718368101,0.37235780533123,0.3333333333333333,True
kt3_s48,3comp_equal,3,48,5,bayesm,2,3,0.0198480688935865,0.0272872913657603,0.0001504124542785,0.1034212356856771,,
kt3_s48,3comp_equal,3,48,5,bayesm,2,4,0.0089312601231247,0.0162062708348809,0.000144870424938,0.0515625015300461,,
kt3_s49,3comp_equal,3,49,5,bayesm,2,0,0.3789072624140813,0.079879896915047,0.2174131952607588,0.4899066789873263,0.3333333333333333,True
kt3_s49,3comp_equal,3,49,5,bayesm,2,1,0.3121889812199718,0.0344670695368138,0.2302599648611537,0.371972400286023,0.3333333333333333,True
kt3_s49,3comp_equal,3,49,5,bayesm,2,2,0.2598868763326079,0.0424928709001129,0.1883959310374595,0.3420961525301002,0.3333333333333333,True
kt3_s49,3comp_equal,3,49,5,bayesm,2,3,0.0399562156709308,0.0525149733711498,0.0002323105965835,0.1593736916734066,,
kt3_s49,3comp_equal,3,49,5,bayesm,2,4,0.0090606643624082,0.023716410354491,0.0001007934470305,0.0998314290210632,,
kt3_s50,3comp_equal,3,50,5,bayesm,2,0,0.335055364255595,0.0285598463185125,0.2807188633924831,0.389963952396409,0.3333333333333333,True
kt3_s50,3comp_equal,3,50,5,bayesm,2,1,0.3298683011497036,0.0294676452322835,0.2731706675228847,0.388287255507526,0.3333333333333333,True
kt3_s50,3comp_equal,3,50,5,bayesm,2,2,0.3224622399038729,0.029614260532425,0.266030900749324,0.3804964398451309,0.3333333333333333,True
kt3_s50,3comp_equal,3,50,5,bayesm,2,3,0.0078541012526825,0.011628255317313,0.0003614945615392,0.0266104306125666,,
kt3_s50,3comp_equal,3,50,5,bayesm,2,4,0.0047599934381457,0.008823045717541,0.0001086039851774,0.0171591679202612,,
kt3_s51,3comp_equal,3,51,5,bayesm,2,0,0.380847726730785,0.032279051352322,0.3183686132279638,0.4396033172180063,0.3333333333333333,True
kt3_s51,3comp_equal,3,51,5,bayesm,2,1,0.3221453729931804,0.0270668714323734,0.2699136978132308,0.3758328599313189,0.3333333333333333,True
kt3_s51,3comp_equal,3,51,5,bayesm,2,2,0.2506951837727764,0.0373608150192687,0.1575741539598881,0.3154947948270317,0.3333333333333333,False
kt3_s51,3comp_equal,3,51,5,bayesm,2,3,0.0307461811935138,0.0235395958708736,0.0040347771325538,0.1030862477860325,,
kt3_s51,3comp_equal,3,51,5,bayesm,2,4,0.0155655353097442,0.0251882484716981,0.000294365213706,0.100880485567128,,
kt3_s52,3comp_equal,3,52,5,bayesm,2,0,0.337336365751784,0.0284133202107322,0.2840112743138557,0.3917792415581111,0.3333333333333333,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,1,0.3265553450012034,0.0445054027264338,0.2028865365398698,0.3944661661541678,0.3333333333333333,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,2,0.3109988003317893,0.0272316358280055,0.2588259991108166,0.3650046884880905,0.3333333333333333,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,3,0.018748192815063,0.0339458437353599,0.0001580143014115,0.135373154291108,,
kt3_s52,3comp_equal,3,52,5,bayesm,2,4,0.0063612961001602,0.016029033496332,9.637180182629784e-05,0.0414168600380183,,
kt3_s53,3comp_equal,3,53,5,bayesm,2,0,0.3548600882095519,0.027654330949709,0.3016537988712241,0.4096998062835524,0.3333333333333333,True
kt3_s53,3comp_equal,3,53,5,bayesm,2,1,0.3363434414105424,0.0306855624741269,0.2730878482096309,0.3939835756531256,0.3333333333333333,True
kt3_s53,3comp_equal,3,53,5,bayesm,2,2,0.2909965964169349,0.0301386032044019,0.2244254903795845,0.3462203940228203,0.3333333333333333,True
kt3_s53,3comp_equal,3,53,5,bayesm,2,3,0.0135357844224319,0.0208048020117896,0.000187501531203,0.0785973618296834,,
kt3_s53,3comp_equal,3,53,5,bayesm,2,4,0.0042640895405388,0.0048703499114699,0.0001052102998499,0.0166877415397857,,
kt3_s54,3comp_equal,3,54,5,bayesm,2,0,0.3713363920345491,0.0289201203259722,0.3150538994796411,0.428434798804051,0.3333333333333333,True
kt3_s54,3comp_equal,3,54,5,bayesm,2,1,0.3292043900223934,0.028841948300997,0.2719858717011303,0.3838745092612637,0.3333333333333333,True
kt3_s54,3comp_equal,3,54,5,bayesm,2,2,0.2318176323206828,0.0509016518148772,0.1274514097620733,0.3212650119276214,0.3333333333333333,False
kt3_s54,3comp_equal,3,54,5,bayesm,2,3,0.0349748479000486,0.0387419729259263,0.000232016794768,0.132270088128394,,
kt3_s54,3comp_equal,3,54,5,bayesm,2,4,0.0326667377223259,0.0256858806805683,0.000521112995681,0.089908962080827,,
kt3_s55,3comp_equal,3,55,5,bayesm,2,0,0.3672425104281795,0.0532570124308381,0.2283039893723674,0.4475028821978067,0.3333333333333333,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,1,0.3030327749856035,0.0279664066897072,0.2505293483081802,0.3578371073134574,0.3333333333333333,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,2,0.2805715699538128,0.0262704542155232,0.2306186196976176,0.3341437059415673,0.3333333333333333,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,3,0.0306581429257679,0.0371869979912533,0.000313403448704,0.1485856229549387,,
kt3_s55,3comp_equal,3,55,5,bayesm,2,4,0.0184950017066361,0.0338695422992796,0.0002775582308017,0.1440756587289209,,
kt3_s56,3comp_equal,3,56,5,bayesm,2,0,0.6287596441386696,0.0479463186032935,0.5370901220039044,0.7144912153921373,0.3333333333333333,False
kt3_s56,3comp_equal,3,56,5,bayesm,2,1,0.3536187406071763,0.0422119557962604,0.2696645405925146,0.4355327133968607,0.3333333333333333,True
kt3_s56,3comp_equal,3,56,5,bayesm,2,2,0.008998509161099,0.0234474242504681,0.0001819113626782,0.04023754344132,0.3333333333333333,False
kt3_s56,3comp_equal,3,56,5,bayesm,2,3,0.0049279833819279,0.012392786629543,0.0001064155421189,0.0169548483490064,,
