dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,converged,n_iter,switching_rate,verdict,gate_passed,invariant_pvec_sorted_rhat,alloc_accuracy,adjusted_rand
kt2_s57,2comp_equal,2,57,5,bayesm_gibbs,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0316365297721242,1.0,1.0
kt2_s58,2comp_equal,2,58,5,bayesm_gibbs,2,True,3,0.9379,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.473267990383188,0.9966666666666668,0.9936677264920064
kt2_s59,2comp_equal,2,59,5,bayesm_gibbs,2,True,3,0.6874,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.226581611647477,0.9933333333333332,0.9867105674038552
kt2_s60,2comp_equal,2,60,5,bayesm_gibbs,2,True,3,0.84515,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2245655285457386,1.0,1.0
kt2_s61,2comp_equal,2,61,5,bayesm_gibbs,2,True,3,0.566,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1129552249326309,0.9933333333333332,0.9870674002118004
kt2_s62,2comp_equal,2,62,5,bayesm_gibbs,2,True,3,0.5443,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0053850535220898,0.9566666666666668,0.8336215506944137
kt2_s63,2comp_equal,2,63,5,bayesm_gibbs,2,True,3,0.85195,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.197296325823187,0.5066666666666667,0.0
kt2_s64,2comp_equal,2,64,5,bayesm_gibbs,2,True,2,0.1041,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.297122775316548,1.0,1.0
kt2_s65,2comp_equal,2,65,5,bayesm_gibbs,2,True,4,0.99875,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2676445903391456,0.91,0.6816511711105004
kt2_s66,2comp_equal,2,66,5,bayesm_gibbs,2,True,2,0.6763,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2623615699327482,0.9966666666666668,0.9866663650905948
kt2_s67,2comp_equal,2,67,5,bayesm_gibbs,2,True,3,0.994,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0358685913631287,0.9833333333333332,0.9342249400414524
kt2_s68,2comp_equal,2,68,5,bayesm_gibbs,2,True,3,0.9996,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.016435020975555,1.0,1.0
kt2_s69,2comp_equal,2,69,5,bayesm_gibbs,2,True,3,0.6254,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2620241350619068,1.0,1.0
kt2_s70,2comp_equal,2,70,5,bayesm_gibbs,2,True,3,0.5274,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1635174356793363,0.9933333333333332,0.9854634164237416
kt2_s71,2comp_equal,2,71,5,bayesm_gibbs,2,True,3,0.8617,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.003553640901361,1.0,1.0
kt2_s72,2comp_equal,2,72,5,bayesm_gibbs,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1310590258070536,1.0,1.0
kt2_s73,2comp_equal,2,73,5,bayesm_gibbs,2,True,3,0.5429,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0765353198120098,1.0,1.0
kt2_s74,2comp_equal,2,74,5,bayesm_gibbs,2,True,4,0.74395,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1684435146669,0.9833333333333332,0.9525546295206704
kt2_s75,2comp_equal,2,75,5,bayesm_gibbs,2,True,3,0.7846,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.065495805318734,1.0,1.0
kt2_s76,2comp_equal,2,76,5,bayesm_gibbs,2,True,3,0.97095,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.041603162598279,1.0,1.0
kt2_s77,2comp_equal,2,77,5,bayesm_gibbs,2,True,3,0.91965,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1412076869883432,1.0,1.0
kt2_s78,2comp_equal,2,78,5,bayesm_gibbs,2,True,3,0.6174,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0330241409791614,0.9933333333333332,0.973419284455204
kt2_s79,2comp_equal,2,79,5,bayesm_gibbs,2,True,3,0.93865,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0635677241706054,0.9833333333333332,0.9342246240342
kt2_s80,2comp_equal,2,80,5,bayesm_gibbs,2,True,3,0.7865,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.025327836025265,1.0,1.0
kt2_s81,2comp_equal,2,81,5,bayesm_gibbs,2,True,3,0.9598,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0440714533834787,0.9966666666666668,0.9866666397815044
kt2_s82,2comp_equal,2,82,5,bayesm_gibbs,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1763873857300895,1.0,1.0
kt2_s83,2comp_equal,2,83,5,bayesm_gibbs,2,True,3,0.62215,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0573262781895556,0.9933333333333332,0.9865322369398718
kt2_s84,2comp_equal,2,84,5,bayesm_gibbs,2,True,2,0.2022,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.15999977269072,1.0,1.0
kt2_s85,2comp_equal,2,85,5,bayesm_gibbs,2,True,3,0.8144,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.033695697274141,0.99,0.9669555699913388
kt2_s86,2comp_equal,2,86,5,bayesm_gibbs,2,True,5,0.7753,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.6966542973777532,0.9866666666666668,0.9757419859787438
kt2_s87,2comp_equal,2,87,5,bayesm_gibbs,2,True,3,0.8486,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1001882739725333,1.0,1.0
kt2_s88,2comp_equal,2,88,5,bayesm_gibbs,2,True,3,0.6526,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0425065160675104,1.0,1.0
kt2_s89,2comp_equal,2,89,5,bayesm_gibbs,2,True,3,0.66425,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1987932096676002,0.9966666666666668,0.9866666361755966
kt2_s90,2comp_equal,2,90,5,bayesm_gibbs,2,True,2,0.47745,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.082587956404884,0.9933333333333332,0.9856861136574028
kt2_s91,2comp_equal,2,91,5,bayesm_gibbs,2,True,3,0.54965,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0391167109505768,1.0,1.0
kt2_s92,2comp_equal,2,92,5,bayesm_gibbs,2,True,3,0.7334,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.215086912340526,1.0,1.0
kt2_s93,2comp_equal,2,93,5,bayesm_gibbs,2,True,3,0.6196,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1527344466830656,0.9833333333333332,0.9613348803060292
kt2_s94,2comp_equal,2,94,5,bayesm_gibbs,2,True,2,0.2721,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.123620640596369,0.9933333333333332,0.9805129096399524
kt2_s95,2comp_equal,2,95,5,bayesm_gibbs,2,True,3,0.49975,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.175615526549829,0.9966666666666668,0.9938462056335094
kt2_s96,2comp_equal,2,96,5,bayesm_gibbs,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0067586997360038,1.0,1.0
kt2_s97,2comp_equal,2,97,5,bayesm_gibbs,2,True,3,0.5535,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2652622098389126,0.99,0.982342432787563
kt2_s98,2comp_equal,2,98,5,bayesm_gibbs,2,True,3,0.79285,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0693848656048444,1.0,1.0
kt2_s99,2comp_equal,2,99,5,bayesm_gibbs,2,True,4,0.9145,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1394277828982926,0.9966666666666668,0.9866663650905948
kt3_s01,3comp_equal,3,1,5,bayesm_gibbs,2,True,3,0.5692,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1289296719459865,0.96,0.9038738227302112
kt3_s02,3comp_equal,3,2,5,bayesm_gibbs,2,True,2,0.25435,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0729949959565908,0.6433333333333333,0.5018284008146012
kt3_s03,3comp_equal,3,3,5,bayesm_gibbs,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2431466621601472,0.9966666666666668,0.9902492283516412
kt3_s04,3comp_equal,3,4,5,bayesm_gibbs,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.28769168592408,0.99,0.9842619514172068
kt3_s05,3comp_equal,3,5,5,bayesm_gibbs,2,True,2,0.48275,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0227740650576858,1.0,1.0
kt3_s06,3comp_equal,3,6,5,bayesm_gibbs,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0330503729031246,0.9866666666666668,0.9597579793735822
kt3_s07,3comp_equal,3,7,5,bayesm_gibbs,2,True,5,0.81135,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.023986932029022,0.9133333333333332,0.7608445809430648
kt3_s08,3comp_equal,3,8,5,bayesm_gibbs,2,True,3,0.60085,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0465928507202016,0.9,0.7450812358013809
