dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,mix_mean,mix_var,true_mix_mean,true_mix_var
std_s64,standard,1,64,1,hmc,2,Price,1.4036508483171464,1.6150683258056642,1.3926828298509086,1.7310080592401702
std_s65,standard,1,65,1,hmc,2,Alt1,0.7869642288699746,1.830719940149784,0.7770371434924935,1.5247093456558862
std_s65,standard,1,65,1,hmc,2,Alt2,1.3618369566857815,1.5278119432926178,1.2855410791749504,1.399347388640507
std_s65,standard,1,65,1,hmc,2,Alt3,-0.6729721048101783,1.4310492680728435,-0.6035471704316447,1.190360881737274
std_s65,standard,1,65,1,hmc,2,Price,-0.177202559712842,0.742935481260717,-0.1375542895375378,0.7670861307733078
std_s66,standard,1,66,1,hmc,2,Alt1,0.2884991294734238,1.9040422790765763,0.4403473745019314,1.762958924249461
std_s66,standard,1,66,1,hmc,2,Alt2,2.4030263266205787,1.419165219694376,2.372639225858492,1.5419053422794895
std_s66,standard,1,66,1,hmc,2,Alt3,0.8974123946875334,1.260710856422782,0.9406895860499356,1.1443793764502814
std_s66,standard,1,66,1,hmc,2,Price,1.0945556060433388,0.7407017331451178,1.1199327988645489,0.7166446243484662
std_s67,standard,1,67,1,hmc,2,Alt1,0.1868601179515895,1.188032880744338,0.1616929562153479,1.092283584792736
std_s67,standard,1,67,1,hmc,2,Alt2,-1.674596660286188,0.8772725680753589,-1.630931834227418,0.8101514668880367
std_s67,standard,1,67,1,hmc,2,Alt3,-0.1931754984022335,2.04600862005353,-0.0116399776933377,1.8679977588228895
