dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,row,col,post_mean,post_std,ci_low,ci_high,true_value,empirical,abs_diff,in_ci
std_s38,standard,1,38,1,nuts,2,Alt3,Alt2,0.0837122425436973,0.1181047707796096,-0.1418391179293394,0.3216509535908699,0.0,0.2371208388692497,0.0837122425436973,True
std_s38,standard,1,38,1,nuts,2,Alt3,Alt3,0.604880154132843,0.0908808782696724,0.444094654917717,0.8007401466369629,0.560139013951645,0.9800396519029532,0.044741140181198,True
std_s38,standard,1,38,1,nuts,2,Price,Alt1,0.0317333005368709,0.0814652889966964,-0.1280983708798885,0.1917851068079467,0.0,0.3676721976495257,0.0317333005368709,True
std_s38,standard,1,38,1,nuts,2,Price,Alt2,-0.0198644157499074,0.0991543009877204,-0.2141494370996952,0.1731912337243557,0.0,-0.2698554373944884,0.0198644157499074,True
std_s38,standard,1,38,1,nuts,2,Price,Alt3,-0.1048910766839981,0.0587218068540096,-0.2222276926040649,0.0078408420085906,0.0,-0.2837308787749287,0.1048910766839981,True
std_s38,standard,1,38,1,nuts,2,Price,Price,0.7374027371406555,0.076337806880474,0.6006684467196465,0.8997031137347221,0.6754929236507037,1.401615854405075,0.0619098134899518,True
std_s39,standard,1,39,1,nuts,2,Alt1,Alt1,1.348523736000061,0.1959490180015564,0.9995218455791474,1.7698039531707763,1.4755503688691487,1.4587859956058673,0.1270266328690876,True
std_s39,standard,1,39,1,nuts,2,Alt2,Alt1,0.0043206997215747,0.160145565867424,-0.3009336933493614,0.3299954824149607,0.0,-0.2146758503056289,0.0043206997215747,True
std_s39,standard,1,39,1,nuts,2,Alt2,Alt2,1.997799277305603,0.2660183608531952,1.52045236825943,2.5654014766216267,1.641575332007467,2.3074822315410466,0.3562239452981359,True
std_s39,standard,1,39,1,nuts,2,Alt3,Alt1,-0.1360697895288467,0.1199562102556228,-0.3643226332962513,0.1084460068494079,0.0,0.2811216717231032,0.1360697895288467,True
std_s39,standard,1,39,1,nuts,2,Alt3,Alt2,-0.1127292513847351,0.1431082189083099,-0.3891787879168987,0.1717833522707219,0.0,-1.1101161899894088,0.1127292513847351,True
std_s39,standard,1,39,1,nuts,2,Alt3,Alt3,1.0576441287994385,0.1614002883434295,0.7731794372200966,1.403235512971878,1.0415746697378945,2.795667679797049,0.0160694590615442,True
std_s39,standard,1,39,1,nuts,2,Price,Alt1,-0.0251287296414375,0.1332292258739471,-0.292236828058958,0.2354756861925124,0.0,0.0158279074509077,0.0251287296414375,True
std_s39,standard,1,39,1,nuts,2,Price,Alt2,0.0870640650391578,0.157212346792221,-0.220598941296339,0.3994593866169451,0.0,-0.1750450615301157,0.0870640650391578,True
std_s39,standard,1,39,1,nuts,2,Price,Alt3,0.0856838598847389,0.1247651129961013,-0.1568089611828327,0.3354979172348975,0.0,0.3842642631980218,0.0856838598847389,True
std_s39,standard,1,39,1,nuts,2,Price,Price,2.005004644393921,0.198545902967453,1.6509160369634628,2.42559956908226,1.7497711786582375,2.0673681206358583,0.2552334657356832,True
std_s40,standard,1,40,1,nuts,2,Alt1,Alt1,2.081369638442993,0.2306230515241623,1.6667639672756196,2.5711600780487047,1.5779369695899002,1.6873110278820187,0.503432668853093,False
std_s40,standard,1,40,1,nuts,2,Alt2,Alt1,-0.2577942311763763,0.1595749408006668,-0.5771262913942337,0.051018663495779,0.0,-0.1053582487499668,0.2577942311763763,True
std_s40,standard,1,40,1,nuts,2,Alt2,Alt2,1.5636069774627686,0.2324980050325393,1.156618732213974,2.0679181516170497,1.6179117490478203,2.340624313837808,0.0543047715850519,True
std_s40,standard,1,40,1,nuts,2,Alt3,Alt1,-0.0142124071717262,0.1425046175718307,-0.2913434132933616,0.26884555965662,0.0,0.2644220651930141,0.0142124071717262,True
std_s40,standard,1,40,1,nuts,2,Alt3,Alt2,0.091396152973175,0.1502446979284286,-0.2030793420970439,0.3939233995974062,0.0,0.4645732000370565,0.091396152973175,True
std_s40,standard,1,40,1,nuts,2,Alt3,Alt3,1.5581722259521484,0.1858318597078323,1.2250676989555358,1.955206489562988,1.604510279016035,2.997453691545777,0.0463380530638866,True
std_s40,standard,1,40,1,nuts,2,Price,Alt1,0.0376902818679809,0.1130321621894836,-0.1847593054175376,0.2636915266513823,0.0,-0.0599552701522771,0.0376902818679809,True
std_s40,standard,1,40,1,nuts,2,Price,Alt2,0.0064319144003093,0.1118157505989074,-0.2135551292449236,0.2269899304956197,0.0,-0.1337549921213532,0.0064319144003093,True
std_s40,standard,1,40,1,nuts,2,Price,Alt3,-0.1304690986871719,0.1013775616884231,-0.334933852404356,0.0661484675481914,0.0,-0.0678845493165956,0.1304690986871719,True
std_s40,standard,1,40,1,nuts,2,Price,Price,1.2032999992370603,0.1188460662961006,0.987243390083313,1.451037874817848,1.3212231854481995,1.204226980472251,0.1179231862111391,True
std_s41,standard,1,41,1,nuts,2,Alt1,Alt1,1.06674063205719,0.1947603374719619,0.7337726712226867,1.4896069377660748,0.8938425727935381,1.0032729991981657,0.1728980592636518,True
std_s41,standard,1,41,1,nuts,2,Alt2,Alt1,-0.0703840851783752,0.1205984875559806,-0.304114093631506,0.1706317860633132,0.0,-0.0709177498894541,0.0703840851783752,True
std_s41,standard,1,41,1,nuts,2,Alt2,Alt2,1.0647099018096924,0.1359629929065704,0.8216132014989853,1.3554502159357062,1.0844464769609758,1.4986393833935356,0.0197365751512834,True
std_s41,standard,1,41,1,nuts,2,Alt3,Alt1,-0.1700518280267715,0.1596817821264267,-0.4848119281232357,0.1434670403599737,0.0,-0.3052369601904386,0.1700518280267715,True
std_s41,standard,1,41,1,nuts,2,Alt3,Alt2,-0.0999340340495109,0.124724194407463,-0.3433891512453556,0.1463533226400612,0.0,0.2871137716250347,0.0999340340495109,True
std_s41,standard,1,41,1,nuts,2,Alt3,Alt3,2.158366441726685,0.2484128326177597,1.7123897612094878,2.689243471622467,1.9003465122150531,2.7402612849436285,0.2580199295116312,True
std_s41,standard,1,41,1,nuts,2,Price,Alt1,-0.0394841060042381,0.1047531440854072,-0.2457263451069593,0.1670349635183809,0.0,-0.2487728350459498,0.0394841060042381,True
std_s41,standard,1,41,1,nuts,2,Price,Alt2,0.013490523211658,0.0839076861739158,-0.1508185494691133,0.1804236873984336,0.0,0.5970412236398082,0.013490523211658,True
std_s41,standard,1,41,1,nuts,2,Price,Alt3,-0.1357911676168441,0.1143640354275703,-0.3631515085697174,0.0851599439978598,0.0,0.6735842766658681,0.1357911676168441,True
std_s41,standard,1,41,1,nuts,2,Price,Price,1.0486760139465332,0.1122840642929077,0.8479104220867157,1.2863745868206022,1.083365010956642,2.215025022796198,0.0346889970101087,True
std_s42,standard,1,42,1,nuts,2,Alt1,Alt1,0.8910996317863464,0.1291131973266601,0.6598620593547821,1.1651294380426402,0.7300271046741202,1.4119209824957166,0.1610725271122262,True
std_s42,standard,1,42,1,nuts,2,Alt2,Alt1,-0.2125174254179,0.115661010146141,-0.4451084889471531,0.0139080827822896,0.0,-0.3995614637437463,0.2125174254179,True
std_s42,standard,1,42,1,nuts,2,Alt2,Alt2,1.4735954999923706,0.2119299471378326,1.0972926497459412,1.924256402254104,1.379344748025196,2.8184428561552464,0.0942507519671747,True
std_s42,standard,1,42,1,nuts,2,Alt3,Alt1,0.0836484283208847,0.100714161992073,-0.1066538415849208,0.2912537187337874,0.0,-0.3045880137987014,0.0836484283208847,True
std_s42,standard,1,42,1,nuts,2,Alt3,Alt2,0.0200832206755876,0.1313389986753463,-0.2297850139439106,0.2860963307321066,0.0,-0.2052658222277098,0.0200832206755876,True
std_s42,standard,1,42,1,nuts,2,Alt3,Alt3,1.2526183128356934,0.1583788990974426,0.9706765696406364,1.592650660872459,1.258833018326699,1.45203511343661,0.0062147054910055,True
std_s42,standard,1,42,1,nuts,2,Price,Alt1,0.0281539727002382,0.0884727016091346,-0.1431106075644493,0.2040719602257013,0.0,-0.0821547774149631,0.0281539727002382,True
std_s42,standard,1,42,1,nuts,2,Price,Alt2,-0.035546813160181,0.1116070076823234,-0.2557654216885566,0.180957743525505,0.0,-0.6752360222375905,0.035546813160181,True
std_s42,standard,1,42,1,nuts,2,Price,Alt3,-0.01524786837399,0.0961052775382995,-0.2021325215697288,0.1719819787889718,0.0,0.204825756413729,0.01524786837399,True
std_s42,standard,1,42,1,nuts,2,Price,Price,1.1966978311538696,0.1249044463038444,0.9734626576304436,1.4670696228742597,1.4171813531519717,1.6410918324949564,0.220483521998102,True
std_s43,standard,1,43,1,nuts,2,Alt1,Alt1,0.9983381032943726,0.1331002712249755,0.7585318014025688,1.2870095759630198,0.8743824106698319,1.2944848352187914,0.1239556926245406,True
std_s43,standard,1,43,1,nuts,2,Alt2,Alt1,-0.0109468810260295,0.0809594839811325,-0.1650418184697628,0.153808321431279,0.0,-0.2002262157277449,0.0109468810260295,True
std_s43,standard,1,43,1,nuts,2,Alt2,Alt2,0.649468183517456,0.0977004319429397,0.4747246384620666,0.8572235554456711,0.6317079941240462,1.6428204574325562,0.0177601893934098,True
std_s43,standard,1,43,1,nuts,2,Alt3,Alt1,-0.1844236850738525,0.1269349306821823,-0.4324717715382576,0.0662601754069326,0.0,-0.763484166644649,0.1844236850738525,True
std_s43,standard,1,43,1,nuts,2,Alt3,Alt2,-0.0721000880002975,0.1077614277601242,-0.28286192715168,0.143552792072296,0.0,0.4402041751536892,0.0721000880002975,True
std_s43,standard,1,43,1,nuts,2,Alt3,Alt3,1.7717753648757937,0.2492881417274475,1.336900097131729,2.3067813396453856,1.9743563021396489,3.4248647212453984,0.2025809372638551,True
std_s43,standard,1,43,1,nuts,2,Price,Alt1,0.2061689496040344,0.0880656912922859,0.0368750873953104,0.3837918072938917,0.0,0.5105082756122606,0.2061689496040344,False
std_s43,standard,1,43,1,nuts,2,Price,Alt2,-0.010887237265706,0.0740134343504905,-0.1587552808225154,0.1333834022283553,0.0,-0.6044780374208828,0.010887237265706,True
std_s43,standard,1,43,1,nuts,2,Price,Alt3,-0.038897693157196,0.116315521299839,-0.2717411339282989,0.1894041415303942,0.0,-0.8639552025705747,0.038897693157196,True
std_s43,standard,1,43,1,nuts,2,Price,Price,1.0965851545333862,0.116226278245449,0.8896740272641182,1.3420051813125609,1.1885714379762842,1.677967876878466,0.0919862834428979,True
std_s44,standard,1,44,1,nuts,2,Alt1,Alt1,1.0119118690490725,0.1588703840970993,0.7285472884774208,1.3512511283159252,0.9690938692066008,1.0240843967786462,0.0428179998424713,True
std_s44,standard,1,44,1,nuts,2,Alt2,Alt1,-0.0955770760774612,0.1027561724185943,-0.2955077677965164,0.108228868804872,0.0,-0.0305454250753783,0.0955770760774612,True
std_s44,standard,1,44,1,nuts,2,Alt2,Alt2,1.053472638130188,0.1366488635540008,0.8091832473874092,1.344350731372833,1.1079542247185397,1.412146072524621,0.0544815865883516,True
std_s44,standard,1,44,1,nuts,2,Alt3,Alt1,0.0536387339234352,0.0882548838853836,-0.1138364953920245,0.2337632611393928,0.0,0.0833631647492101,0.0536387339234352,True
std_s44,standard,1,44,1,nuts,2,Alt3,Alt2,-0.0128926560282707,0.0820061415433883,-0.1710153650492429,0.1551467269659041,0.0,0.0437690671075644,0.0128926560282707,True
std_s44,standard,1,44,1,nuts,2,Alt3,Alt3,0.5764611959457397,0.0944728180766105,0.4095490798354149,0.778538508713245,0.561053030102343,0.4857718829036569,0.0154081658433967,True
std_s44,standard,1,44,1,nuts,2,Price,Alt1,-0.1201073005795478,0.0797273963689804,-0.2772175818681717,0.0368695828132329,0.0,0.2298618770727918,0.1201073005795478,True
std_s44,standard,1,44,1,nuts,2,Price,Alt2,0.0908428132534027,0.0747443512082099,-0.0560789979994297,0.2385777331888675,0.0,-0.2623359582617995,0.0908428132534027,True
std_s44,standard,1,44,1,nuts,2,Price,Alt3,-0.0308311711996793,0.0626739114522934,-0.1544457275420427,0.0933224907144898,0.0,0.0020112002005674,0.0308311711996793,True
std_s44,standard,1,44,1,nuts,2,Price,Price,0.6851838827133179,0.0847269147634506,0.5337260514497757,0.8663097873330117,0.6840189989024853,2.8770182378337186,0.0011648838108325,True
std_s45,standard,1,45,1,nuts,2,Alt1,Alt1,1.04397714138031,0.1501938849687576,0.7798615679144859,1.3616489827632905,1.3385403868508252,1.377038127927834,0.2945632454705151,True
std_s45,standard,1,45,1,nuts,2,Alt2,Alt1,0.0062881773337721,0.0966423824429512,-0.1789828963577747,0.205559491738677,0.0,-0.5244128978187079,0.0062881773337721,True
std_s45,standard,1,45,1,nuts,2,Alt2,Alt2,0.7115052938461304,0.12191653996706,0.5010138481855393,0.975313663482666,0.6415323534702566,3.222308853006165,0.0699729403758737,True
std_s45,standard,1,45,1,nuts,2,Alt3,Alt1,-0.0641465783119201,0.090233102440834,-0.238525990396738,0.1138467412441967,0.0,0.2222846240211065,0.0641465783119201,True
std_s45,standard,1,45,1,nuts,2,Alt3,Alt2,-0.078161135315895,0.0841337069869041,-0.2399364098906517,0.0918947281315921,0.0,-0.3906761496987931,0.078161135315895,True
std_s45,standard,1,45,1,nuts,2,Alt3,Alt3,0.9557357430458068,0.1152697801589965,0.749242115020752,1.2015208780765532,1.0737253606258612,1.2883710217842383,0.1179896175800543,True
std_s45,standard,1,45,1,nuts,2,Price,Alt1,0.120399422943592,0.1118021756410598,-0.0994075626134872,0.3396344646811479,0.0,0.1145581547051592,0.120399422943592,True
std_s45,standard,1,45,1,nuts,2,Price,Alt2,0.1224556416273117,0.1099286302924156,-0.090035406127572,0.3423215039074417,0.0,-0.2335997587131687,0.1224556416273117,True
std_s45,standard,1,45,1,nuts,2,Price,Alt3,0.0357069596648216,0.103079654276371,-0.1671618744730949,0.2386859472841021,0.0,0.1052271487543856,0.0357069596648216,True
std_s45,standard,1,45,1,nuts,2,Price,Price,1.8460437059402464,0.1769551634788513,1.526155671477318,2.216993451118469,1.6935102390326553,1.9396078961233905,0.1525334669075913,True
std_s46,standard,1,46,1,nuts,2,Alt1,Alt1,2.004589080810547,0.2628048658370971,1.5475626707077026,2.575908291339874,1.8714824456736503,2.647646545332084,0.1331066351368965,True
std_s46,standard,1,46,1,nuts,2,Alt2,Alt1,-0.1523794084787368,0.1276279240846634,-0.4008451245725155,0.0989721797406668,0.0,0.5238298952036308,0.1523794084787368,True
std_s46,standard,1,46,1,nuts,2,Alt2,Alt2,1.1073826551437378,0.1361217647790908,0.8677928626537323,1.3991834521293631,1.095327806445378,1.7722589186730315,0.0120548486983598,True
std_s46,standard,1,46,1,nuts,2,Alt3,Alt1,-0.1594720184803009,0.1344749480485916,-0.4234940208494663,0.1096702208742496,0.0,-0.4832320061914475,0.1594720184803009,True
std_s46,standard,1,46,1,nuts,2,Alt3,Alt2,-0.2331287115812301,0.0986421331763267,-0.4283752106130123,-0.045610587205738,0.0,-0.4761256240594403,0.2331287115812301,False
std_s46,standard,1,46,1,nuts,2,Alt3,Alt3,1.179244875907898,0.1504809856414795,0.9142794892191888,1.5046243011951443,1.2354848767393891,1.66617315533696,0.0562400008314911,True
std_s46,standard,1,46,1,nuts,2,Price,Alt1,-0.1090966761112213,0.0843969359993934,-0.2783176019787788,0.0535672285594045,0.0,-0.0661658333084873,0.1090966761112213,True
std_s46,standard,1,46,1,nuts,2,Price,Alt2,-0.0845862403512001,0.0638297870755195,-0.2112844437360763,0.038837707508355,0.0,0.0187841233364221,0.0845862403512001,True
std_s46,standard,1,46,1,nuts,2,Price,Alt3,0.0747410058975219,0.0662767365574836,-0.0534971632994711,0.2087251320481288,0.0,-0.141809585114766,0.0747410058975219,True
std_s46,standard,1,46,1,nuts,2,Price,Price,0.6198720932006836,0.0629262179136276,0.5072116315364837,0.7537673130631447,0.5740156064279588,0.80477287472508,0.0458564867727248,True
std_s47,standard,1,47,1,nuts,2,Alt1,Alt1,0.8543259501457214,0.1150493323802948,0.6506263598799705,1.0987001448869702,0.810548575530597,1.235993585523122,0.0437773746151244,True
std_s47,standard,1,47,1,nuts,2,Alt2,Alt1,0.0028661834076046,0.1039858311414718,-0.1959214676171541,0.2107971522957083,0.0,-0.1550190841224821,0.0028661834076046,True
std_s47,standard,1,47,1,nuts,2,Alt2,Alt2,1.474417805671692,0.1889336854219436,1.1398252993822098,1.8702598929405208,1.211655776067175,1.2733016660482557,0.2627620296045172,True
std_s47,standard,1,47,1,nuts,2,Alt3,Alt1,0.0066691110841929,0.0872049704194068,-0.1610470689833164,0.1835220336914061,0.0,0.0973360859037239,0.0066691110841929,True
std_s47,standard,1,47,1,nuts,2,Alt3,Alt2,0.066196396946907,0.1103942319750785,-0.1453603267669677,0.2886980839073657,0.0,0.0634595790295976,0.066196396946907,True
std_s47,standard,1,47,1,nuts,2,Alt3,Alt3,0.6261861324310303,0.1235677599906921,0.4105072297155857,0.8941557869315147,0.8396269923748322,1.558635332871923,0.2134408599438019,True
std_s47,standard,1,47,1,nuts,2,Price,Alt1,0.0381509475409984,0.0675246194005012,-0.0933253390714526,0.1718051068484782,0.0,0.147888861899636,0.0381509475409984,True
std_s47,standard,1,47,1,nuts,2,Price,Alt2,-0.0910817682743072,0.0848004147410392,-0.2620677694678306,0.0737073056399821,0.0,-0.0294291344994558,0.0910817682743072,True
std_s47,standard,1,47,1,nuts,2,Price,Alt3,-0.0424492619931697,0.0703553259372711,-0.1806519348174333,0.0949184730648994,0.0,-0.436230130686058,0.0424492619931697,True
std_s47,standard,1,47,1,nuts,2,Price,Price,0.7728520631790161,0.0823828279972076,0.6256261482834816,0.9467051535844804,0.7436375756803695,1.0141511950763389,0.0292144874986466,True
std_s48,standard,1,48,1,nuts,2,Alt1,Alt1,1.3030191659927368,0.1845050454139709,0.9754378497600557,1.692433017492294,0.903536710345057,1.8794571718217905,0.3994824556476798,False
std_s48,standard,1,48,1,nuts,2,Alt2,Alt1,-0.1064817383885383,0.1201003417372703,-0.3365641422569752,0.1360989436507224,0.0,0.1500814024016663,0.1064817383885383,True
std_s48,standard,1,48,1,nuts,2,Alt2,Alt2,1.2105861902236938,0.1643495857715606,0.92116978764534,1.5584467202425003,1.2786735015639197,1.7976730236213694,0.0680873113402258,True
std_s48,standard,1,48,1,nuts,2,Alt3,Alt1,0.0653622224926948,0.1127256825566291,-0.1453600898385048,0.2959614038467407,0.0,0.9435900178259748,0.0653622224926948,True
std_s48,standard,1,48,1,nuts,2,Alt3,Alt2,0.0125878537073731,0.1049912869930267,-0.1860128551721573,0.2226109579205512,0.0,-0.2369506572840008,0.0125878537073731,True
std_s48,standard,1,48,1,nuts,2,Alt3,Alt3,0.8035587072372437,0.1373191475868225,0.5636407762765885,1.1049664139747617,0.7373179278956694,2.5286560143579986,0.0662407793415742,True
std_s48,standard,1,48,1,nuts,2,Price,Alt1,0.0474312119185924,0.1286600828170776,-0.2049572374671697,0.3043757416307925,0.0,-0.6664328946829694,0.0474312119185924,True
std_s48,standard,1,48,1,nuts,2,Price,Alt2,0.0047586015425622,0.1240768879652023,-0.2433536503463983,0.2464223086833953,0.0,0.2033818615540028,0.0047586015425622,True
std_s48,standard,1,48,1,nuts,2,Price,Alt3,0.0534562245011329,0.1151898652315139,-0.1751532588154077,0.2811443477869033,0.0,-1.1668742815062985,0.0534562245011329,True
std_s48,standard,1,48,1,nuts,2,Price,Price,1.985539436340332,0.1977892965078354,1.6296010226011275,2.4065930843353267,1.9682949570032016,2.748545207980482,0.0172444793371302,True
std_s49,standard,1,49,1,nuts,2,Alt1,Alt1,1.915582656860352,0.2590460777282715,1.4503911048173903,2.4636475503444664,1.554389200750893,1.6416556710730283,0.3611934561094585,True
std_s49,standard,1,49,1,nuts,2,Alt2,Alt1,0.2024352848529815,0.1815562099218368,-0.1405842673033475,0.5694570288062091,0.0,-0.0629338318776532,0.2024352848529815,True
std_s49,standard,1,49,1,nuts,2,Alt2,Alt2,2.090080976486206,0.2585478127002716,1.6341785609722137,2.646217703819275,1.869745059570389,2.4637300886609954,0.220335916915817,True
std_s49,standard,1,49,1,nuts,2,Alt3,Alt1,-0.1677864789962768,0.1567981839179992,-0.4696401365101337,0.147207976877689,0.0,0.0771789691449018,0.1677864789962768,True
std_s49,standard,1,49,1,nuts,2,Alt3,Alt2,0.0487951040267944,0.162940427660942,-0.2650617256760597,0.3754610635340203,0.0,-0.2771659283090601,0.0487951040267944,True
std_s49,standard,1,49,1,nuts,2,Alt3,Alt3,1.188249945640564,0.1983444988727569,0.8419847205281258,1.625807583332061,1.4924500875537865,2.113061662522112,0.3042001419132225,True
std_s49,standard,1,49,1,nuts,2,Price,Alt1,0.0752919763326644,0.11732067912817,-0.155066541954875,0.3102750733494758,0.0,0.1226987395124618,0.0752919763326644,True
std_s49,standard,1,49,1,nuts,2,Price,Alt2,0.233284130692482,0.1229761615395546,-0.0026104099641088,0.4788271628320216,0.0,0.5426580335723652,0.233284130692482,True
std_s49,standard,1,49,1,nuts,2,Price,Alt3,0.1248162388801574,0.1056901216506958,-0.0799477696418762,0.3346684157848346,0.0,-0.1542446987186871,0.1248162388801574,True
std_s49,standard,1,49,1,nuts,2,Price,Price,1.1959906816482544,0.1217838749289512,0.9757300898432733,1.4525243341922758,1.2302085635351026,1.657207317461984,0.0342178818868481,True
std_s50,standard,1,50,1,nuts,2,Alt1,Alt1,1.6035608053207395,0.2379060238599777,1.1872479677200318,2.119518542289734,1.427822557202589,1.5533937267692128,0.1757382481181504,True
std_s50,standard,1,50,1,nuts,2,Alt2,Alt1,-0.3402350544929504,0.1451618522405624,-0.6360122382640838,-0.0632009848952295,0.0,-0.1240819927262541,0.3402350544929504,False
std_s50,standard,1,50,1,nuts,2,Alt2,Alt2,1.6148443222045898,0.181396022439003,1.2909003883600234,1.993652710318565,1.4365013936496285,1.98690189397316,0.1783429285549616,True
std_s50,standard,1,50,1,nuts,2,Alt3,Alt1,-0.0080402633175253,0.1095784083008766,-0.2193092837929725,0.2115304701030254,0.0,-0.0624685999766355,0.0080402633175253,True
std_s50,standard,1,50,1,nuts,2,Alt3,Alt2,0.09059339761734,0.0991697087883949,-0.0976852616295218,0.2928913757205007,0.0,-0.0191249673825101,0.09059339761734,True
std_s50,standard,1,50,1,nuts,2,Alt3,Alt3,0.8115886449813843,0.1091041937470436,0.617660716176033,1.0465574264526367,0.624383529518036,0.701384095861881,0.1872051154633482,True
std_s50,standard,1,50,1,nuts,2,Price,Alt1,-0.1321835219860077,0.1356823146343231,-0.4057327933609486,0.1310889314860105,0.0,-0.0294508019464628,0.1321835219860077,True
std_s50,standard,1,50,1,nuts,2,Price,Alt2,0.3614664673805237,0.1225375086069107,0.1250715183094144,0.6110076367855068,0.0,-0.0049623063950705,0.3614664673805237,False
std_s50,standard,1,50,1,nuts,2,Price,Alt3,-0.0759424343705177,0.0949712023139,-0.2639160901308059,0.1099273113533851,0.0,-0.0644805388685441,0.0759424343705177,True
std_s50,standard,1,50,1,nuts,2,Price,Price,1.6850980520248413,0.1679806113243103,1.384103810787201,2.039123111963272,1.6108233308946476,1.6783940151781718,0.0742747211301937,True
std_s51,standard,1,51,1,nuts,2,Alt1,Alt1,2.0030593872070312,0.2464643865823745,1.5657478988170623,2.5263997077941887,1.6156124655795028,2.429123227708544,0.3874469216275285,True
std_s51,standard,1,51,1,nuts,2,Alt2,Alt1,0.4867802858352661,0.2104827612638473,0.0925066785886883,0.9200945317745208,0.0,0.9161795393026207,0.4867802858352661,False
std_s51,standard,1,51,1,nuts,2,Alt2,Alt2,2.751213312149048,0.3726020157337188,2.088602828979492,3.551993727684019,1.927049259409451,3.231759681695249,0.8241640527395968,False
std_s51,standard,1,51,1,nuts,2,Alt3,Alt1,-0.1492961347103119,0.1318083554506302,-0.4015752084553242,0.1162833129987119,0.0,0.1834292195943315,0.1492961347103119,True
std_s51,standard,1,51,1,nuts,2,Alt3,Alt2,0.2925309240818023,0.1615492850542068,-0.0101573346648365,0.6205675616860389,0.0,0.3714397597748369,0.2925309240818023,True
std_s51,standard,1,51,1,nuts,2,Alt3,Alt3,1.0759745836257937,0.1482839733362198,0.8138592347502709,1.3943861693143835,1.0448392762516685,1.1497906925045034,0.0311353073741249,True
std_s51,standard,1,51,1,nuts,2,Price,Alt1,-0.1185477450489997,0.1510909050703048,-0.4237993046641349,0.1771596338599918,0.0,0.0326366163620607,0.1185477450489997,True
std_s51,standard,1,51,1,nuts,2,Price,Alt2,0.0046662404201924,0.1845008730888366,-0.3549910932779312,0.3666168905794618,0.0,0.0326959696801879,0.0046662404201924,True
std_s51,standard,1,51,1,nuts,2,Price,Alt3,0.0373818650841712,0.1205793470144271,-0.1974990162998438,0.2795714564621444,0.0,0.1112211110514765,0.0373818650841712,True
std_s51,standard,1,51,1,nuts,2,Price,Price,2.0433349609375,0.2070404142141342,1.674071091413498,2.4884354174137098,1.9888790940472425,1.96876990197928,0.0544558668902577,True
std_s52,standard,1,52,1,nuts,2,Alt1,Alt1,0.7742493152618408,0.1177842915058136,0.5655165523290634,1.0276155829429623,0.7061582319405169,0.831004335923119,0.0680910833213239,True
std_s52,standard,1,52,1,nuts,2,Alt2,Alt1,0.016941150650382,0.0914461687207222,-0.1574191961437464,0.2007304463535543,0.0,-0.1814138970193128,0.016941150650382,True
std_s52,standard,1,52,1,nuts,2,Alt2,Alt2,1.151468276977539,0.1390294730663299,0.8994230657815934,1.4465204060077663,1.0536269673740188,1.3056072416420244,0.0978413096035202,True
std_s52,standard,1,52,1,nuts,2,Alt3,Alt1,0.0509536229074001,0.0941014438867569,-0.1259909268468618,0.2419101219624278,0.0,0.0098801271163081,0.0509536229074001,True
std_s52,standard,1,52,1,nuts,2,Alt3,Alt2,0.0285695251077413,0.1024743765592575,-0.1678313411772251,0.2347586452960966,0.0,-0.0832002658996683,0.0285695251077413,True
std_s52,standard,1,52,1,nuts,2,Alt3,Alt3,1.0362659692764282,0.1533084958791732,0.7683260768651963,1.3680604487657542,0.887750768309004,1.3834810290901114,0.1485152009674242,True
std_s52,standard,1,52,1,nuts,2,Price,Alt1,-0.0786814466118812,0.1068233028054237,-0.2900117240846157,0.130636170506477,0.0,0.1678329097960271,0.0786814466118812,True
std_s52,standard,1,52,1,nuts,2,Price,Alt2,-0.1772397458553314,0.114527590572834,-0.4091721601784229,0.0462324544787403,0.0,-0.1700165043633786,0.1772397458553314,True
std_s52,standard,1,52,1,nuts,2,Price,Alt3,-0.1146197766065597,0.1166332364082336,-0.3463745094835758,0.1127775743603706,0.0,-0.0134848786109199,0.1146197766065597,True
std_s52,standard,1,52,1,nuts,2,Price,Price,1.9579211473464968,0.1945323497056961,1.6057057470083236,2.366507631540298,1.878232361181969,1.897192613728609,0.0796887861645276,True
std_s53,standard,1,53,1,nuts,2,Alt1,Alt1,1.232100009918213,0.1544180810451507,0.956352500617504,1.5600351244211188,1.292978974704135,1.6467632526769822,0.060878964785922,True
std_s53,standard,1,53,1,nuts,2,Alt2,Alt1,-0.0488977469503879,0.103050485253334,-0.2505549617111683,0.1588943578302859,0.0,0.155124964318315,0.0488977469503879,True
std_s53,standard,1,53,1,nuts,2,Alt2,Alt2,1.103593111038208,0.1389509737491607,0.8545783892273903,1.3954741209745407,1.1530843132881805,1.690530116031348,0.0494912022499722,True
std_s53,standard,1,53,1,nuts,2,Alt3,Alt1,0.0863385424017906,0.0923196300864219,-0.0905465837568044,0.2725757792592045,0.0,-0.2277137772216619,0.0863385424017906,True
std_s53,standard,1,53,1,nuts,2,Alt3,Alt2,-0.2045622617006302,0.0838245749473571,-0.3683047734200954,-0.0405659486539663,0.0,-0.0991699288502474,0.2045622617006302,False
std_s53,standard,1,53,1,nuts,2,Alt3,Alt3,0.7859677076339722,0.1110107079148292,0.5886137321591377,1.0224211841821669,0.7593892735285441,0.9909463155948696,0.026578434105428,True
