dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,demo,param,post_mean,post_std,ci_low,ci_high,true_value,bias,in_ci
std_s78,standard,1,78,1,bayesm,2,z2,Alt3,-0.4429675348555921,0.0669434938863828,-0.5755324144176295,-0.3141713547038632,-0.395988708598993,-0.0469788262565991,True
std_s78,standard,1,78,1,bayesm,2,z2,Price,-0.3265592066813162,0.0528274295770819,-0.4291661355016534,-0.2222149762552339,-0.3830332834213719,0.0564740767400557,True
std_s79,standard,1,79,1,bayesm,2,z1,Alt1,-0.1612564366844959,0.0793083408518645,-0.3169872827156482,-0.0042269749667451,-0.1605827664809474,-0.0006736702035484,True
std_s79,standard,1,79,1,bayesm,2,z1,Alt2,-0.2589559796266032,0.0906171852778529,-0.4349319412453571,-0.0806639869548902,-0.320463211873193,0.0615072322465897,True
std_s79,standard,1,79,1,bayesm,2,z1,Alt3,-0.326437821820649,0.0716572253943076,-0.4674264705163873,-0.1864297161759957,-0.398965275798901,0.0725274539782519,True
std_s79,standard,1,79,1,bayesm,2,z1,Price,-0.554562435219239,0.0836602353776475,-0.7184631448842047,-0.3909305620719682,-0.4196757623684968,-0.1348866728507421,True
std_s79,standard,1,79,1,bayesm,2,z2,Alt1,1.139181559664266,0.0853226571400751,0.9733944797994522,1.3090150258386275,1.0290236844430014,0.1101578752212646,True
std_s79,standard,1,79,1,bayesm,2,z2,Alt2,0.2996853285035932,0.0957922338377559,0.1134033110535672,0.4872097023142572,0.1166324452419397,0.1830528832616535,True
std_s79,standard,1,79,1,bayesm,2,z2,Alt3,0.9338650381658512,0.0776556770964557,0.7816921599771761,1.0870112753967556,0.7600495704647732,0.1738154677010781,False
std_s79,standard,1,79,1,bayesm,2,z2,Price,-0.392936987209785,0.0838105003105689,-0.5585405351923335,-0.2291362166870063,-0.3381076086723307,-0.0548293785374543,True
std_s80,standard,1,80,1,bayesm,2,z1,Alt1,-0.55960009517583,0.0797862982948071,-0.7164822912433427,-0.4053528961430039,-0.5877634888613495,0.0281633936855195,True
std_s80,standard,1,80,1,bayesm,2,z1,Alt2,0.0901206169723752,0.0957337577830944,-0.0973358272105422,0.2779064628221623,0.0378533411883779,0.0522672757839972,True
std_s80,standard,1,80,1,bayesm,2,z1,Alt3,-0.1836337465036196,0.0748968749468486,-0.3338967996536539,-0.0389862103526044,-0.1709058805965397,-0.0127278659070799,True
std_s80,standard,1,80,1,bayesm,2,z1,Price,0.5730086280946584,0.0819611419071325,0.4124520174162528,0.7344487100266724,0.7275065905815978,-0.1544979624869394,True
std_s80,standard,1,80,1,bayesm,2,z2,Alt1,0.2090838599639498,0.0731446796825151,0.0645856500804162,0.3510897669942507,0.2229192160458975,-0.0138353560819476,True
std_s80,standard,1,80,1,bayesm,2,z2,Alt2,0.0544591778296463,0.0887911451872829,-0.1192731348099322,0.2300225991530271,0.0506251951438195,0.0038339826858267,True
std_s80,standard,1,80,1,bayesm,2,z2,Alt3,-0.1330911176258421,0.0702056679474434,-0.2695050056669719,0.0047690854312174,-0.1802253080974296,0.0471341904715874,True
std_s80,standard,1,80,1,bayesm,2,z2,Price,0.1751849644711898,0.0762952265617732,0.0250913477758421,0.3253556640584801,0.0331287621758774,0.1420562022953123,True
std_s81,standard,1,81,1,bayesm,2,z1,Alt1,0.495444683626335,0.0954655669917413,0.3074869357463725,0.6842086510199322,0.5522371890157547,-0.0567925053894196,True
