dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,Hellinger,KL,JSD,TVD,Wasserstein1
kt1_s64,1comp,1,64,5,nuts,2,Alt3,0.05116,0.02135,0.00232,0.03248,0.07529
kt1_s64,1comp,1,64,5,nuts,2,Price,0.04986,0.01391,0.00233,0.04112,0.10425
kt1_s65,1comp,1,65,5,nuts,2,Alt1,0.08067,0.04414,0.00605,0.06341,0.10619
kt1_s65,1comp,1,65,5,nuts,2,Alt2,0.14702,0.14694,0.02003,0.13102,0.26514
kt1_s65,1comp,1,65,5,nuts,2,Alt3,0.61704,5.32111,0.31221,0.66016,2.73004
kt1_s65,1comp,1,65,5,nuts,2,Price,0.06316,0.02075,0.00382,0.0543,0.15512
kt1_s66,1comp,1,66,5,nuts,2,Alt1,0.10496,0.05623,0.01061,0.09747,0.14454
kt1_s66,1comp,1,66,5,nuts,2,Alt2,0.02931,0.0046,0.00082,0.02089,0.04713
kt1_s66,1comp,1,66,5,nuts,2,Alt3,0.21908,0.39798,0.04275,0.19783,0.68793
kt1_s66,1comp,1,66,5,nuts,2,Price,0.04801,0.01104,0.00224,0.04136,0.05657
kt1_s67,1comp,1,67,5,nuts,2,Alt1,0.0679,0.02251,0.00448,0.06,0.10116
kt1_s67,1comp,1,67,5,nuts,2,Alt2,0.03105,0.00434,0.00095,0.02964,0.07649
kt1_s67,1comp,1,67,5,nuts,2,Alt3,0.09421,0.03355,0.00879,0.10196,0.18592
kt1_s67,1comp,1,67,5,nuts,2,Price,0.08333,0.03349,0.00675,0.07732,0.1089
kt1_s68,1comp,1,68,5,nuts,2,Alt1,0.05354,0.01291,0.00282,0.05396,0.13144
kt1_s68,1comp,1,68,5,nuts,2,Alt2,0.06587,0.0216,0.00416,0.06723,0.09412
kt1_s68,1comp,1,68,5,nuts,2,Alt3,0.02894,0.00387,0.00081,0.02783,0.04998
kt1_s68,1comp,1,68,5,nuts,2,Price,0.03583,0.0064,0.00123,0.03222,0.09038
kt1_s69,1comp,1,69,5,nuts,2,Alt1,0.02778,0.00436,0.00072,0.01556,0.04915
kt1_s69,1comp,1,69,5,nuts,2,Alt2,0.09586,0.05148,0.00873,0.0817,0.14753
kt1_s69,1comp,1,69,5,nuts,2,Alt3,0.0206,0.00248,0.00039,0.01251,0.02383
kt1_s69,1comp,1,69,5,nuts,2,Price,0.03625,0.00603,0.00128,0.03581,0.08993
kt1_s71,1comp,1,71,5,nuts,2,Alt1,0.01116,0.0006,0.00012,0.00742,0.0131
kt1_s71,1comp,1,71,5,nuts,2,Alt2,0.04166,0.00875,0.00167,0.03441,0.10765
kt1_s71,1comp,1,71,5,nuts,2,Alt3,0.06465,0.02054,0.00405,0.05712,0.13721
kt1_s71,1comp,1,71,5,nuts,2,Price,0.02603,0.00295,0.00067,0.02588,0.0841
kt1_s72,1comp,1,72,5,nuts,2,Alt1,0.14599,0.12211,0.0201,0.13596,0.22226
kt1_s72,1comp,1,72,5,nuts,2,Alt2,0.06076,0.01604,0.00364,0.0658,0.20924
kt1_s72,1comp,1,72,5,nuts,2,Alt3,0.05681,0.01297,0.00319,0.05855,0.11363
kt1_s72,1comp,1,72,5,nuts,2,Price,0.0304,0.0043,0.0009,0.02678,0.05358
kt1_s73,1comp,1,73,5,nuts,2,Alt1,0.02193,0.0022,0.00047,0.02162,0.03505
kt1_s73,1comp,1,73,5,nuts,2,Alt2,0.16282,0.15688,0.02478,0.1515,0.2468
kt1_s73,1comp,1,73,5,nuts,2,Alt3,0.02903,0.00503,0.00078,0.01574,0.04394
kt1_s73,1comp,1,73,5,nuts,2,Price,0.06023,0.01828,0.00351,0.05444,0.12375
kt1_s74,1comp,1,74,5,nuts,2,Alt1,0.16656,0.17788,0.02565,0.15164,0.37335
kt1_s74,1comp,1,74,5,nuts,2,Alt2,0.04167,0.00817,0.00169,0.03567,0.07524
kt1_s74,1comp,1,74,5,nuts,2,Alt3,0.02762,0.00373,0.00074,0.02155,0.06077
kt1_s74,1comp,1,74,5,nuts,2,Price,0.05303,0.01284,0.00276,0.04908,0.08172
kt1_s75,1comp,1,75,5,nuts,2,Alt1,0.12718,0.07712,0.01574,0.13231,0.26541
kt1_s75,1comp,1,75,5,nuts,2,Alt2,0.12129,0.08094,0.014,0.11196,0.32994
kt1_s75,1comp,1,75,5,nuts,2,Alt3,0.06404,0.01821,0.00403,0.06749,0.20821
kt1_s75,1comp,1,75,5,nuts,2,Price,0.14053,0.09624,0.01912,0.14488,0.367
kt1_s76,1comp,1,76,5,nuts,2,Alt1,0.05383,0.0112,0.00288,0.05606,0.10597
kt1_s76,1comp,1,76,5,nuts,2,Alt2,0.03168,0.00418,0.00099,0.03178,0.04367
kt1_s76,1comp,1,76,5,nuts,2,Alt3,0.09329,0.03314,0.00861,0.09953,0.21426
kt1_s76,1comp,1,76,5,nuts,2,Price,0.04456,0.00999,0.00191,0.03914,0.10838
kt1_s77,1comp,1,77,5,nuts,2,Alt1,0.04475,0.00908,0.00197,0.0416,0.0916
kt1_s77,1comp,1,77,5,nuts,2,Alt2,0.03282,0.0055,0.00103,0.02422,0.05677
kt1_s77,1comp,1,77,5,nuts,2,Alt3,0.2317,0.4292,0.04754,0.20944,0.66179
kt1_s77,1comp,1,77,5,nuts,2,Price,0.03267,0.00427,0.00106,0.03331,0.06227
kt1_s78,1comp,1,78,5,nuts,2,Alt1,0.06865,0.02327,0.00456,0.06017,0.16028
kt1_s78,1comp,1,78,5,nuts,2,Alt2,0.06303,0.01935,0.00384,0.06079,0.19108
kt1_s78,1comp,1,78,5,nuts,2,Alt3,0.03599,0.00807,0.00118,0.02049,0.04907
kt1_s78,1comp,1,78,5,nuts,2,Price,0.01964,0.00215,0.00036,0.00527,0.01093
kt1_s79,1comp,1,79,5,nuts,2,Alt1,0.04571,0.01224,0.00196,0.03497,0.08816
kt1_s79,1comp,1,79,5,nuts,2,Alt2,0.04657,0.00995,0.00211,0.04611,0.08485
kt1_s79,1comp,1,79,5,nuts,2,Alt3,0.07002,0.02501,0.00473,0.06412,0.20121
kt1_s79,1comp,1,79,5,nuts,2,Price,0.04868,0.01286,0.00225,0.04283,0.16042
kt1_s80,1comp,1,80,5,nuts,2,Alt1,0.02095,0.00212,0.00042,0.01974,0.03208
kt1_s80,1comp,1,80,5,nuts,2,Alt2,0.08973,0.04214,0.00773,0.08001,0.21396
kt1_s80,1comp,1,80,5,nuts,2,Alt3,0.0563,0.0127,0.00314,0.0587,0.1544
kt1_s80,1comp,1,80,5,nuts,2,Price,0.10037,0.05069,0.00973,0.09359,0.15217
kt1_s81,1comp,1,81,5,nuts,2,Alt1,0.05861,0.01399,0.00342,0.06558,0.1809
kt1_s81,1comp,1,81,5,nuts,2,Alt2,0.04599,0.00942,0.00208,0.04561,0.0869
kt1_s81,1comp,1,81,5,nuts,2,Alt3,0.03726,0.00609,0.00136,0.03744,0.10212
kt1_s81,1comp,1,81,5,nuts,2,Price,0.03291,0.00502,0.00106,0.02739,0.04378
kt1_s82,1comp,1,82,5,nuts,2,Alt1,0.1255,0.08366,0.01504,0.11835,0.35319
kt1_s82,1comp,1,82,5,nuts,2,Alt2,0.13227,0.09779,0.01656,0.12172,0.40046
kt1_s82,1comp,1,82,5,nuts,2,Alt3,0.09373,0.05382,0.00826,0.07787,0.13446
kt1_s82,1comp,1,82,5,nuts,2,Price,0.08296,0.03558,0.00663,0.07584,0.18594
kt1_s83,1comp,1,83,5,nuts,2,Alt1,0.04538,0.01464,0.00183,0.03132,0.11568
kt1_s83,1comp,1,83,5,nuts,2,Alt2,0.04046,0.00826,0.00157,0.03203,0.08804
kt1_s83,1comp,1,83,5,nuts,2,Alt3,0.07136,0.02553,0.00492,0.06264,0.10403
kt1_s83,1comp,1,83,5,nuts,2,Price,0.08514,0.05792,0.00651,0.06441,0.15526
kt1_s84,1comp,1,84,5,nuts,2,Alt1,0.06541,0.01993,0.00419,0.06273,0.14896
kt1_s84,1comp,1,84,5,nuts,2,Alt2,0.10183,0.04498,0.01025,0.11188,0.25819
kt1_s84,1comp,1,84,5,nuts,2,Alt3,0.02409,0.00327,0.00055,0.01205,0.01801
kt1_s84,1comp,1,84,5,nuts,2,Price,0.02544,0.00317,0.00062,0.02362,0.04161
kt1_s85,1comp,1,85,5,nuts,2,Alt1,0.05393,0.01248,0.00288,0.05802,0.14927
kt1_s85,1comp,1,85,5,nuts,2,Alt2,0.01837,0.00146,0.00033,0.01761,0.0315
kt1_s85,1comp,1,85,5,nuts,2,Alt3,0.03225,0.00612,0.00097,0.02086,0.0812
kt1_s85,1comp,1,85,5,nuts,2,Price,0.02714,0.00334,0.00072,0.02518,0.05376
kt1_s86,1comp,1,86,5,nuts,2,Alt1,0.02842,0.00372,0.00079,0.02329,0.03761
kt1_s86,1comp,1,86,5,nuts,2,Alt2,0.04104,0.00846,0.00162,0.03315,0.07569
kt1_s86,1comp,1,86,5,nuts,2,Alt3,0.30459,0.51222,0.08667,0.3283,1.15437
kt1_s86,1comp,1,86,5,nuts,2,Price,0.04879,0.00957,0.00237,0.05339,0.14633
kt1_s87,1comp,1,87,5,nuts,2,Alt1,0.08682,0.04119,0.0072,0.07418,0.14756
kt1_s87,1comp,1,87,5,nuts,2,Alt2,0.04607,0.01071,0.00204,0.03778,0.07386
kt1_s87,1comp,1,87,5,nuts,2,Alt3,0.02941,0.00579,0.00078,0.01095,0.03814
kt1_s87,1comp,1,87,5,nuts,2,Price,0.04643,0.01223,0.00204,0.03465,0.08297
kt1_s88,1comp,1,88,5,nuts,2,Alt1,0.3286,1.0749,0.09339,0.32053,1.04225
kt1_s88,1comp,1,88,5,nuts,2,Alt2,0.11402,0.07538,0.0123,0.10182,0.15278
kt1_s88,1comp,1,88,5,nuts,2,Alt3,0.05112,0.01596,0.00244,0.03574,0.07079
kt1_s88,1comp,1,88,5,nuts,2,Price,0.05,0.01513,0.00232,0.03751,0.09848
kt1_s89,1comp,1,89,5,nuts,2,Alt1,0.05313,0.01847,0.00261,0.03525,0.10005
kt1_s89,1comp,1,89,5,nuts,2,Alt2,0.06898,0.02833,0.00444,0.0488,0.11305
kt1_s89,1comp,1,89,5,nuts,2,Alt3,0.69944,35.59367,0.38582,0.74474,8.24357
kt1_s89,1comp,1,89,5,nuts,2,Price,0.04258,0.00949,0.00174,0.03196,0.09523
kt1_s90,1comp,1,90,5,nuts,2,Alt1,0.08595,0.03669,0.00716,0.08038,0.13167
kt1_s90,1comp,1,90,5,nuts,2,Alt2,0.06532,0.02041,0.00416,0.05932,0.13888
kt1_s90,1comp,1,90,5,nuts,2,Alt3,0.11965,0.06972,0.01389,0.12066,0.25273
kt1_s90,1comp,1,90,5,nuts,2,Price,0.11957,0.07284,0.01375,0.11348,0.21932
kt1_s91,1comp,1,91,5,nuts,2,Alt1,0.04349,0.0087,0.00185,0.04524,0.13611
kt1_s91,1comp,1,91,5,nuts,2,Alt2,0.04323,0.00818,0.00184,0.04469,0.1213
kt1_s91,1comp,1,91,5,nuts,2,Alt3,0.09517,0.03601,0.00899,0.10684,0.2308
kt1_s91,1comp,1,91,5,nuts,2,Price,0.10089,0.03781,0.01007,0.1068,0.2267
kt1_s92,1comp,1,92,5,nuts,2,Alt1,0.04557,0.00994,0.002,0.04268,0.07181
kt1_s92,1comp,1,92,5,nuts,2,Alt2,0.09097,0.07285,0.00729,0.06219,0.17272
kt1_s92,1comp,1,92,5,nuts,2,Alt3,0.14373,0.16617,0.01839,0.1118,0.29293
kt1_s92,1comp,1,92,5,nuts,2,Price,0.03405,0.00592,0.00111,0.02474,0.06782
kt1_s93,1comp,1,93,5,nuts,2,Alt1,0.12392,0.0729,0.01489,0.13215,0.23558
kt1_s93,1comp,1,93,5,nuts,2,Alt2,0.09099,0.04191,0.00794,0.08843,0.17547
kt1_s93,1comp,1,93,5,nuts,2,Alt3,0.06115,0.01855,0.0036,0.05389,0.19178
kt1_s93,1comp,1,93,5,nuts,2,Price,0.06609,0.0272,0.00397,0.03692,0.08174
kt1_s94,1comp,1,94,5,nuts,2,Alt1,0.08814,0.03978,0.00747,0.09212,0.27928
kt1_s94,1comp,1,94,5,nuts,2,Alt2,0.17271,0.31494,0.02631,0.14104,0.45651
kt1_s94,1comp,1,94,5,nuts,2,Alt3,0.06124,0.02161,0.00352,0.05962,0.13942
kt1_s94,1comp,1,94,5,nuts,2,Price,0.11648,0.08087,0.01275,0.1045,0.18117
kt1_s95,1comp,1,95,5,nuts,2,Alt1,0.21611,0.3625,0.04233,0.20342,0.67749
kt1_s95,1comp,1,95,5,nuts,2,Alt2,0.11193,0.06894,0.01193,0.10106,0.17827
kt1_s95,1comp,1,95,5,nuts,2,Alt3,0.13772,0.11268,0.01782,0.12498,0.20501
kt1_s95,1comp,1,95,5,nuts,2,Price,0.01987,0.00237,0.00036,0.01154,0.01264
kt1_s96,1comp,1,96,5,nuts,2,Alt1,0.01986,0.00232,0.00037,0.00895,0.03823
kt1_s96,1comp,1,96,5,nuts,2,Alt2,0.0204,0.00254,0.00038,0.00654,0.02394
kt1_s96,1comp,1,96,5,nuts,2,Alt3,0.03416,0.00548,0.00114,0.02813,0.04357
kt1_s96,1comp,1,96,5,nuts,2,Price,0.01735,0.00138,0.00029,0.01514,0.0258
kt1_s97,1comp,1,97,5,nuts,2,Alt1,0.14043,0.10947,0.01867,0.13117,0.22892
kt1_s97,1comp,1,97,5,nuts,2,Alt2,0.21201,0.29552,0.04107,0.20055,0.33664
kt1_s97,1comp,1,97,5,nuts,2,Alt3,0.07758,0.02562,0.00595,0.08475,0.22601
kt1_s97,1comp,1,97,5,nuts,2,Price,0.10477,0.05104,0.01073,0.10995,0.32816
kt1_s98,1comp,1,98,5,nuts,2,Alt1,0.14801,0.11937,0.02085,0.14484,0.28998
kt1_s98,1comp,1,98,5,nuts,2,Alt2,0.20507,0.33717,0.03786,0.1863,0.439
kt1_s98,1comp,1,98,5,nuts,2,Alt3,0.0682,0.02451,0.00446,0.06658,0.21534
kt1_s98,1comp,1,98,5,nuts,2,Price,0.06445,0.01586,0.00413,0.06585,0.11777
kt1_s99,1comp,1,99,5,nuts,2,Alt1,0.12188,0.08518,0.01405,0.11143,0.32646
kt1_s99,1comp,1,99,5,nuts,2,Alt2,0.0999,0.06023,0.00935,0.08803,0.22281
kt1_s99,1comp,1,99,5,nuts,2,Alt3,0.03871,0.01093,0.00133,0.0158,0.04192
kt1_s99,1comp,1,99,5,nuts,2,Price,0.13026,0.09775,0.016,0.12108,0.38526
kt2_s01,2comp_equal,2,1,5,nuts,2,Alt1,0.11006,0.06757,0.01147,0.1001,0.24952
kt2_s01,2comp_equal,2,1,5,nuts,2,Alt2,0.04197,0.00917,0.00169,0.03289,0.1141
kt2_s01,2comp_equal,2,1,5,nuts,2,Alt3,0.04109,0.00959,0.0016,0.02538,0.05421
kt2_s01,2comp_equal,2,1,5,nuts,2,Price,0.05546,0.01387,0.00301,0.05531,0.13169
kt2_s02,2comp_equal,2,2,5,nuts,2,Alt1,0.09303,inf,0.00667,0.0617,0.5402
kt2_s02,2comp_equal,2,2,5,nuts,2,Alt2,0.09228,inf,0.00647,0.04927,0.47343
kt2_s02,2comp_equal,2,2,5,nuts,2,Alt3,0.10695,inf,0.00925,0.06931,0.36904
kt2_s02,2comp_equal,2,2,5,nuts,2,Price,0.08512,inf,0.00532,0.03436,0.21007
kt2_s03,2comp_equal,2,3,5,nuts,2,Alt1,0.05341,0.01276,0.00282,0.04557,0.09108
kt2_s03,2comp_equal,2,3,5,nuts,2,Alt2,0.03947,0.00695,0.00153,0.04545,0.07594
kt2_s03,2comp_equal,2,3,5,nuts,2,Alt3,0.0692,0.02056,0.00471,0.06889,0.33299
kt2_s03,2comp_equal,2,3,5,nuts,2,Price,0.06883,0.01914,0.0047,0.07454,0.35969
kt2_s04,2comp_equal,2,4,5,nuts,2,Alt1,0.08666,0.03036,0.00739,0.07521,0.28434
kt2_s04,2comp_equal,2,4,5,nuts,2,Alt2,0.08781,0.04097,0.0074,0.08586,0.17498
kt2_s04,2comp_equal,2,4,5,nuts,2,Alt3,0.04261,0.00876,0.00176,0.0457,0.14909
kt2_s04,2comp_equal,2,4,5,nuts,2,Price,0.03245,0.00526,0.00101,0.0333,0.09668
kt2_s05,2comp_equal,2,5,5,nuts,2,Alt1,0.21049,0.32962,0.03972,0.17243,0.60023
kt2_s05,2comp_equal,2,5,5,nuts,2,Alt2,0.05148,0.01018,0.00264,0.05343,0.08425
kt2_s05,2comp_equal,2,5,5,nuts,2,Alt3,0.22764,0.39281,0.04599,0.18038,0.40763
kt2_s05,2comp_equal,2,5,5,nuts,2,Price,0.09843,0.04696,0.00939,0.09324,0.46441
kt2_s06,2comp_equal,2,6,5,nuts,2,Alt1,0.0371,0.00586,0.00136,0.04304,0.12696
kt2_s06,2comp_equal,2,6,5,nuts,2,Alt2,0.09219,0.04604,0.00807,0.08416,0.16938
kt2_s06,2comp_equal,2,6,5,nuts,2,Alt3,0.10473,0.05532,0.0106,0.11672,0.30414
kt2_s06,2comp_equal,2,6,5,nuts,2,Price,0.07814,0.03227,0.00586,0.06875,0.32122
kt2_s07,2comp_equal,2,7,5,nuts,2,Alt1,0.07402,0.02733,0.00531,0.07527,0.12003
kt2_s07,2comp_equal,2,7,5,nuts,2,Alt2,0.0224,0.00315,0.00046,0.01726,0.03004
kt2_s07,2comp_equal,2,7,5,nuts,2,Alt3,0.03812,0.00906,0.00135,0.03076,0.0581
kt2_s07,2comp_equal,2,7,5,nuts,2,Price,0.04429,0.00833,0.00195,0.04541,0.10416
kt2_s08,2comp_equal,2,8,5,nuts,2,Alt1,0.17221,0.24268,0.02665,0.1376,0.46326
kt2_s08,2comp_equal,2,8,5,nuts,2,Alt2,0.1098,0.09316,0.01117,0.10736,0.32541
kt2_s08,2comp_equal,2,8,5,nuts,2,Alt3,0.08507,0.05413,0.00668,0.06341,0.26178
kt2_s08,2comp_equal,2,8,5,nuts,2,Price,0.06525,0.0168,0.00422,0.06908,0.15608
kt2_s09,2comp_equal,2,9,5,nuts,2,Alt1,0.13586,0.11543,0.01728,0.12191,0.47974
kt2_s09,2comp_equal,2,9,5,nuts,2,Alt2,0.13309,0.12991,0.0164,0.11854,0.30765
kt2_s09,2comp_equal,2,9,5,nuts,2,Alt3,0.19355,0.33496,0.03298,0.15701,0.59646
kt2_s09,2comp_equal,2,9,5,nuts,2,Price,0.0791,0.0333,0.00599,0.06891,0.25991
kt2_s100,2comp_equal,2,100,5,nuts,2,Alt1,0.28195,0.59875,0.07057,0.27384,0.70097
kt2_s100,2comp_equal,2,100,5,nuts,2,Alt2,0.06412,0.02151,0.00397,0.06391,0.32287
kt2_s100,2comp_equal,2,100,5,nuts,2,Alt3,0.07408,0.03116,0.00527,0.06994,0.21745
kt2_s100,2comp_equal,2,100,5,nuts,2,Price,0.10394,0.05109,0.01054,0.10607,0.39322
kt2_s10,2comp_equal,2,10,5,nuts,2,Alt1,0.04715,0.01138,0.00214,0.04082,0.11162
kt2_s10,2comp_equal,2,10,5,nuts,2,Alt2,0.13957,0.11701,0.01812,0.11178,0.44549
kt2_s10,2comp_equal,2,10,5,nuts,2,Alt3,0.05928,0.01827,0.00339,0.05258,0.20137
kt2_s10,2comp_equal,2,10,5,nuts,2,Price,0.07437,0.02987,0.00531,0.06353,0.22902
kt2_s11,2comp_equal,2,11,5,nuts,2,Alt1,0.09509,0.04267,0.00883,0.09264,0.24247
kt2_s11,2comp_equal,2,11,5,nuts,2,Alt2,0.06415,0.03039,0.00375,0.05255,0.11651
kt2_s11,2comp_equal,2,11,5,nuts,2,Alt3,0.0567,0.01731,0.00306,0.04587,0.12007
kt2_s11,2comp_equal,2,11,5,nuts,2,Price,0.02517,0.00298,0.00062,0.02499,0.06613
kt2_s12,2comp_equal,2,12,5,nuts,2,Alt1,0.10541,inf,0.00952,0.08399,0.35909
kt2_s12,2comp_equal,2,12,5,nuts,2,Alt2,0.17319,inf,0.02552,0.14295,0.51342
kt2_s12,2comp_equal,2,12,5,nuts,2,Alt3,0.0898,inf,0.0067,0.07687,0.25059
kt2_s12,2comp_equal,2,12,5,nuts,2,Price,0.19486,inf,0.03506,0.20659,0.63293
kt2_s13,2comp_equal,2,13,5,nuts,2,Alt1,0.07269,0.02872,0.00505,0.05715,0.18588
kt2_s13,2comp_equal,2,13,5,nuts,2,Alt2,0.1069,0.05575,0.01107,0.10159,0.18682
kt2_s13,2comp_equal,2,13,5,nuts,2,Alt3,0.14571,0.09414,0.02082,0.15413,0.42158
kt2_s13,2comp_equal,2,13,5,nuts,2,Price,0.05788,0.01458,0.0033,0.06572,0.17214
kt2_s14,2comp_equal,2,14,5,nuts,2,Alt1,0.59287,15.14505,0.27185,0.49743,4.12814
kt2_s14,2comp_equal,2,14,5,nuts,2,Alt2,0.58004,9.14425,0.2618,0.47722,4.35932
kt2_s14,2comp_equal,2,14,5,nuts,2,Alt3,0.54634,7.71484,0.23953,0.49019,3.91735
kt2_s14,2comp_equal,2,14,5,nuts,2,Price,0.07275,0.02488,0.00515,0.07401,0.22534
kt2_s15,2comp_equal,2,15,5,nuts,2,Alt1,0.08398,inf,0.00517,0.03375,0.4709
kt2_s15,2comp_equal,2,15,5,nuts,2,Alt2,0.09175,inf,0.00681,0.04897,0.31737
kt2_s15,2comp_equal,2,15,5,nuts,2,Alt3,0.07839,inf,0.00446,0.02674,0.26607
kt2_s15,2comp_equal,2,15,5,nuts,2,Price,0.07626,inf,0.00441,0.03545,0.184
kt2_s16,2comp_equal,2,16,5,nuts,2,Alt1,0.17491,0.16546,0.02889,0.14835,0.46597
kt2_s16,2comp_equal,2,16,5,nuts,2,Alt2,0.1558,0.15392,0.02263,0.13859,0.33204
kt2_s16,2comp_equal,2,16,5,nuts,2,Alt3,0.07418,0.02911,0.00528,0.07529,0.17583
kt2_s16,2comp_equal,2,16,5,nuts,2,Price,0.18424,0.21733,0.03112,0.15499,0.37461
kt2_s17,2comp_equal,2,17,5,nuts,2,Alt1,0.0662,0.02195,0.00422,0.05659,0.1107
kt2_s17,2comp_equal,2,17,5,nuts,2,Alt2,0.04552,0.01309,0.00193,0.02963,0.14733
kt2_s17,2comp_equal,2,17,5,nuts,2,Alt3,0.05443,0.01366,0.00288,0.05607,0.12735
kt2_s17,2comp_equal,2,17,5,nuts,2,Price,0.04946,0.0127,0.00234,0.05487,0.19302
kt2_s18,2comp_equal,2,18,5,nuts,2,Alt1,0.07144,0.02717,0.00489,0.05348,0.1223
kt2_s18,2comp_equal,2,18,5,nuts,2,Alt2,0.15221,0.13715,0.02167,0.1393,0.25052
kt2_s18,2comp_equal,2,18,5,nuts,2,Alt3,0.05952,0.02153,0.00332,0.03736,0.11045
kt2_s18,2comp_equal,2,18,5,nuts,2,Price,0.12327,0.08838,0.01432,0.10449,0.18005
kt2_s19,2comp_equal,2,19,5,nuts,2,Alt1,0.11613,0.08511,0.01284,0.10753,0.34055
kt2_s19,2comp_equal,2,19,5,nuts,2,Alt2,0.09324,0.05079,0.00821,0.07885,0.19962
kt2_s19,2comp_equal,2,19,5,nuts,2,Alt3,0.11508,0.10296,0.01221,0.09682,0.25476
kt2_s19,2comp_equal,2,19,5,nuts,2,Price,0.08469,0.0517,0.00655,0.06959,0.16955
kt2_s20,2comp_equal,2,20,5,nuts,2,Alt1,0.07681,0.02795,0.00576,0.09139,0.37322
kt2_s20,2comp_equal,2,20,5,nuts,2,Alt2,0.02812,0.00465,0.00074,0.01736,0.03269
kt2_s20,2comp_equal,2,20,5,nuts,2,Alt3,0.04563,0.01042,0.00201,0.04102,0.16426
kt2_s20,2comp_equal,2,20,5,nuts,2,Price,0.10416,0.05419,0.01051,0.10727,0.69357
kt2_s21,2comp_equal,2,21,5,nuts,2,Alt1,0.28063,0.80182,0.06792,0.23652,0.76152
kt2_s21,2comp_equal,2,21,5,nuts,2,Alt2,0.34674,1.5046,0.10199,0.33685,1.33497
kt2_s21,2comp_equal,2,21,5,nuts,2,Alt3,0.26244,0.71356,0.05951,0.22277,0.65855
kt2_s21,2comp_equal,2,21,5,nuts,2,Price,0.09803,0.04531,0.0094,0.09785,0.27002
kt2_s22,2comp_equal,2,22,5,nuts,2,Alt1,0.07417,0.03334,0.00518,0.05326,0.18594
kt2_s22,2comp_equal,2,22,5,nuts,2,Alt2,0.13989,0.16283,0.01792,0.12527,0.34851
kt2_s22,2comp_equal,2,22,5,nuts,2,Alt3,0.0959,0.04679,0.00884,0.08941,0.26953
kt2_s22,2comp_equal,2,22,5,nuts,2,Price,0.07492,0.02263,0.00553,0.07611,0.16198
kt2_s23,2comp_equal,2,23,5,nuts,2,Alt1,0.14463,0.13862,0.01926,0.11849,0.27916
kt2_s23,2comp_equal,2,23,5,nuts,2,Alt2,0.23771,0.76508,0.04818,0.1948,0.68663
kt2_s23,2comp_equal,2,23,5,nuts,2,Alt3,0.14228,0.12484,0.01899,0.12758,0.21328
kt2_s23,2comp_equal,2,23,5,nuts,2,Price,0.03095,0.00562,0.00089,0.02447,0.06458
kt2_s24,2comp_equal,2,24,5,nuts,2,Alt1,0.11889,0.08407,0.01331,0.10575,0.31347
kt2_s24,2comp_equal,2,24,5,nuts,2,Alt2,0.03387,0.00646,0.00108,0.02491,0.09673
kt2_s24,2comp_equal,2,24,5,nuts,2,Alt3,0.12351,0.06672,0.01495,0.13393,0.31395
kt2_s24,2comp_equal,2,24,5,nuts,2,Price,0.07942,0.03314,0.00604,0.05768,0.1434
kt2_s25,2comp_equal,2,25,5,nuts,2,Alt1,0.15116,0.14665,0.02103,0.12284,0.41121
kt2_s25,2comp_equal,2,25,5,nuts,2,Alt2,0.07481,0.02625,0.00547,0.08914,0.25953
kt2_s25,2comp_equal,2,25,5,nuts,2,Alt3,0.13628,0.10902,0.01755,0.12428,0.41731
kt2_s25,2comp_equal,2,25,5,nuts,2,Price,0.11155,0.051,0.01214,0.09891,0.23255
kt2_s26,2comp_equal,2,26,5,nuts,2,Alt1,0.10002,0.05641,0.00961,0.10705,0.17871
kt2_s26,2comp_equal,2,26,5,nuts,2,Alt2,0.20904,0.27528,0.0405,0.19167,0.44972
kt2_s26,2comp_equal,2,26,5,nuts,2,Alt3,0.29859,0.72078,0.07806,0.26505,0.71582
kt2_s26,2comp_equal,2,26,5,nuts,2,Price,0.12447,0.09152,0.01446,0.1042,0.16738
kt2_s27,2comp_equal,2,27,5,nuts,2,Alt1,0.15696,0.15982,0.02283,0.15253,0.82852
kt2_s27,2comp_equal,2,27,5,nuts,2,Alt2,0.10195,0.05069,0.01012,0.10674,0.29313
kt2_s27,2comp_equal,2,27,5,nuts,2,Alt3,0.12597,0.10713,0.01481,0.12162,0.25516
kt2_s27,2comp_equal,2,27,5,nuts,2,Price,0.07658,0.02402,0.0058,0.08175,0.42255
kt2_s28,2comp_equal,2,28,5,nuts,2,Alt1,0.22604,0.3841,0.04495,0.17361,0.43206
kt2_s28,2comp_equal,2,28,5,nuts,2,Alt2,0.27461,0.68582,0.06555,0.23925,0.71558
kt2_s28,2comp_equal,2,28,5,nuts,2,Alt3,0.19433,0.24245,0.03497,0.17137,0.54586
kt2_s28,2comp_equal,2,28,5,nuts,2,Price,0.17046,0.19417,0.027,0.16176,0.41516
kt2_s29,2comp_equal,2,29,5,nuts,2,Alt1,0.04249,0.00814,0.00177,0.04693,0.08257
kt2_s29,2comp_equal,2,29,5,nuts,2,Alt2,0.06342,0.01713,0.00398,0.07553,0.19985
kt2_s29,2comp_equal,2,29,5,nuts,2,Alt3,0.06707,0.02333,0.00431,0.05019,0.15877
kt2_s29,2comp_equal,2,29,5,nuts,2,Price,0.06796,0.02034,0.00451,0.05852,0.20335
kt2_s30,2comp_equal,2,30,5,nuts,2,Alt1,0.11414,0.06773,0.01249,0.10591,0.43535
