dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,bias,rmse,mean_abs_err,coverage95
kt3_s18,3comp_equal,3,18,5,bayesm,2,Alt1,-0.1073220050429074,0.9749607301048168,0.6992943578257915,0.96
kt3_s18,3comp_equal,3,18,5,bayesm,2,Alt2,-0.1026460385908806,0.8661038569625943,0.6452507125155261,0.9866666666666668
kt3_s18,3comp_equal,3,18,5,bayesm,2,Alt3,0.2402079114363642,1.132645621695259,0.8174291805547227,0.9666666666666668
kt3_s18,3comp_equal,3,18,5,bayesm,2,Price,0.1152265178200661,1.0432756833427297,0.6813006908379833,0.9633333333333334
kt3_s19,3comp_equal,3,19,5,bayesm,2,Alt1,0.0203928441390113,1.342002361268058,0.8845470191622802,0.9266666666666666
kt3_s19,3comp_equal,3,19,5,bayesm,2,Alt2,-0.3527447457487352,1.161505421398912,0.9135086121334504,0.9366666666666666
kt3_s19,3comp_equal,3,19,5,bayesm,2,Alt3,-0.2075200371949126,1.198279647819136,0.7833627133238512,0.9466666666666668
kt3_s19,3comp_equal,3,19,5,bayesm,2,Price,-0.2034769782994737,0.819284656790064,0.6349726152953941,0.95
kt3_s20,3comp_equal,3,20,5,bayesm,2,Alt1,0.067662854425451,0.7578248569269843,0.5850987449170422,0.9633333333333334
kt3_s20,3comp_equal,3,20,5,bayesm,2,Alt2,0.1230855738583983,0.9015304850073008,0.6982050517402846,0.9533333333333334
kt3_s20,3comp_equal,3,20,5,bayesm,2,Alt3,-0.0341226233556868,0.9112643726466276,0.7249387003542774,0.92
kt3_s20,3comp_equal,3,20,5,bayesm,2,Price,0.1073888731371453,0.9518353366346118,0.7047757568262399,0.95
kt3_s21,3comp_equal,3,21,5,bayesm,2,Alt1,1.159946604596334,3.0458847665399102,2.0504383774739834,0.9366666666666666
kt3_s21,3comp_equal,3,21,5,bayesm,2,Alt2,0.4680145562253958,1.865726234795676,1.387439773217752,0.9266666666666666
kt3_s21,3comp_equal,3,21,5,bayesm,2,Alt3,0.1724014411890338,1.2420061804206572,0.9381095635669308,0.9266666666666666
kt3_s21,3comp_equal,3,21,5,bayesm,2,Price,0.1903937802395086,1.000740791780854,0.7104216664797796,0.9333333333333332
kt3_s22,3comp_equal,3,22,5,bayesm,2,Alt1,0.0385391844734407,1.1483357092941282,0.895587344351416,0.9366666666666666
kt3_s22,3comp_equal,3,22,5,bayesm,2,Alt2,-0.8441157912672128,1.666035134219794,1.2807488619349356,0.95
kt3_s22,3comp_equal,3,22,5,bayesm,2,Alt3,0.1803019516962832,0.9526901973151046,0.7242017540481519,0.95
kt3_s22,3comp_equal,3,22,5,bayesm,2,Price,-0.1463642194806655,0.769209294724839,0.6095752202378869,0.9566666666666668
kt3_s23,3comp_equal,3,23,5,bayesm,2,Alt1,0.5939381338418344,2.5725295236554406,1.0898695301646475,0.9666666666666668
kt3_s23,3comp_equal,3,23,5,bayesm,2,Alt2,-1.3756417874910516,2.794424920705601,1.9120073090793164,0.9566666666666668
kt3_s23,3comp_equal,3,23,5,bayesm,2,Alt3,-0.7091136556740364,1.6530306242898702,1.1116853819029362,0.9433333333333334
kt3_s23,3comp_equal,3,23,5,bayesm,2,Price,0.1410281496600396,1.182695442496546,0.7961123927052971,0.9433333333333334
kt3_s24,3comp_equal,3,24,5,bayesm,2,Alt1,-0.2614696027625852,1.073723087931687,0.8392431717708999,0.9433333333333334
kt3_s24,3comp_equal,3,24,5,bayesm,2,Alt2,0.1756331800146252,1.199443295724648,0.8763496043307978,0.9433333333333334
kt3_s24,3comp_equal,3,24,5,bayesm,2,Alt3,-0.0401189840775782,1.044830378216972,0.7880301374017171,0.9433333333333334
kt3_s24,3comp_equal,3,24,5,bayesm,2,Price,0.0489026562831616,0.8589777727215866,0.6284408318012398,0.97
kt3_s25,3comp_equal,3,25,5,bayesm,2,Alt1,-0.0278638311404929,1.097896237514354,0.7765371276249565,0.9533333333333334
kt3_s25,3comp_equal,3,25,5,bayesm,2,Alt2,-0.2392621292910482,1.3825004929086997,0.8974508726765396,0.9266666666666666
kt3_s25,3comp_equal,3,25,5,bayesm,2,Alt3,-0.0990844211830177,1.4068054935264918,0.8213118257103551,0.9666666666666668
kt3_s25,3comp_equal,3,25,5,bayesm,2,Price,0.1718165019455979,0.9737394702490448,0.6863752916061784,0.9266666666666666
kt3_s26,3comp_equal,3,26,5,bayesm,2,Alt1,-0.2419262675863966,1.071502980989974,0.7856211149690121,0.9566666666666668
kt3_s26,3comp_equal,3,26,5,bayesm,2,Alt2,-0.2573622652281978,1.073161486890787,0.8335867878627404,0.9766666666666668
kt3_s26,3comp_equal,3,26,5,bayesm,2,Alt3,0.0554898788152771,1.0714845376188875,0.7013322104030181,0.9733333333333334
kt3_s26,3comp_equal,3,26,5,bayesm,2,Price,0.0113756748481607,0.6250073706411792,0.4608320387879229,0.9866666666666668
kt3_s27,3comp_equal,3,27,5,bayesm,2,Alt1,0.1281315950396871,1.2550325701245133,0.9601980163077444,0.93
kt3_s27,3comp_equal,3,27,5,bayesm,2,Alt2,0.054123716763416,1.0706772439542105,0.8586429226246605,0.91
kt3_s27,3comp_equal,3,27,5,bayesm,2,Alt3,-0.179121250837577,0.876023150289753,0.6506614775959879,0.9666666666666668
kt3_s27,3comp_equal,3,27,5,bayesm,2,Price,-0.0636347497780032,0.7047417620100286,0.5368150309494909,0.9266666666666666
kt3_s28,3comp_equal,3,28,5,bayesm,2,Alt1,0.115646580612706,1.1377136207169058,0.8678559894216225,0.9766666666666668
kt3_s28,3comp_equal,3,28,5,bayesm,2,Alt2,-0.0538373869734038,1.0667965049528452,0.8160633683742989,0.9666666666666668
kt3_s28,3comp_equal,3,28,5,bayesm,2,Alt3,-0.2882619697348745,1.1791947570662435,0.8945956721504388,0.9466666666666668
kt3_s28,3comp_equal,3,28,5,bayesm,2,Price,0.0946989326544608,0.7040785369229914,0.5468208919990268,0.9766666666666668
kt3_s29,3comp_equal,3,29,5,bayesm,2,Alt1,-0.0591777531163301,0.7975160986161675,0.610274447302333,0.9566666666666668
kt3_s29,3comp_equal,3,29,5,bayesm,2,Alt2,-0.1197916429214391,0.8134171052916823,0.6415841977200514,0.9466666666666668
kt3_s29,3comp_equal,3,29,5,bayesm,2,Alt3,0.0418956666350969,0.8987965651997484,0.6723917215112182,0.9366666666666666
kt3_s29,3comp_equal,3,29,5,bayesm,2,Price,0.0939254025251827,1.1070272587816925,0.7814983701382587,0.94
kt3_s30,3comp_equal,3,30,5,bayesm,2,Alt1,0.1905434687082817,1.161878138650417,0.7820127285148699,0.95
kt3_s30,3comp_equal,3,30,5,bayesm,2,Alt2,-0.0740466303811658,1.2652920073166332,0.831269131247942,0.9433333333333334
kt3_s30,3comp_equal,3,30,5,bayesm,2,Alt3,0.1140985900707546,1.0772590837224485,0.7935334387710045,0.9433333333333334
kt3_s30,3comp_equal,3,30,5,bayesm,2,Price,0.0409090477151492,0.7318679844951843,0.5405460420378224,0.9666666666666668
kt3_s31,3comp_equal,3,31,5,bayesm,2,Alt1,-1.1472998206606546,2.5325621140713106,1.7614398358941623,0.92
kt3_s31,3comp_equal,3,31,5,bayesm,2,Alt2,0.0099369624833992,0.8451058060346839,0.6675046593775105,0.9566666666666668
kt3_s31,3comp_equal,3,31,5,bayesm,2,Alt3,0.0932597607729427,0.6831046931236474,0.537818351682803,0.9466666666666668
kt3_s31,3comp_equal,3,31,5,bayesm,2,Price,0.0511281759076965,0.8221130197539771,0.5582395787899793,0.9466666666666668
kt3_s32,3comp_equal,3,32,5,bayesm,2,Alt1,0.1520463574204782,1.0375623513830812,0.7938517037047503,0.9533333333333334
kt3_s32,3comp_equal,3,32,5,bayesm,2,Alt2,-0.2588542870877946,0.9988645154202948,0.7119207106933599,0.97
kt3_s32,3comp_equal,3,32,5,bayesm,2,Alt3,0.1195852758991364,0.9654244246553222,0.7434373339296539,0.9366666666666666
kt3_s32,3comp_equal,3,32,5,bayesm,2,Price,0.1254446786745074,1.0091394818037176,0.7221045697016975,0.96
kt3_s33,3comp_equal,3,33,5,bayesm,2,Alt1,0.0044927047710201,0.9223839241638842,0.7247560302105167,0.9833333333333332
kt3_s33,3comp_equal,3,33,5,bayesm,2,Alt2,-0.1409872659793906,1.237138838024935,0.8317783035641003,0.97
kt3_s33,3comp_equal,3,33,5,bayesm,2,Alt3,0.0979273352119586,0.9575424902898184,0.6604564950796988,0.95
kt3_s33,3comp_equal,3,33,5,bayesm,2,Price,-0.0248786234372959,0.8399706731333838,0.6317185431778628,0.96
kt3_s34,3comp_equal,3,34,5,bayesm,2,Alt1,0.0117827558678638,0.786696092046728,0.6017934895681343,0.9566666666666668
kt3_s34,3comp_equal,3,34,5,bayesm,2,Alt2,0.0423037169328289,0.7726459982896196,0.6361905395036228,0.95
kt3_s34,3comp_equal,3,34,5,bayesm,2,Alt3,-0.2156484323665685,0.9192163371401616,0.7129541182352195,0.9466666666666668
kt3_s34,3comp_equal,3,34,5,bayesm,2,Price,0.0075156377023792,0.7438694817629213,0.5727118171093682,0.9466666666666668
kt3_s35,3comp_equal,3,35,5,bayesm,2,Alt1,-0.0343449209821599,0.9308094136873936,0.7424201982452711,0.96
kt3_s35,3comp_equal,3,35,5,bayesm,2,Alt2,-0.0671244590189075,1.0245391909076207,0.7905749774259564,0.9433333333333334
kt3_s35,3comp_equal,3,35,5,bayesm,2,Alt3,0.0465592690148227,0.9290574901621728,0.7210386100605173,0.9666666666666668
kt3_s35,3comp_equal,3,35,5,bayesm,2,Price,-0.1397462644297304,1.0527309975332018,0.6971143856834054,0.9766666666666668
kt3_s36,3comp_equal,3,36,5,bayesm,2,Alt1,-0.0755885642861176,0.8491548594248015,0.6450222564664346,0.94
kt3_s36,3comp_equal,3,36,5,bayesm,2,Alt2,0.1177759142431928,0.9594487869873376,0.7507166970071982,0.9266666666666666
kt3_s36,3comp_equal,3,36,5,bayesm,2,Alt3,0.0206986378511169,0.7852099434268683,0.6075468583954189,0.94
kt3_s36,3comp_equal,3,36,5,bayesm,2,Price,0.1838072879772968,0.9457100163525712,0.6871595554431711,0.92
kt3_s37,3comp_equal,3,37,5,bayesm,2,Alt1,0.26470297596783,1.0269710914478432,0.8008689482275948,0.9733333333333334
kt3_s37,3comp_equal,3,37,5,bayesm,2,Alt2,0.0295055194218926,1.0549925836916334,0.857867819286259,0.9533333333333334
kt3_s37,3comp_equal,3,37,5,bayesm,2,Alt3,0.1018180449713886,0.9118587665687956,0.737544593608695,0.9533333333333334
kt3_s37,3comp_equal,3,37,5,bayesm,2,Price,0.0320950607965923,0.8843405984307366,0.6690829568777171,0.97
kt3_s38,3comp_equal,3,38,5,bayesm,2,Alt1,-0.0365346365469362,0.7790491682144283,0.6226901866572336,0.9533333333333334
kt3_s38,3comp_equal,3,38,5,bayesm,2,Alt2,-0.1228437670156495,0.7884662711606669,0.6130498922500397,0.93
kt3_s38,3comp_equal,3,38,5,bayesm,2,Alt3,-0.0024762268982738,0.7742252549191775,0.5905931047520997,0.9433333333333334
kt3_s38,3comp_equal,3,38,5,bayesm,2,Price,-0.0016493889075937,0.6223461462092413,0.4649070242772737,0.9566666666666668
kt3_s39,3comp_equal,3,39,5,bayesm,2,Alt1,0.0718678157058605,0.7339491498286823,0.5896932065826366,0.9766666666666668
kt3_s39,3comp_equal,3,39,5,bayesm,2,Alt2,-0.4858179461905811,1.4734155198012076,1.0368328746881943,0.9333333333333332
kt3_s39,3comp_equal,3,39,5,bayesm,2,Alt3,0.0563314538803441,0.7152504223658559,0.5951374762328305,0.9666666666666668
kt3_s39,3comp_equal,3,39,5,bayesm,2,Price,-0.053633482450566,0.4925447907980299,0.3904041658785053,0.9766666666666668
kt3_s40,3comp_equal,3,40,5,bayesm,2,Alt1,-0.6812271781722986,1.5711173094885302,1.222176705967466,0.91
kt3_s40,3comp_equal,3,40,5,bayesm,2,Alt2,-0.0075948337201994,1.0556757973038164,0.7680921111058442,0.9533333333333334
