dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,block,kernel_id,n_divergent,frac_divergent,max_treedepth,mean_treedepth,frac_max_treedepth,max_leapfrog,mean_leapfrog,mean_acceptance
kt2_s04,2comp_equal,2,4,5,nuts,2,Delta,kernel_03,0,0.0,4.0,2.8822,0.0,15.0,6.5306,0.8951732516288757
kt2_s04,2comp_equal,2,4,5,nuts,2,beta_i,kernel_04,0,0.0,6.0,5.498,0.0,63.0,46.9528,0.876487672328949
kt2_s05,2comp_equal,2,5,5,nuts,2,pvec_latent,kernel_00,2,0.0001,6.0,2.9353,0.0,63.0,7.203,0.9155152440071106
kt2_s05,2comp_equal,2,5,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,542,0.0271,7.0,3.96395,0.0,79.0,14.93225,0.841379702091217
kt2_s05,2comp_equal,2,5,5,nuts,2,mu_k,kernel_02,73,0.00365,9.0,4.34305,0.0,463.0,22.34715,0.8288183808326721
kt2_s05,2comp_equal,2,5,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.9222,0.0,31.0,6.7087,0.9011095762252808
kt2_s05,2comp_equal,2,5,5,nuts,2,beta_i,kernel_04,0,0.0,7.0,4.54615,0.0,95.0,23.744,0.8578351736068726
kt2_s06,2comp_equal,2,6,5,nuts,2,pvec_latent,kernel_00,2993,0.14965,10.0,5.95895,0.3592,1023.0,378.92465,0.9268972873687744
kt2_s06,2comp_equal,2,6,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,460,0.023,7.0,4.3012,0.0,79.0,20.14075,0.8399397730827332
kt2_s06,2comp_equal,2,6,5,nuts,2,mu_k,kernel_02,3,0.00015,10.0,6.19835,0.0774,1023.0,153.34665,0.9220916032791138
kt2_s06,2comp_equal,2,6,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.9272,0.0,31.0,6.7605,0.8896342515945435
kt2_s06,2comp_equal,2,6,5,nuts,2,beta_i,kernel_04,6,0.0003,9.0,4.99005,0.0,511.0,31.926,0.8127716779708862
kt2_s07,2comp_equal,2,7,5,nuts,2,pvec_latent,kernel_00,1645,0.08225,10.0,5.76855,0.4204,1023.0,433.39565,0.9031457901000975
kt2_s07,2comp_equal,2,7,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,327,0.01635,6.0,3.9798,0.0,63.0,14.9168,0.8583770394325256
kt2_s07,2comp_equal,2,7,5,nuts,2,mu_k,kernel_02,1668,0.0834,10.0,5.44805,0.00175,1023.0,82.37,0.7711971998214722
kt2_s07,2comp_equal,2,7,5,nuts,2,Delta,kernel_03,0,0.0,4.0,2.9092,0.0,15.0,6.6399,0.902475118637085
kt2_s07,2comp_equal,2,7,5,nuts,2,beta_i,kernel_04,36,0.0018,6.0,5.49825,0.0,63.0,46.9646,0.825851559638977
kt2_s08,2comp_equal,2,8,5,nuts,2,pvec_latent,kernel_00,842,0.0421,8.0,4.4955,0.0,143.0,24.88245,0.9518706798553468
kt2_s08,2comp_equal,2,8,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,38,0.0019,6.0,4.9885,0.0,63.0,30.8372,0.9417577385902404
kt2_s08,2comp_equal,2,8,5,nuts,2,mu_k,kernel_02,3953,0.19765,10.0,5.89275,0.1005,1023.0,222.07165,0.6242844462394714
kt2_s08,2comp_equal,2,8,5,nuts,2,Delta,kernel_03,0,0.0,4.0,2.8848,0.0,15.0,6.5425,0.8958022594451904
kt2_s08,2comp_equal,2,8,5,nuts,2,beta_i,kernel_04,795,0.03975,8.0,6.1816,0.0,255.0,73.91505,0.7371484637260437
kt2_s09,2comp_equal,2,9,5,nuts,2,pvec_latent,kernel_00,544,0.0272,7.0,3.79585,0.0,127.0,16.2365,0.9387949109077454
kt2_s09,2comp_equal,2,9,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,185,0.00925,6.0,4.6509,0.0,63.0,25.5229,0.886451244354248
kt2_s09,2comp_equal,2,9,5,nuts,2,mu_k,kernel_02,129,0.00645,10.0,7.0302,0.02275,1023.0,167.69175,0.8808994293212891
kt2_s09,2comp_equal,2,9,5,nuts,2,Delta,kernel_03,0,0.0,5.0,3.03225,0.0,31.0,7.5221,0.902525782585144
kt2_s09,2comp_equal,2,9,5,nuts,2,beta_i,kernel_04,10,0.0005,10.0,7.56395,0.00605,1023.0,214.52255,0.8795410394668579
kt2_s100,2comp_equal,2,100,5,nuts,2,pvec_latent,kernel_00,8485,0.42425,10.0,8.08035,0.61135,1023.0,648.77315,0.8521267771720886
kt2_s100,2comp_equal,2,100,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,260,0.013,7.0,4.3232,0.0,79.0,20.39405,0.8504976630210876
kt2_s100,2comp_equal,2,100,5,nuts,2,mu_k,kernel_02,183,0.00915,10.0,7.01205,0.01405,1023.0,163.81975,0.9041142463684082
kt2_s100,2comp_equal,2,100,5,nuts,2,Delta,kernel_03,0,0.0,6.0,3.02955,0.0,63.0,7.463,0.9061175584793092
kt2_s100,2comp_equal,2,100,5,nuts,2,beta_i,kernel_04,0,0.0,7.0,5.49925,0.0,127.0,46.9792,0.824265718460083
kt2_s10,2comp_equal,2,10,5,nuts,2,pvec_latent,kernel_00,45,0.00225,10.0,6.3923,0.5,1023.0,514.57475,0.8659052848815918
kt2_s10,2comp_equal,2,10,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,428,0.0214,6.0,4.1996,0.0,63.0,18.49255,0.8692280054092407
kt2_s10,2comp_equal,2,10,5,nuts,2,mu_k,kernel_02,800,0.04,9.0,4.0557,0.0,463.0,18.3827,0.7476230263710022
kt2_s10,2comp_equal,2,10,5,nuts,2,Delta,kernel_03,0,0.0,4.0,2.8708,0.0,15.0,6.4863,0.8912845849990845
kt2_s10,2comp_equal,2,10,5,nuts,2,beta_i,kernel_04,0,0.0,7.0,4.9997,0.0,127.0,31.0224,0.8661990165710449
kt2_s11,2comp_equal,2,11,5,nuts,2,pvec_latent,kernel_00,9709,0.48545,10.0,4.702,0.0792,1023.0,104.3252,0.7766045331954956
kt2_s11,2comp_equal,2,11,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,649,0.03245,6.0,3.9371,0.0,39.0,14.5189,0.8191244602203369
kt2_s11,2comp_equal,2,11,5,nuts,2,mu_k,kernel_02,796,0.0398,9.0,4.32435,0.0,463.0,22.97315,0.7463042736053467
kt2_s11,2comp_equal,2,11,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.84495,0.0,31.0,6.3977,0.8740297555923462
kt2_s11,2comp_equal,2,11,5,nuts,2,beta_i,kernel_04,0,0.0,7.0,6.47595,0.0,127.0,93.9152,0.9233011603355408
kt2_s12,2comp_equal,2,12,5,nuts,2,pvec_latent,kernel_00,3272,0.1636,6.0,2.502,0.0,55.0,5.4931,0.5496994853019714
kt2_s12,2comp_equal,2,12,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,127,0.00635,6.0,4.3511,0.0,63.0,20.6818,0.8721645474433899
kt2_s12,2comp_equal,2,12,5,nuts,2,mu_k,kernel_02,5667,0.28335,10.0,4.107,0.00305,1023.0,42.6602,0.453643798828125
kt2_s12,2comp_equal,2,12,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.9868,0.0,31.0,7.2874,0.8804082870483398
kt2_s12,2comp_equal,2,12,5,nuts,2,beta_i,kernel_04,0,0.0,6.0,5.50005,0.0,63.0,47.0016,0.9032244086265564
kt2_s13,2comp_equal,2,13,5,nuts,2,pvec_latent,kernel_00,9846,0.4923,10.0,4.67795,0.082,1023.0,105.06595,0.8223091959953308
kt2_s13,2comp_equal,2,13,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,279,0.01395,6.0,4.15425,0.0,47.0,17.63185,0.861681342124939
kt2_s13,2comp_equal,2,13,5,nuts,2,mu_k,kernel_02,8,0.0004,10.0,5.7762,0.002,1023.0,75.9861,0.9375471472740172
kt2_s13,2comp_equal,2,13,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.88415,0.0,19.0,6.5407,0.8896898627281189
kt2_s13,2comp_equal,2,13,5,nuts,2,beta_i,kernel_04,4363,0.21815,10.0,8.3959,0.5,1023.0,566.0076,0.5764021277427673
kt2_s14,2comp_equal,2,14,5,nuts,2,pvec_latent,kernel_00,4813,0.24065,10.0,5.40275,0.27,1023.0,296.1463,0.8642763495445251
kt2_s14,2comp_equal,2,14,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,728,0.0364,6.0,4.1521,0.0,63.0,17.79295,0.7694789171218872
kt2_s14,2comp_equal,2,14,5,nuts,2,mu_k,kernel_02,5210,0.2605,10.0,3.9429,0.0001,639.0,23.6199,0.4896039962768554
kt2_s14,2comp_equal,2,14,5,nuts,2,Delta,kernel_03,0,0.0,6.0,2.9686,0.0,47.0,7.0155,0.9071708917617798
kt2_s14,2comp_equal,2,14,5,nuts,2,beta_i,kernel_04,0,0.0,10.0,6.0304,0.0002,1023.0,66.0048,0.8510587811470032
kt2_s15,2comp_equal,2,15,5,nuts,2,pvec_latent,kernel_00,52,0.0026,6.0,3.11505,0.0,47.0,8.4837,0.9194630980491638
kt2_s15,2comp_equal,2,15,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,437,0.02185,6.0,4.19645,0.0,63.0,18.45735,0.8736881017684937
kt2_s15,2comp_equal,2,15,5,nuts,2,mu_k,kernel_02,5894,0.2947,9.0,3.59465,0.0,479.0,17.0146,0.540361225605011
kt2_s15,2comp_equal,2,15,5,nuts,2,Delta,kernel_03,0,0.0,4.0,2.83635,0.0,15.0,6.356,0.8722918033599854
kt2_s15,2comp_equal,2,15,5,nuts,2,beta_i,kernel_04,0,0.0,6.0,4.99935,0.0,63.0,31.164,0.8861284255981445
kt2_s16,2comp_equal,2,16,5,nuts,2,pvec_latent,kernel_00,16731,0.83655,10.0,5.8497,0.22185,1023.0,258.61525,0.8010663986206055
kt2_s16,2comp_equal,2,16,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,140,0.007,6.0,4.7653,0.0,63.0,27.33785,0.9105806350708008
kt2_s16,2comp_equal,2,16,5,nuts,2,mu_k,kernel_02,0,0.0,10.0,5.7153,0.00385,1023.0,87.2502,0.910037100315094
kt2_s16,2comp_equal,2,16,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.86515,0.0,23.0,6.4751,0.882565438747406
kt2_s16,2comp_equal,2,16,5,nuts,2,beta_i,kernel_04,0,0.0,9.0,5.5251,0.0,447.0,48.5472,0.8677825331687927
kt2_s17,2comp_equal,2,17,5,nuts,2,pvec_latent,kernel_00,3092,0.1546,10.0,6.0687,0.3913,1023.0,411.40975,0.8154962658882141
kt2_s17,2comp_equal,2,17,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,403,0.02015,5.0,3.9544,0.0,31.0,14.6445,0.8377445340156555
kt2_s17,2comp_equal,2,17,5,nuts,2,mu_k,kernel_02,6146,0.3073,10.0,4.8597,0.0015,1023.0,70.17195,0.5079782009124756
kt2_s17,2comp_equal,2,17,5,nuts,2,Delta,kernel_03,0,0.0,4.0,2.87015,0.0,15.0,6.483,0.8889588713645935
kt2_s17,2comp_equal,2,17,5,nuts,2,beta_i,kernel_04,0,0.0,6.0,5.49955,0.0,63.0,46.9928,0.878730297088623
kt2_s18,2comp_equal,2,18,5,nuts,2,pvec_latent,kernel_00,14119,0.70595,10.0,6.67815,0.3597,1023.0,394.5617,0.8439317345619202
kt2_s18,2comp_equal,2,18,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,333,0.01665,7.0,4.0703,0.0,127.0,16.37395,0.8638128638267517
kt2_s18,2comp_equal,2,18,5,nuts,2,mu_k,kernel_02,131,0.00655,10.0,5.54915,0.0021,1023.0,71.7614,0.8798251152038574
kt2_s18,2comp_equal,2,18,5,nuts,2,Delta,kernel_03,0,0.0,6.0,2.8786,0.0,55.0,6.5409,0.8900353312492371
kt2_s18,2comp_equal,2,18,5,nuts,2,beta_i,kernel_04,0,0.0,9.0,5.99975,0.0,511.0,83.4584,0.8792010545730591
kt2_s19,2comp_equal,2,19,5,nuts,2,pvec_latent,kernel_00,7248,0.3624,10.0,7.9302,0.63805,1023.0,666.91385,0.7953642010688782
kt2_s19,2comp_equal,2,19,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,269,0.01345,7.0,4.4037,0.0,95.0,21.5895,0.8178409934043884
kt2_s19,2comp_equal,2,19,5,nuts,2,mu_k,kernel_02,30,0.0015,10.0,6.3669,0.05215,1023.0,195.99625,0.9023215770721436
kt2_s19,2comp_equal,2,19,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.9842,0.0,31.0,7.0751,0.9227322340011596
kt2_s19,2comp_equal,2,19,5,nuts,2,beta_i,kernel_04,1,5e-05,10.0,7.07245,0.00045,1023.0,267.80985,0.908545970916748
kt2_s20,2comp_equal,2,20,5,nuts,2,pvec_latent,kernel_00,1,5e-05,10.0,6.4355,0.5,1023.0,514.77155,0.930806279182434
kt2_s20,2comp_equal,2,20,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,671,0.03355,5.0,3.9227,0.0,31.0,14.39805,0.8260107636451721
kt2_s20,2comp_equal,2,20,5,nuts,2,mu_k,kernel_02,140,0.007,9.0,4.58855,0.0,303.0,26.1676,0.7772412300109863
kt2_s20,2comp_equal,2,20,5,nuts,2,Delta,kernel_03,0,0.0,4.0,2.894,0.0,15.0,6.5764,0.9021347761154176
kt2_s20,2comp_equal,2,20,5,nuts,2,beta_i,kernel_04,0,0.0,5.0,5.0,0.0,31.0,31.0,0.8755846619606018
kt2_s21,2comp_equal,2,21,5,nuts,2,pvec_latent,kernel_00,4460,0.223,10.0,9.3742,0.8337,1023.0,861.6816,0.8748639822006226
kt2_s21,2comp_equal,2,21,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,81,0.00405,6.0,4.9692,0.0,47.0,30.53445,0.8964911103248596
kt2_s21,2comp_equal,2,21,5,nuts,2,mu_k,kernel_02,313,0.01565,10.0,5.01345,5e-05,591.0,37.774,0.8197842836380005
kt2_s21,2comp_equal,2,21,5,nuts,2,Delta,kernel_03,0,0.0,6.0,3.49,0.0,47.0,10.9862,0.8999440670013428
kt2_s21,2comp_equal,2,21,5,nuts,2,beta_i,kernel_04,0,0.0,10.0,7.6742,0.0005,1023.0,228.152,0.95354962348938
kt2_s22,2comp_equal,2,22,5,nuts,2,pvec_latent,kernel_00,6338,0.3169,10.0,5.35955,0.2323,1023.0,259.23005,0.8638923764228821
kt2_s22,2comp_equal,2,22,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,508,0.0254,6.0,4.51785,0.0,63.0,23.44685,0.8349893689155579
kt2_s22,2comp_equal,2,22,5,nuts,2,mu_k,kernel_02,1273,0.06365,10.0,5.5591,0.0074,1023.0,79.49175,0.7313758730888367
kt2_s22,2comp_equal,2,22,5,nuts,2,Delta,kernel_03,0,0.0,6.0,3.1791,0.0,47.0,8.6293,0.8973221778869629
kt2_s22,2comp_equal,2,22,5,nuts,2,beta_i,kernel_04,241,0.01205,10.0,5.5149,5e-05,1023.0,47.93525,0.8206386566162109
kt2_s23,2comp_equal,2,23,5,nuts,2,pvec_latent,kernel_00,14,0.0007,5.0,3.0308,0.0,31.0,7.80735,0.9223230481147766
kt2_s23,2comp_equal,2,23,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,375,0.01875,6.0,4.5473,0.0,63.0,23.9414,0.8613836169242859
kt2_s23,2comp_equal,2,23,5,nuts,2,mu_k,kernel_02,252,0.0126,10.0,6.20275,0.02055,1023.0,129.5918,0.8590254783630371
kt2_s23,2comp_equal,2,23,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.79575,0.0,31.0,6.2108,0.8565650582313538
kt2_s23,2comp_equal,2,23,5,nuts,2,beta_i,kernel_04,0,0.0,9.0,6.79605,0.0,511.0,127.8192,0.9299022555351256
kt2_s24,2comp_equal,2,24,5,nuts,2,pvec_latent,kernel_00,9334,0.4667,10.0,5.10865,0.09335,1023.0,129.4919,0.8536880612373352
kt2_s24,2comp_equal,2,24,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,209,0.01045,7.0,4.2235,0.0,79.0,18.73505,0.8697423934936523
kt2_s24,2comp_equal,2,24,5,nuts,2,mu_k,kernel_02,290,0.0145,10.0,5.6788,0.02665,1023.0,101.00785,0.8396742343902588
kt2_s24,2comp_equal,2,24,5,nuts,2,Delta,kernel_03,0,0.0,6.0,3.0099,0.0,39.0,7.2907,0.9085119366645812
kt2_s24,2comp_equal,2,24,5,nuts,2,beta_i,kernel_04,0,0.0,8.0,6.6152,0.0,255.0,102.3888,0.9286904335021972
kt2_s25,2comp_equal,2,25,5,nuts,2,pvec_latent,kernel_00,12,0.0006,5.0,2.7937,0.0,31.0,6.1979,0.8946269750595093
kt2_s25,2comp_equal,2,25,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,307,0.01535,6.0,4.33735,0.0,63.0,20.6236,0.8724743127822876
kt2_s25,2comp_equal,2,25,5,nuts,2,mu_k,kernel_02,1728,0.0864,9.0,4.3821,0.0,383.0,25.29735,0.6955910325050354
kt2_s25,2comp_equal,2,25,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.86925,0.0,31.0,6.4994,0.8823049068450928
kt2_s25,2comp_equal,2,25,5,nuts,2,beta_i,kernel_04,0,0.0,10.0,5.0778,0.0001,1023.0,33.6736,0.8492730259895325
kt2_s26,2comp_equal,2,26,5,nuts,2,pvec_latent,kernel_00,10896,0.5448,10.0,7.50965,0.49465,1023.0,532.45015,0.8837734460830688
kt2_s26,2comp_equal,2,26,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,184,0.0092,5.0,4.81825,0.0,31.0,28.19925,0.8890638947486877
kt2_s26,2comp_equal,2,26,5,nuts,2,mu_k,kernel_02,63,0.00315,9.0,4.80515,0.0,319.0,30.6267,0.8702327013015747
kt2_s26,2comp_equal,2,26,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.86,0.0,19.0,6.4521,0.878501296043396
kt2_s26,2comp_equal,2,26,5,nuts,2,beta_i,kernel_04,0,0.0,6.0,4.86125,0.0,63.0,28.7888,0.8219388723373413
kt2_s27,2comp_equal,2,27,5,nuts,2,pvec_latent,kernel_00,8261,0.41305,10.0,5.7836,0.1432,1023.0,188.82365,0.8420370221138
kt2_s27,2comp_equal,2,27,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,213,0.01065,6.0,4.66145,0.0,63.0,25.69725,0.8739308714866638
kt2_s27,2comp_equal,2,27,5,nuts,2,mu_k,kernel_02,1011,0.05055,10.0,5.9098,0.02145,1023.0,108.29135,0.8130720257759094
kt2_s27,2comp_equal,2,27,5,nuts,2,Delta,kernel_03,0,0.0,7.0,2.9279,0.0,79.0,6.7924,0.8915249705314636
kt2_s27,2comp_equal,2,27,5,nuts,2,beta_i,kernel_04,47,0.00235,10.0,6.62945,0.0001,1023.0,103.4354,0.8793292045593262
kt2_s28,2comp_equal,2,28,5,nuts,2,pvec_latent,kernel_00,185,0.00925,10.0,6.3169,0.4984,1023.0,512.8118,0.8532994389533997
kt2_s28,2comp_equal,2,28,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,299,0.01495,7.0,4.2329,0.0,111.0,18.9658,0.819810152053833
kt2_s28,2comp_equal,2,28,5,nuts,2,mu_k,kernel_02,3783,0.18915,10.0,5.30065,0.00535,1023.0,83.0009,0.5995013117790222
kt2_s28,2comp_equal,2,28,5,nuts,2,Delta,kernel_03,0,0.0,6.0,2.93395,0.0,63.0,6.7937,0.9029121994972228
kt2_s28,2comp_equal,2,28,5,nuts,2,beta_i,kernel_04,0,0.0,10.0,7.00415,0.0004,1023.0,129.5216,0.9213860630989076
kt2_s29,2comp_equal,2,29,5,nuts,2,pvec_latent,kernel_00,0,0.0,10.0,6.38325,0.5,1023.0,514.6018,0.8552180528640747
kt2_s29,2comp_equal,2,29,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,4299,0.21495,6.0,4.46585,0.0,63.0,31.768,0.7322254776954651
kt2_s29,2comp_equal,2,29,5,nuts,2,mu_k,kernel_02,4295,0.21475,10.0,4.8453,0.00155,1023.0,57.83735,0.5996533036231995
kt2_s29,2comp_equal,2,29,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.93725,0.0,31.0,6.7639,0.9168967008590698
kt2_s29,2comp_equal,2,29,5,nuts,2,beta_i,kernel_04,3,0.00015,10.0,6.3982,5e-05,703.0,90.96135,0.8172662854194641
kt2_s30,2comp_equal,2,30,5,nuts,2,pvec_latent,kernel_00,10173,0.50865,10.0,3.43485,0.00065,1023.0,14.5391,0.6719104647636414
kt2_s30,2comp_equal,2,30,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,273,0.01365,6.0,4.08425,0.0,63.0,16.50825,0.8609461784362793
kt2_s30,2comp_equal,2,30,5,nuts,2,mu_k,kernel_02,3527,0.17635,9.0,4.1331,0.0,351.0,24.1808,0.464954137802124
kt2_s30,2comp_equal,2,30,5,nuts,2,Delta,kernel_03,0,0.0,4.0,2.86885,0.0,15.0,6.4799,0.8873165249824524
kt2_s30,2comp_equal,2,30,5,nuts,2,beta_i,kernel_04,0,0.0,5.0,4.99245,0.0,31.0,30.8792,0.8442474603652954
kt2_s31,2comp_equal,2,31,5,nuts,2,pvec_latent,kernel_00,1,5e-05,5.0,2.88375,0.0,31.0,6.6695,0.929163694381714
kt2_s31,2comp_equal,2,31,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,449,0.02245,5.0,3.9658,0.0,31.0,14.7572,0.8422656059265137
kt2_s31,2comp_equal,2,31,5,nuts,2,mu_k,kernel_02,2081,0.10405,10.0,4.8861,0.00455,1023.0,48.10155,0.6502838134765625
kt2_s31,2comp_equal,2,31,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.87625,0.0,31.0,6.5071,0.8967353701591492
kt2_s31,2comp_equal,2,31,5,nuts,2,beta_i,kernel_04,3,0.00015,7.0,5.99995,0.0,127.0,78.99515,0.8800464868545532
kt2_s32,2comp_equal,2,32,5,nuts,2,pvec_latent,kernel_00,1,5e-05,10.0,6.414,0.5,1023.0,514.64515,0.8507893681526184
kt2_s32,2comp_equal,2,32,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,159,0.00795,7.0,4.62015,0.0,95.0,25.09785,0.8650369048118591
kt2_s32,2comp_equal,2,32,5,nuts,2,mu_k,kernel_02,15,0.00075,10.0,6.96285,0.3455,1023.0,431.40145,0.881635844707489
kt2_s32,2comp_equal,2,32,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.92555,0.0,31.0,6.7545,0.9024381637573242
kt2_s32,2comp_equal,2,32,5,nuts,2,beta_i,kernel_04,0,0.0,9.0,5.0265,0.0,383.0,31.9504,0.8570746779441833
kt2_s33,2comp_equal,2,33,5,nuts,2,pvec_latent,kernel_00,6,0.0003,8.0,4.03865,0.0,255.0,25.61765,0.9210290908813475
kt2_s33,2comp_equal,2,33,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,88,0.0044,6.0,4.8371,0.0,63.0,28.4393,0.8820652365684509
kt2_s33,2comp_equal,2,33,5,nuts,2,mu_k,kernel_02,1682,0.0841,10.0,6.8575,0.3233,1023.0,406.56995,0.7584173679351807
kt2_s33,2comp_equal,2,33,5,nuts,2,Delta,kernel_03,0,0.0,6.0,2.9207,0.0,47.0,6.7999,0.8906469941139221
kt2_s33,2comp_equal,2,33,5,nuts,2,beta_i,kernel_04,0,0.0,9.0,6.06245,0.0,511.0,69.1136,0.9111475348472596
kt2_s34,2comp_equal,2,34,5,nuts,2,pvec_latent,kernel_00,8,0.0004,10.0,6.41425,0.5,1023.0,514.6635,0.8535283207893372
kt2_s34,2comp_equal,2,34,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,381,0.01905,6.0,4.0039,0.0,63.0,15.28585,0.8493437767028809
kt2_s34,2comp_equal,2,34,5,nuts,2,mu_k,kernel_02,254,0.0127,9.0,4.42035,0.0,399.0,23.41965,0.8417321443557739
kt2_s34,2comp_equal,2,34,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.8538,0.0,23.0,6.4296,0.8815591931343079
kt2_s34,2comp_equal,2,34,5,nuts,2,beta_i,kernel_04,0,0.0,9.0,5.72705,0.0,511.0,74.7232,0.8989593982696533
kt2_s35,2comp_equal,2,35,5,nuts,2,pvec_latent,kernel_00,1,5e-05,7.0,2.9116,0.0,79.0,7.06835,0.9196344614028932
kt2_s35,2comp_equal,2,35,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,529,0.02645,6.0,3.95065,0.0,47.0,14.6904,0.8315276503562927
kt2_s35,2comp_equal,2,35,5,nuts,2,mu_k,kernel_02,68,0.0034,9.0,4.3703,0.0,335.0,22.68905,0.8305283188819885
kt2_s35,2comp_equal,2,35,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.9316,0.0,31.0,6.7458,0.9074175953865052
kt2_s35,2comp_equal,2,35,5,nuts,2,beta_i,kernel_04,0,0.0,6.0,5.3914,0.0,63.0,43.5248,0.8819223642349243
kt2_s36,2comp_equal,2,36,5,nuts,2,pvec_latent,kernel_00,94,0.0047,10.0,6.4581,0.5,1023.0,514.9368,0.8983275294303894
kt2_s36,2comp_equal,2,36,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,438,0.0219,6.0,4.08195,0.0,63.0,16.60425,0.8718979358673096
kt2_s36,2comp_equal,2,36,5,nuts,2,mu_k,kernel_02,186,0.0093,9.0,4.38145,0.0,335.0,22.91745,0.8063943982124329
kt2_s36,2comp_equal,2,36,5,nuts,2,Delta,kernel_03,0,0.0,4.0,2.81235,0.0,15.0,6.2569,0.8759013414382935
kt2_s36,2comp_equal,2,36,5,nuts,2,beta_i,kernel_04,0,0.0,5.0,4.7241,0.0,31.0,26.5856,0.8594072461128235
kt2_s37,2comp_equal,2,37,5,nuts,2,pvec_latent,kernel_00,8912,0.4456,10.0,4.2541,0.08255,1023.0,104.74625,0.8588550090789795
kt2_s37,2comp_equal,2,37,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,242,0.0121,6.0,4.6135,0.0,63.0,25.0022,0.8721621036529541
kt2_s37,2comp_equal,2,37,5,nuts,2,mu_k,kernel_02,932,0.0466,10.0,5.0072,0.0002,639.0,39.4736,0.7695273160934448
kt2_s37,2comp_equal,2,37,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.8762,0.0,31.0,6.5357,0.8754627108573914
kt2_s37,2comp_equal,2,37,5,nuts,2,beta_i,kernel_04,0,0.0,7.0,4.9936,0.0,95.0,30.908,0.8673266768455505
kt2_s38,2comp_equal,2,38,5,nuts,2,pvec_latent,kernel_00,7020,0.351,10.0,4.858,0.19325,1023.0,212.3848,0.8446027636528015
kt2_s38,2comp_equal,2,38,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,925,0.04625,5.0,3.7496,0.0,31.0,13.04585,0.7921200394630432
kt2_s38,2comp_equal,2,38,5,nuts,2,mu_k,kernel_02,883,0.04415,10.0,6.65595,0.00475,1023.0,131.327,0.8262232542037964
kt2_s38,2comp_equal,2,38,5,nuts,2,Delta,kernel_03,0,0.0,5.0,2.87535,0.0,23.0,6.5045,0.8957550525665283
kt2_s38,2comp_equal,2,38,5,nuts,2,beta_i,kernel_04,23,0.00115,6.0,5.4998,0.0,63.0,46.98425,0.7905250191688538
kt2_s39,2comp_equal,2,39,5,nuts,2,pvec_latent,kernel_00,873,0.04365,8.0,3.83015,0.0,159.0,18.6305,0.9297524690628052
kt2_s39,2comp_equal,2,39,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,623,0.03115,6.0,4.35465,0.0,47.0,21.02045,0.8247761726379395
