dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,converged,n_iter,switching_rate,verdict,gate_passed,invariant_pvec_sorted_rhat,invariant_Eu_rhat,alloc_accuracy,adjusted_rand
kt1_s51,1comp,1,51,5,bayesm,2,True,13,0.7594,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.077883253303154,1.0145866309026037,1.0,1.0
kt1_s52,1comp,1,52,5,bayesm,2,True,7,0.813,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0444802798931443,1.0102747859549457,1.0,1.0
kt1_s53,1comp,1,53,5,bayesm,2,True,9,0.5892,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.15587272600422,1.5589984839536295,0.9966666666666668,0.0
kt1_s54,1comp,1,54,5,bayesm,2,True,50,0.8883,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.5984536576307553,1.1439641146189816,0.84,0.0
kt1_s55,1comp,1,55,5,bayesm,2,True,10,0.9455,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.5608826662644648,1.830118081623924,1.0,1.0
kt1_s56,1comp,1,56,5,bayesm,2,True,12,0.7411,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0215016274203594,1.01322324030941,1.0,1.0
kt1_s57,1comp,1,57,5,bayesm,2,True,7,0.54745,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0037298862765052,1.0005134274740906,1.0,1.0
kt1_s58,1comp,1,58,5,bayesm,2,True,9,0.8391,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0341176755528596,1.0612676344070746,0.9966666666666668,0.0
kt1_s59,1comp,1,59,5,bayesm,2,True,9,0.6055,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.2195634906309103,1.0909790748277932,1.0,1.0
kt1_s60,1comp,1,60,5,bayesm,2,True,9,0.7032,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0343818086927812,1.0547715109638152,1.0,1.0
kt1_s61,1comp,1,61,5,bayesm,2,True,17,0.72005,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.059873181763877,1.008588211369884,1.0,1.0
kt1_s62,1comp,1,62,5,bayesm,2,True,7,0.795,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1459074993981715,1.1467209509172585,0.9766666666666668,0.0
kt1_s63,1comp,1,63,5,bayesm,2,True,9,0.8024,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.158869333699836,1.154048262744794,0.9966666666666668,0.0
kt1_s64,1comp,1,64,5,bayesm,2,True,8,0.5842,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0270822698662656,1.2586401096808544,0.9966666666666668,0.0
kt1_s65,1comp,1,65,5,bayesm,2,True,9,0.62785,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.240684216193343,1.21520762503076,1.0,1.0
kt1_s66,1comp,1,66,5,bayesm,2,True,5,0.745,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0800982864710011,1.0473460569435251,1.0,1.0
kt1_s67,1comp,1,67,5,bayesm,2,True,7,0.9143,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.016552973933669,1.0120545769658005,1.0,1.0
kt1_s68,1comp,1,68,5,bayesm,2,True,7,0.84775,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.123356961361052,1.1553293108578997,1.0,1.0
kt1_s69,1comp,1,69,5,bayesm,2,True,8,0.99955,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1578633989893174,1.3125764174172936,1.0,1.0
kt1_s71,1comp,1,71,5,bayesm,2,True,7,0.6308,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0145193817503046,1.0554405950790129,1.0,1.0
kt1_s72,1comp,1,72,5,bayesm,2,True,11,0.8356,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.2485046842825016,1.0446349234038488,1.0,1.0
kt1_s73,1comp,1,73,5,bayesm,2,True,4,0.52195,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.002132733642622,1.0033406576748185,1.0,1.0
kt1_s74,1comp,1,74,5,bayesm,2,True,11,0.6664,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.047871225586852,1.0385046584944702,1.0,1.0
kt1_s75,1comp,1,75,5,bayesm,2,True,12,0.31765,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1908120476068764,1.1351806006954357,1.0,1.0
kt1_s76,1comp,1,76,5,bayesm,2,True,8,0.75465,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0574190169660107,1.071887785321181,0.9966666666666668,0.0
kt1_s77,1comp,1,77,5,bayesm,2,True,7,0.5674,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2103272122973607,1.3632847569961892,0.9833333333333332,0.0
kt1_s78,1comp,1,78,5,bayesm,2,True,16,0.9372,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0818186165635064,1.1493733776727169,0.9933333333333332,0.0
kt1_s79,1comp,1,79,5,bayesm,2,True,7,0.8176,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.163900814427504,1.0392260179431003,1.0,1.0
kt1_s80,1comp,1,80,5,bayesm,2,True,8,0.60695,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1207778107317172,1.0603915283351784,1.0,1.0
kt1_s81,1comp,1,81,5,bayesm,2,True,10,0.54245,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0176482820786292,1.015337205735701,0.9966666666666668,0.0
kt1_s82,1comp,1,82,5,bayesm,2,True,12,0.85895,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2710263614169466,1.1490689054260983,0.9966666666666668,0.0
kt1_s83,1comp,1,83,5,bayesm,2,True,12,0.9862,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2128628350533917,1.1596002403445946,0.99,0.0
kt1_s84,1comp,1,84,5,bayesm,2,True,8,0.58025,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0696753134268993,1.069336515934559,0.9933333333333332,0.0
kt1_s85,1comp,1,85,5,bayesm,2,True,12,0.85555,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0068912813878217,1.0073990834557516,1.0,1.0
kt1_s86,1comp,1,86,5,bayesm,2,True,6,0.6685,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0213398181086413,1.0340825742424418,1.0,1.0
kt1_s87,1comp,1,87,5,bayesm,2,True,10,0.63625,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1143796624053697,1.069940946524741,1.0,1.0
kt1_s88,1comp,1,88,5,bayesm,2,True,18,0.65225,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1695521387677128,1.0215549359251768,0.9966666666666668,0.0
kt1_s89,1comp,1,89,5,bayesm,2,True,10,0.81265,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2085321328465228,1.117289054975483,1.0,1.0
kt1_s90,1comp,1,90,5,bayesm,2,True,26,0.6729,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.2338315035752208,1.0826526703592152,1.0,1.0
kt1_s91,1comp,1,91,5,bayesm,2,True,11,0.69955,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1388146291410364,1.151304624628769,1.0,1.0
kt1_s92,1comp,1,92,5,bayesm,2,True,8,0.87845,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.06984840944821,1.125775576981566,1.0,1.0
kt1_s93,1comp,1,93,5,bayesm,2,True,8,0.7727,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1818437163833042,1.0347423734098855,1.0,1.0
kt1_s94,1comp,1,94,5,bayesm,2,True,12,0.7868,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.5314515269991804,1.866134189161121,0.9533333333333334,0.0
kt1_s95,1comp,1,95,5,bayesm,2,True,5,0.52895,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.4915906563639447,1.1212173223176791,1.0,1.0
kt1_s96,1comp,1,96,5,bayesm,2,True,4,0.1288,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.256124523092322,1.1741196080400391,1.0,1.0
kt1_s97,1comp,1,97,5,bayesm,2,True,7,0.63935,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1103824893342902,1.0553791094002998,1.0,1.0
kt1_s98,1comp,1,98,5,bayesm,2,True,6,0.64035,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.422920529960826,1.830470984892525,0.98,0.0
kt1_s99,1comp,1,99,5,bayesm,2,True,21,0.8872,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.09459779508131,1.0248419027812186,0.9966666666666668,0.0
kt2_s01,2comp_equal,2,1,5,bayesm,2,True,10,0.5876,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.273965112026957,1.1274045477953762,0.9866666666666668,0.959953941658672
kt2_s02,2comp_equal,2,2,5,bayesm,2,True,11,0.71635,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.089515600457773,1.0989613450365483,0.54,0.0
kt2_s03,2comp_equal,2,3,5,bayesm,2,True,14,0.7812,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0278617707359483,1.0206471285932517,0.99,0.9602675359316444
kt2_s04,2comp_equal,2,4,5,bayesm,2,True,6,0.75225,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0460713703053472,1.3483412053706096,1.0,1.0
kt2_s05,2comp_equal,2,5,5,bayesm,2,True,6,0.98375,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0610994270288507,1.0171322735942494,1.0,1.0
kt2_s06,2comp_equal,2,6,5,bayesm,2,True,8,0.6284,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0413583753854172,1.0301673996428866,1.0,1.0
kt2_s07,2comp_equal,2,7,5,bayesm,2,True,11,0.8058,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.066438034484999,1.0880357107350394,0.96,0.8458852762947703
kt2_s08,2comp_equal,2,8,5,bayesm,2,True,7,0.5809,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.055084153849161,1.016224011069362,0.9933333333333332,0.9862649592509029
kt2_s09,2comp_equal,2,9,5,bayesm,2,True,5,0.84365,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1315063486620984,1.035105045039399,0.9966666666666668,0.9938462056335094
kt2_s100,2comp_equal,2,100,5,bayesm,2,True,15,0.98125,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0131059520670451,1.0825815693192236,0.9733333333333334,0.8958298626807244
kt2_s10,2comp_equal,2,10,5,bayesm,2,True,9,0.6968,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.124492286819209,1.151693153791103,0.9933333333333332,0.973422290982052
kt2_s11,2comp_equal,2,11,5,bayesm,2,True,9,0.8162,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.18480855108585,1.5303054080693057,0.95,0.8879976572848164
kt2_s12,2comp_equal,2,12,5,bayesm,2,True,7,0.701,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0837029198966013,1.0320818084475976,0.9633333333333334,0.8943901406532941
kt2_s13,2comp_equal,2,13,5,bayesm,2,True,11,0.87875,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.254717074897649,1.087811912596755,0.9966666666666668,0.9866665634206884
kt2_s14,2comp_equal,2,14,5,bayesm,2,True,8,0.97975,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3219916505048537,1.2182780144015557,1.0,1.0
kt2_s15,2comp_equal,2,15,5,bayesm,2,True,7,0.8843,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0617197429807763,1.1021749711046238,0.52,0.0
kt2_s16,2comp_equal,2,16,5,bayesm,2,True,10,0.842,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.101649229790962,1.1686940559220955,0.98,0.9213369360592524
kt2_s17,2comp_equal,2,17,5,bayesm,2,True,18,0.69385,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0957790137386114,1.1427597594358558,0.9633333333333334,0.8701875675546977
kt2_s18,2comp_equal,2,18,5,bayesm,2,True,8,0.77965,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0119329198779976,1.0074964538790676,0.9966666666666668,0.9933108162997748
kt2_s19,2comp_equal,2,19,5,bayesm,2,True,11,0.831,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0994505484017931,1.2286364905091491,0.99,0.960267120019818
kt2_s20,2comp_equal,2,20,5,bayesm,2,True,9,0.9341,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0306562307052085,1.0470594016706884,1.0,1.0
kt2_s21,2comp_equal,2,21,5,bayesm,2,True,6,0.6596,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0699509665163491,1.0764313619898438,0.89,0.6070875273047593
kt2_s22,2comp_equal,2,22,5,bayesm,2,True,44,0.65435,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.194191803638034,1.0810816890656534,1.0,1.0
kt2_s23,2comp_equal,2,23,5,bayesm,2,True,16,0.66805,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2727835978335056,1.6017795522806768,0.9733333333333334,0.9482636932075074
kt2_s24,2comp_equal,2,24,5,bayesm,2,True,26,0.83625,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0323927222357745,1.110390630417618,0.9833333333333332,0.934224730765466
kt2_s25,2comp_equal,2,25,5,bayesm,2,True,12,0.9213,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.282503713178541,1.1121768231086815,0.9866666666666668,0.972352487935749
kt2_s26,2comp_equal,2,26,5,bayesm,2,True,7,0.88435,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0537469628677218,1.0268382342106914,1.0,1.0
kt2_s27,2comp_equal,2,27,5,bayesm,2,True,7,0.72075,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0869561532324823,1.0246869275524413,1.0,1.0
kt2_s28,2comp_equal,2,28,5,bayesm,2,True,15,0.65855,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0611573368512888,1.030567827770067,0.9966666666666668,0.9866665634206884
kt2_s29,2comp_equal,2,29,5,bayesm,2,True,6,0.5971,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.015227247428459,1.018556188219312,0.9966666666666668,0.9936230983978602
kt2_s30,2comp_equal,2,30,5,bayesm,2,True,12,0.8719,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0527430241110909,1.0094113399395357,1.0,1.0
kt2_s31,2comp_equal,2,31,5,bayesm,2,True,11,0.85945,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0179398663301524,1.0397344802032085,0.99,0.9602672135691336
kt2_s32,2comp_equal,2,32,5,bayesm,2,True,11,0.89055,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.146503494745084,1.1396077498604245,0.9633333333333334,0.858238248836861
kt2_s33,2comp_equal,2,33,5,bayesm,2,True,8,0.8179,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0141579633037838,1.0860652957071026,0.9766666666666668,0.9152277900997972
kt2_s34,2comp_equal,2,34,5,bayesm,2,True,7,0.5756,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0469132255273037,1.068519932564739,0.9933333333333332,0.9860868582212872
kt2_s35,2comp_equal,2,35,5,bayesm,2,True,10,0.7682,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0237435418453589,1.0055833526384896,0.88,0.5761826759110739
kt2_s36,2comp_equal,2,36,5,bayesm,2,True,9,0.9131,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0310821449707464,1.075531485523783,0.9966666666666668,0.9930434128008598
kt2_s37,2comp_equal,2,37,5,bayesm,2,True,6,0.8394,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3354437051921555,1.1744069748974169,1.0,1.0
kt2_s38,2comp_equal,2,38,5,bayesm,2,True,10,0.9967,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.036453371558968,1.021335975083061,0.9933333333333332,0.9855525451449508
kt2_s39,2comp_equal,2,39,5,bayesm,2,True,7,0.88945,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.087430447210297,1.032848046335361,0.93,0.7387284995077598
kt2_s40,2comp_equal,2,40,5,bayesm,2,True,15,0.99275,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1249496389509874,1.106798629671619,1.0,1.0
kt2_s41,2comp_equal,2,41,5,bayesm,2,True,13,0.9623,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3531388247248872,1.1626050690800758,1.0,1.0
kt2_s42,2comp_equal,2,42,5,bayesm,2,True,13,0.7677,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0447020131342453,1.0989098851522228,0.9866666666666668,0.9610700195222158
kt2_s43,2comp_equal,2,43,5,bayesm,2,True,10,0.9945,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0196952902874648,1.0203254793915797,0.9966666666666668,0.9866665273611104
kt2_s44,2comp_equal,2,44,5,bayesm,2,True,5,0.74575,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.152176446309752,1.2625099894046818,1.0,1.0
kt2_s45,2comp_equal,2,45,5,bayesm,2,True,14,0.96505,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.194866456764507,1.0784327560555398,1.0,1.0
kt2_s46,2comp_equal,2,46,5,bayesm,2,True,7,0.51855,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.044933361801368,1.0273282324375803,1.0,1.0
kt2_s47,2comp_equal,2,47,5,bayesm,2,True,7,0.95665,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1421884391868156,1.0438685632577882,1.0,1.0
kt2_s48,2comp_equal,2,48,5,bayesm,2,True,5,0.9593,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.208758266852788,1.3033478582851004,0.9666666666666668,0.8770530026075812
kt2_s49,2comp_equal,2,49,5,bayesm,2,True,12,0.66365,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1447427272226498,1.2236161236887748,1.0,1.0
kt2_s50,2comp_equal,2,50,5,bayesm,2,True,5,0.7414,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3202534347223152,1.2073765965482606,1.0,1.0
kt2_s51,2comp_equal,2,51,5,bayesm,2,True,12,0.6571,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0400924930524291,1.0276351541744695,1.0,1.0
kt2_s52,2comp_equal,2,52,5,bayesm,2,True,5,0.8042,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.059115029227652,1.118311111532778,1.0,1.0
kt2_s53,2comp_equal,2,53,5,bayesm,2,True,6,0.618,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1058652356267384,1.1380805645496754,0.9933333333333332,0.9804235623966292
kt2_s54,2comp_equal,2,54,5,bayesm,2,True,8,0.8631,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1441294753317135,1.1124443084399036,0.99,0.9740013947097774
kt2_s55,2comp_equal,2,55,5,bayesm,2,True,9,0.94535,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0266222650656665,1.103421027264762,1.0,1.0
kt2_s56,2comp_equal,2,56,5,bayesm,2,True,7,0.54755,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.04669475901759,1.0218715484103011,0.9933333333333332,0.9798434993217184
kt2_s57,2comp_equal,2,57,5,bayesm,2,True,8,0.94205,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3296447844833252,1.1379337822582147,1.0,1.0
kt2_s58,2comp_equal,2,58,5,bayesm,2,True,9,0.89625,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.35316174752093,1.2650086958170588,0.9933333333333332,0.9873799544584844
kt2_s59,2comp_equal,2,59,5,bayesm,2,True,6,0.8653,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1767906269467965,1.0625761314156508,0.9933333333333332,0.9866213728031
kt2_s60,2comp_equal,2,60,5,bayesm,2,True,9,0.9248,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.776630842337536,1.5988170677453768,0.9933333333333332,0.9863985272742846
kt2_s61,2comp_equal,2,61,5,bayesm,2,True,8,0.7601,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.061610787600619,1.0484843550311629,0.9966666666666668,0.9934892279878113
kt2_s62,2comp_equal,2,62,5,bayesm,2,True,11,0.56765,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0388117129077203,1.0320393617105756,0.97,0.8832096140515484
kt2_s63,2comp_equal,2,63,5,bayesm,2,True,17,0.94395,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0602434877224545,1.036537124250322,0.54,0.0055873748222197
kt2_s64,2comp_equal,2,64,5,bayesm,2,True,7,0.9638,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0453839118364223,1.031638346487799,1.0,1.0
kt2_s65,2comp_equal,2,65,5,bayesm,2,True,13,0.99455,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.5030184105666975,1.245942650068266,0.9166666666666666,0.6986406946538682
kt2_s66,2comp_equal,2,66,5,bayesm,2,True,8,0.5517,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.110302793722892,1.3277336467276353,0.9966666666666668,0.9866663650905948
kt2_s67,2comp_equal,2,67,5,bayesm,2,True,17,0.9967,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0240382958287944,1.049725522587606,0.9866666666666668,0.9472016240308924
kt2_s68,2comp_equal,2,68,5,bayesm,2,True,11,0.98135,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0092151494703168,1.0107392766731762,1.0,1.0
kt2_s69,2comp_equal,2,69,5,bayesm,2,True,11,0.6239,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.048798662689311,1.0583562307655463,1.0,1.0
kt2_s70,2comp_equal,2,70,5,bayesm,2,True,9,0.8259,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1727511230790215,1.22429835062423,1.0,1.0
kt2_s71,2comp_equal,2,71,5,bayesm,2,True,10,0.97595,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0438862441719212,1.0612921779659128,1.0,1.0
kt2_s72,2comp_equal,2,72,5,bayesm,2,True,12,0.77175,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0199712961431529,1.0118836128052278,1.0,1.0
kt2_s73,2comp_equal,2,73,5,bayesm,2,True,15,0.83485,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.032562237111465,1.0458911468758685,1.0,1.0
kt2_s74,2comp_equal,2,74,5,bayesm,2,True,5,0.9907,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3778674107089528,1.1949627542276775,0.98,0.9457774931685632
kt2_s75,2comp_equal,2,75,5,bayesm,2,True,9,0.9567,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2883886681294618,1.1635895168971184,1.0,1.0
kt2_s76,2comp_equal,2,76,5,bayesm,2,True,8,0.6444,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0214587343582429,1.0200581846093224,1.0,1.0
kt2_s77,2comp_equal,2,77,5,bayesm,2,True,11,0.6194,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1516213761739238,1.0870806544989502,1.0,1.0
kt2_s78,2comp_equal,2,78,5,bayesm,2,True,10,0.75415,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0541722501486697,1.043103132733167,0.9933333333333332,0.973419284455204
kt2_s79,2comp_equal,2,79,5,bayesm,2,True,25,0.63495,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0105159580036256,1.0234875132615346,0.9833333333333332,0.9342246240342
kt2_s80,2comp_equal,2,80,5,bayesm,2,True,7,0.69455,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.117784277766868,1.0581978940063983,1.0,1.0
kt2_s81,2comp_equal,2,81,5,bayesm,2,True,8,0.65825,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0511346724265864,1.0363393000453889,0.9966666666666668,0.9866666397815044
kt2_s82,2comp_equal,2,82,5,bayesm,2,True,11,0.8747,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1020931247616048,1.0476513592651262,1.0,1.0
kt2_s83,2comp_equal,2,83,5,bayesm,2,True,12,0.7938,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.041356682242019,1.0384267127529363,1.0,1.0
kt2_s84,2comp_equal,2,84,5,bayesm,2,True,9,0.92435,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.6403999077409686,1.3751718947726177,1.0,1.0
kt2_s85,2comp_equal,2,85,5,bayesm,2,True,7,0.74335,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.064138842775775,1.0596938642711042,0.9866666666666668,0.9602655613791632
kt2_s86,2comp_equal,2,86,5,bayesm,2,True,10,0.59555,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1518607199922628,1.783942643706127,1.0,1.0
kt2_s87,2comp_equal,2,87,5,bayesm,2,True,10,0.91995,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1613274098669624,1.0462198078228075,1.0,1.0
kt2_s88,2comp_equal,2,88,5,bayesm,2,True,5,0.70645,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.043545005430463,1.0128675162986256,1.0,1.0
