dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,slot,matched_true,live,param,post_mean,post_std,ci_low,ci_high,true_value,abs_diff,in_ci
kt1_s04,1comp,1,4,5,nuts,1,3,,False,Alt2,-0.033562745898962,46.556827545166016,-80.62250518798828,81.0075912475586,,,
kt1_s04,1comp,1,4,5,nuts,1,3,,False,Alt3,1.3914192914962769,44.55532455444336,-72.93977737426758,72.53567276000973,,,
kt1_s04,1comp,1,4,5,nuts,1,3,,False,Price,0.647944450378418,24.94937896728516,-47.92724819183349,49.30518198013304,,,
kt1_s04,1comp,1,4,5,nuts,1,4,,False,Alt1,1.6012871265411377,52.23060607910156,-98.73667125701904,104.29944953918456,,,
kt1_s04,1comp,1,4,5,nuts,1,4,,False,Alt2,0.6221054792404175,39.56364822387695,-73.81375255584716,80.96633338928217,,,
kt1_s04,1comp,1,4,5,nuts,1,4,,False,Alt3,-0.425410121679306,29.143842697143555,-59.15853080749511,56.714198303222645,,,
kt1_s04,1comp,1,4,5,nuts,1,4,,False,Price,0.4293337762355804,23.05620002746582,-47.032278060913086,46.59817676544188,,,
kt1_s05,1comp,1,5,5,nuts,1,0,0.0,True,Alt1,-6.790266990661621,0.2222543656826019,-7.240801799297333,-6.354696130752563,-6.205683478085509,0.5845835125761125,False
kt1_s05,1comp,1,5,5,nuts,1,0,0.0,True,Alt2,0.7133703827857971,0.0754223838448524,0.5645270705223083,0.8628580302000045,0.6430883019072965,0.0702820808785006,True
kt1_s05,1comp,1,5,5,nuts,1,0,0.0,True,Alt3,-5.823284149169922,0.1610300987958908,-6.145622754096985,-5.513244616985321,-5.747599477975536,0.0756846711943861,True
kt1_s05,1comp,1,5,5,nuts,1,0,0.0,True,Price,2.7992186546325684,0.0816783308982849,2.6442958176136018,2.9636690616607666,2.792230237092709,0.0069884175398593,True
kt1_s05,1comp,1,5,5,nuts,1,1,,False,Alt1,1.303039789199829,56.667598724365234,-102.66805553436278,112.69127292633053,,,
kt1_s05,1comp,1,5,5,nuts,1,1,,False,Alt2,-0.7353190183639526,42.36710357666016,-83.93191890716552,79.29930286407468,,,
kt1_s05,1comp,1,5,5,nuts,1,1,,False,Alt3,-1.3594235181808472,37.84907150268555,-64.87731380462647,59.3314360618591,,,
kt1_s05,1comp,1,5,5,nuts,1,1,,False,Price,-0.0487681291997432,24.759130477905277,-46.54644937515258,47.27125682830808,,,
kt1_s05,1comp,1,5,5,nuts,1,2,,False,Alt1,1.3085967302322388,58.10852813720703,-102.3039602279663,100.53694572448694,,,
kt1_s05,1comp,1,5,5,nuts,1,2,,False,Alt2,0.2975496649742126,44.30928039550781,-84.21869544982908,93.35131816864012,,,
kt1_s05,1comp,1,5,5,nuts,1,2,,False,Alt3,1.4769927263259888,45.03912734985352,-67.0210355758667,70.6142374038696,,,
kt1_s05,1comp,1,5,5,nuts,1,2,,False,Price,-0.3017256557941437,26.13780975341797,-51.05084228515625,50.22982940673828,,,
kt1_s05,1comp,1,5,5,nuts,1,3,,False,Alt1,1.7329671382904053,71.77723693847656,-107.7355878829956,111.84404506683342,,,
kt1_s05,1comp,1,5,5,nuts,1,3,,False,Alt2,-4.771074771881104,82.45993041992188,-92.3430191040039,73.48551368713377,,,
kt1_s05,1comp,1,5,5,nuts,1,3,,False,Alt3,-2.95431923866272,45.96429443359375,-72.6897144317627,63.19903535842895,,,
kt1_s05,1comp,1,5,5,nuts,1,3,,False,Price,0.7376144528388977,25.77709197998047,-47.4181848526001,48.21874704360961,,,
kt1_s05,1comp,1,5,5,nuts,1,4,,False,Alt1,2.2624456882476807,49.72556686401367,-89.428147315979,102.00007991790768,,,
kt1_s05,1comp,1,5,5,nuts,1,4,,False,Alt2,-1.316123127937317,41.86858749389648,-73.5977653503418,73.48253269195556,,,
kt1_s05,1comp,1,5,5,nuts,1,4,,False,Alt3,-0.1363619118928909,34.89165496826172,-66.43401412963867,68.09155445098874,,,
kt1_s05,1comp,1,5,5,nuts,1,4,,False,Price,-0.7834054231643677,23.507305145263672,-46.30309963226318,46.12394008636469,,,
kt1_s06,1comp,1,6,5,nuts,1,0,0.0,True,Alt1,4.42093563079834,0.1271166205406189,4.205621826648712,4.677132046222686,4.53919608722971,0.1182604564313702,True
kt1_s06,1comp,1,6,5,nuts,1,0,0.0,True,Alt2,3.3519186973571777,0.1218990534543991,3.0532259941101074,3.579376077651977,3.3350421504252994,0.0168765469318783,True
kt1_s06,1comp,1,6,5,nuts,1,0,0.0,True,Alt3,-4.955464839935303,0.2649549841880798,-5.402396202087402,-4.413141679763794,-4.750807492555093,0.20465734738021,True
kt1_s06,1comp,1,6,5,nuts,1,0,0.0,True,Price,-3.3781511783599854,0.0895034447312355,-3.567098379135132,-3.208263975381852,-3.500195737804764,0.1220445594447787,True
kt1_s06,1comp,1,6,5,nuts,1,1,,False,Alt1,7.762518882751465,27.358964920043945,-46.07083902359009,63.15189743041992,,,
kt1_s06,1comp,1,6,5,nuts,1,1,,False,Alt2,20.35709571838379,40.39484024047852,-57.1761589050293,84.26734867095946,,,
kt1_s06,1comp,1,6,5,nuts,1,1,,False,Alt3,-8.99254035949707,17.06761932373047,-45.300685787200926,23.584777212142917,,,
kt1_s06,1comp,1,6,5,nuts,1,1,,False,Price,-11.856821060180664,23.86275100708008,-55.709858608245845,65.75633239746094,,,
kt1_s06,1comp,1,6,5,nuts,1,2,,False,Alt1,3.667330503463745,45.83115768432617,-86.47367858886719,86.68354797363281,,,
kt1_s06,1comp,1,6,5,nuts,1,2,,False,Alt2,3.116556406021118,50.03501510620117,-67.15462665557861,67.21677474975584,,,
kt1_s06,1comp,1,6,5,nuts,1,2,,False,Alt3,-1.975173830986023,29.026630401611328,-48.0434009552002,65.55635070800781,,,
kt1_s06,1comp,1,6,5,nuts,1,2,,False,Price,-1.299893498420715,23.629016876220703,-41.26853923797607,52.84878540039063,,,
kt1_s06,1comp,1,6,5,nuts,1,3,,False,Alt1,2.3373048305511475,55.869102478027344,-144.98342895507812,127.84785213470452,,,
kt1_s06,1comp,1,6,5,nuts,1,3,,False,Alt2,-0.8832012414932251,37.46681594848633,-71.26156425476074,72.5569658279419,,,
kt1_s06,1comp,1,6,5,nuts,1,3,,False,Alt3,1.3952521085739136,27.012474060058597,-50.13058767318725,53.64345178604125,,,
kt1_s06,1comp,1,6,5,nuts,1,3,,False,Price,1.2779525518417358,22.648578643798828,-42.53389863967895,43.402408981323234,,,
kt1_s06,1comp,1,6,5,nuts,1,4,,False,Alt1,0.6975646018981934,47.082427978515625,-89.78851318359375,98.91972484588617,,,
kt1_s06,1comp,1,6,5,nuts,1,4,,False,Alt2,0.3202211558818817,39.329925537109375,-63.52921199798584,71.29647579193114,,,
kt1_s06,1comp,1,6,5,nuts,1,4,,False,Alt3,2.071128845214844,28.75641632080078,-49.51311235427856,62.809105777740406,,,
kt1_s06,1comp,1,6,5,nuts,1,4,,False,Price,0.692660927772522,22.79816055297852,-51.062922954559326,47.62173128128038,,,
kt1_s07,1comp,1,7,5,nuts,1,0,0.0,True,Alt1,-1.0163812637329102,0.1225801631808281,-1.2645785838365555,-0.7874103277921677,-0.9028253643514164,0.1135558993814936,True
kt1_s07,1comp,1,7,5,nuts,1,0,0.0,True,Alt2,3.912193775177002,0.118057757616043,3.6928272366523744,4.148157632350921,3.836683278292449,0.0755104968845534,True
kt1_s07,1comp,1,7,5,nuts,1,0,0.0,True,Alt3,-3.532771110534668,0.1947858333587646,-3.922813820838928,-3.1577834248542787,-3.773268731387371,0.240497620852703,True
kt1_s07,1comp,1,7,5,nuts,1,0,0.0,True,Price,2.461961507797241,0.088086262345314,2.2955612361431124,2.64210576415062,2.490729961066013,0.0287684532687717,True
kt1_s07,1comp,1,7,5,nuts,1,1,,False,Alt1,-14.948387145996094,242.12698364257807,-159.1348693847656,122.927313041687,,,
kt1_s07,1comp,1,7,5,nuts,1,1,,False,Alt2,3.8156898021698,67.01752471923828,-80.89675235748291,89.32030982971192,,,
kt1_s07,1comp,1,7,5,nuts,1,1,,False,Alt3,-1.0635861158370972,41.22647857666016,-77.47111663818359,64.91126079559322,,,
kt1_s07,1comp,1,7,5,nuts,1,1,,False,Price,-0.6195210218429565,28.90886878967285,-53.23387203216552,46.49564514160156,,,
kt1_s07,1comp,1,7,5,nuts,1,2,,False,Alt1,0.6603681445121765,52.964054107666016,-99.76684951782228,107.10930423736548,,,
kt1_s07,1comp,1,7,5,nuts,1,2,,False,Alt2,1.0149136781692505,43.77386093139648,-80.65093421936035,89.21418323516843,,,
kt1_s07,1comp,1,7,5,nuts,1,2,,False,Alt3,-0.5828410387039185,37.21272659301758,-68.17336368560791,68.58884620666501,,,
kt1_s07,1comp,1,7,5,nuts,1,2,,False,Price,-0.6069915294647217,22.855199813842773,-47.904972839355466,45.4789659500122,,,
kt1_s07,1comp,1,7,5,nuts,1,3,,False,Alt1,3.064833402633667,57.829383850097656,-102.58937187194825,113.5857530593871,,,
kt1_s07,1comp,1,7,5,nuts,1,3,,False,Alt2,0.6166864037513733,42.84931564331055,-79.17642383575439,91.8576692581176,,,
kt1_s07,1comp,1,7,5,nuts,1,3,,False,Alt3,-1.0912383794784546,36.52165222167969,-69.2069839477539,61.25054159164425,,,
kt1_s07,1comp,1,7,5,nuts,1,3,,False,Price,-0.7206864953041077,24.421052932739254,-60.208011341094966,50.0585193634033,,,
kt1_s07,1comp,1,7,5,nuts,1,4,,False,Alt1,-0.4443339705467224,101.35328674316406,-115.75786876678464,118.33202667236309,,,
kt1_s07,1comp,1,7,5,nuts,1,4,,False,Alt2,0.7468225359916687,43.21822738647461,-82.8435131072998,87.03765907287588,,,
kt1_s07,1comp,1,7,5,nuts,1,4,,False,Alt3,-1.6156412363052368,52.482566833496094,-74.55869178771972,66.23227539062499,,,
kt1_s07,1comp,1,7,5,nuts,1,4,,False,Price,0.2126577347517013,25.13145065307617,-47.151418876647945,50.01999654769891,,,
kt1_s08,1comp,1,8,5,nuts,1,0,0.0,True,Alt1,11.112712860107422,0.3470160663127899,10.408485555648804,11.795319485664368,11.24381939998887,0.1311065398814488,True
kt1_s08,1comp,1,8,5,nuts,1,0,0.0,True,Alt2,1.956997513771057,0.271899938583374,1.3806587308645248,2.462206524610519,1.8187695999971525,0.1382279137739048,True
kt1_s08,1comp,1,8,5,nuts,1,0,0.0,True,Alt3,6.801634311676025,0.2901233434677124,6.211839401721955,7.385179018974304,6.900738499634154,0.0991041879581287,True
kt1_s08,1comp,1,8,5,nuts,1,0,0.0,True,Price,3.4605133533477783,0.112769491970539,3.2422311544418334,3.684199863672256,3.588215473412958,0.1277021200651797,True
kt1_s08,1comp,1,8,5,nuts,1,1,,False,Alt1,11.07083511352539,57.40956115722656,-87.72445468902588,110.72805652618403,,,
kt1_s08,1comp,1,8,5,nuts,1,1,,False,Alt2,0.6378455758094788,38.072940826416016,-69.16327590942383,72.02079467773429,,,
kt1_s08,1comp,1,8,5,nuts,1,1,,False,Alt3,1.9408906698226929,27.58812522888184,-53.14877986907959,53.17697696685786,,,
kt1_s08,1comp,1,8,5,nuts,1,1,,False,Price,3.449612617492676,21.11600875854492,-38.3558219909668,42.00974130630491,,,
kt1_s08,1comp,1,8,5,nuts,1,2,,False,Alt1,-1.6000853776931765,91.86688232421876,-116.34838714599609,114.41437549591048,,,
kt1_s08,1comp,1,8,5,nuts,1,2,,False,Alt2,-0.3310388326644897,43.04336166381836,-84.50711765289306,78.35373191833493,,,
kt1_s08,1comp,1,8,5,nuts,1,2,,False,Alt3,0.1158222556114196,34.968780517578125,-63.74460039138794,63.94062843322748,,,
kt1_s08,1comp,1,8,5,nuts,1,2,,False,Price,-0.3521814942359924,24.675960540771484,-50.09020824432373,47.80187120437622,,,
kt1_s08,1comp,1,8,5,nuts,1,3,,False,Alt1,-1.5273704528808594,68.31082916259766,-120.1064796447754,108.9801921844482,,,
kt1_s08,1comp,1,8,5,nuts,1,3,,False,Alt2,1.18225359916687,57.07237243652344,-87.83148918151855,87.288216972351,,,
kt1_s08,1comp,1,8,5,nuts,1,3,,False,Alt3,1.5125664472579956,76.7925796508789,-69.48384799957276,72.0765659332275,,,
kt1_s08,1comp,1,8,5,nuts,1,3,,False,Price,0.8079429268836975,40.06081771850586,-53.860923290252686,53.211449337005526,,,
kt1_s08,1comp,1,8,5,nuts,1,4,,False,Alt1,-3.974755048751831,93.9294204711914,-126.09249687194824,118.36545391082728,,,
kt1_s08,1comp,1,8,5,nuts,1,4,,False,Alt2,-0.3702660501003265,63.92404174804688,-85.15390262603759,86.31366481780998,,,
kt1_s08,1comp,1,8,5,nuts,1,4,,False,Alt3,-1.7322887182235718,40.39728546142578,-74.54420337677001,63.09506425857541,,,
kt1_s08,1comp,1,8,5,nuts,1,4,,False,Price,0.1338202208280563,26.050073623657227,-49.48594427108765,47.380300807952864,,,
kt1_s09,1comp,1,9,5,nuts,1,0,0.0,True,Alt1,2.6821985244750977,0.1320503056049347,2.4360067188739776,2.9507267475128174,2.904644011382929,0.2224454869078318,True
kt1_s09,1comp,1,9,5,nuts,1,0,0.0,True,Alt2,5.96820878982544,0.1599130481481552,5.672128868103028,6.282203662395477,6.225624865120448,0.2574160752950085,True
kt1_s09,1comp,1,9,5,nuts,1,0,0.0,True,Alt3,5.743242740631104,0.1519670933485031,5.468954408168793,6.028400349617004,5.998151038034651,0.2549082974035475,True
kt1_s09,1comp,1,9,5,nuts,1,0,0.0,True,Price,-3.3435328006744385,0.0981785878539085,-3.5268389344215394,-3.146900123357773,-3.461839883661253,0.1183070829868144,True
kt1_s09,1comp,1,9,5,nuts,1,1,,False,Alt1,0.1107822284102439,72.02020263671875,-93.1696138381958,91.13018093109125,,,
kt1_s09,1comp,1,9,5,nuts,1,1,,False,Alt2,-0.2725697159767151,38.800724029541016,-79.64968223571776,67.33647441864008,,,
kt1_s09,1comp,1,9,5,nuts,1,1,,False,Alt3,2.4472010135650635,31.19177627563477,-57.19369306564331,60.45360078811631,,,
kt1_s09,1comp,1,9,5,nuts,1,1,,False,Price,-4.661586761474609,24.733396530151367,-45.86141023635864,44.51516790390014,,,
kt1_s09,1comp,1,9,5,nuts,1,2,,False,Alt1,-2.845393657684326,49.33042144775391,-99.48861694335938,88.74939365386959,,,
kt1_s09,1comp,1,9,5,nuts,1,2,,False,Alt2,-1.1202826499938965,45.85357284545898,-67.09897575378417,82.47260761260983,,,
kt1_s09,1comp,1,9,5,nuts,1,2,,False,Alt3,7.781374931335449,38.07794570922852,-61.617336177825926,79.93895721435547,,,
kt1_s09,1comp,1,9,5,nuts,1,2,,False,Price,0.3447146117687225,22.13654136657715,-41.11825685501098,43.669966506957984,,,
kt1_s09,1comp,1,9,5,nuts,1,3,,False,Alt1,3.579352617263794,55.12766647338867,-92.20188217163086,106.4187461853026,,,
kt1_s09,1comp,1,9,5,nuts,1,3,,False,Alt2,10.657368659973145,48.44548034667969,-81.12003364562989,94.95331573486328,,,
kt1_s09,1comp,1,9,5,nuts,1,3,,False,Alt3,0.0576593279838562,31.940431594848636,-56.90406436920165,67.5049057006836,,,
kt1_s09,1comp,1,9,5,nuts,1,3,,False,Price,-2.367905378341675,22.54779052734375,-45.68164329528808,41.06314601898186,,,
kt1_s09,1comp,1,9,5,nuts,1,4,,False,Alt1,8.10759449005127,75.23567199707031,-93.99852294921877,109.88733673095705,,,
kt1_s09,1comp,1,9,5,nuts,1,4,,False,Alt2,1.255603313446045,44.50938034057617,-78.02849216461182,79.06098136901842,,,
kt1_s09,1comp,1,9,5,nuts,1,4,,False,Alt3,6.289172172546387,36.6715202331543,-57.354833984375,62.1616325378418,,,
kt1_s09,1comp,1,9,5,nuts,1,4,,False,Price,6.034070014953613,27.165267944335938,-41.74225730895997,50.88577432632432,,,
kt1_s10,1comp,1,10,5,nuts,1,0,0.0,True,Alt1,1.5153939723968506,0.1053529009222984,1.31592515707016,1.720370531082153,1.5095880217082105,0.00580595068864,True
kt1_s10,1comp,1,10,5,nuts,1,0,0.0,True,Alt2,-2.171199321746826,0.1194158941507339,-2.413023501634598,-1.9507790833711625,-2.0266375243495367,0.1445617973972894,True
kt1_s10,1comp,1,10,5,nuts,1,0,0.0,True,Alt3,1.922194004058838,0.094051755964756,1.7388753831386563,2.0955834925174712,1.9320645192738823,0.0098705152150444,True
kt1_s10,1comp,1,10,5,nuts,1,0,0.0,True,Price,4.090695381164551,0.0961822643876075,3.888460767269135,4.276575446128845,3.9076241227472073,0.1830712584173435,True
kt1_s10,1comp,1,10,5,nuts,1,1,,False,Alt1,1.7166826725006104,45.93513870239258,-87.15621070861816,96.40174179077148,,,
kt1_s10,1comp,1,10,5,nuts,1,1,,False,Alt2,-0.4958114624023437,33.29808044433594,-69.23256225585938,66.60633544921873,,,
kt1_s10,1comp,1,10,5,nuts,1,1,,False,Alt3,0.4026256203651428,28.91069602966309,-58.74681968688965,60.29923963546747,,,
kt1_s10,1comp,1,10,5,nuts,1,1,,False,Price,0.7967221736907959,23.211633682250977,-44.97336807250976,48.88809852600096,,,
kt1_s10,1comp,1,10,5,nuts,1,2,,False,Alt1,-4.515899658203125,62.84627151489258,-179.66197204589844,106.35562839508025,,,
kt1_s10,1comp,1,10,5,nuts,1,2,,False,Alt2,-3.7184300422668457,44.28236389160156,-91.72834339141843,74.60283374786376,,,
kt1_s10,1comp,1,10,5,nuts,1,2,,False,Alt3,2.2857754230499268,34.648380279541016,-61.506947612762445,71.48912315368648,,,
kt1_s10,1comp,1,10,5,nuts,1,2,,False,Price,-1.002299189567566,26.866430282592773,-51.84277982711792,48.80441923141474,,,
kt1_s10,1comp,1,10,5,nuts,1,3,,False,Alt1,1.0201271772384644,74.98260498046875,-111.16057014465332,114.3140420913696,,,
kt1_s10,1comp,1,10,5,nuts,1,3,,False,Alt2,-1.2839882373809814,85.21092987060547,-82.92535400390625,93.16005706787082,,,
kt1_s10,1comp,1,10,5,nuts,1,3,,False,Alt3,0.022152904421091,35.5516242980957,-70.03601875305175,71.73895492553709,,,
kt1_s10,1comp,1,10,5,nuts,1,3,,False,Price,0.2100459039211273,25.26163101196289,-48.95123920440674,48.11768579483029,,,
kt1_s10,1comp,1,10,5,nuts,1,4,,False,Alt1,0.3802399337291717,59.643856048583984,-104.96213493347167,106.50607357025127,,,
kt1_s10,1comp,1,10,5,nuts,1,4,,False,Alt2,-1.032002091407776,41.7119369506836,-83.02271385192871,80.40252761840819,,,
kt1_s10,1comp,1,10,5,nuts,1,4,,False,Alt3,-2.3573479652404785,33.89817428588867,-69.45828666687011,65.32194652557372,,,
kt1_s10,1comp,1,10,5,nuts,1,4,,False,Price,-0.0907373055815696,22.815711975097656,-45.68579998016357,44.92319908142087,,,
kt1_s11,1comp,1,11,5,nuts,1,0,0.0,True,Alt1,0.520285427570343,0.1111240461468696,0.3025226645171642,0.7380884945392608,0.3658945341587458,0.1543908934115971,True
kt1_s11,1comp,1,11,5,nuts,1,0,0.0,True,Alt2,-1.242009520530701,0.1490044593811035,-1.542005854845047,-0.9639354020357136,-1.8055252179585344,0.5635156974278339,False
kt1_s11,1comp,1,11,5,nuts,1,0,0.0,True,Alt3,2.650432109832764,0.1113811507821083,2.43470116853714,2.873370766639709,2.6384182962460008,0.0120138135867629,True
kt1_s11,1comp,1,11,5,nuts,1,0,0.0,True,Price,-0.0948571190237999,0.0982438176870346,-0.2850926510989666,0.0980565106496214,-0.0685798081265168,0.026277310897283,True
kt1_s11,1comp,1,11,5,nuts,1,1,,False,Alt1,-0.4436708092689514,0.4964366257190704,-1.7479596138000488,0.400868884474039,,,
kt1_s11,1comp,1,11,5,nuts,1,1,,False,Alt2,-13.32514190673828,5.197791576385498,-23.06611270904541,-4.731858265399934,,,
kt1_s11,1comp,1,11,5,nuts,1,1,,False,Alt3,3.2502737045288086,0.3496412634849548,2.6114207446575164,3.961855190992355,,,
kt1_s11,1comp,1,11,5,nuts,1,1,,False,Price,-0.0244531314820051,0.3715517818927765,-0.7579067811369896,0.6518791139125822,,,
kt1_s11,1comp,1,11,5,nuts,1,2,,False,Alt1,1.8857786655426023,55.67107772827149,-98.65963459014893,105.9929725646972,,,
kt1_s11,1comp,1,11,5,nuts,1,2,,False,Alt2,-1.7195634841918943,38.83436965942383,-81.44764709472656,71.72248344421385,,,
kt1_s11,1comp,1,11,5,nuts,1,2,,False,Alt3,1.1340959072113037,27.95671844482422,-53.24465522766113,61.74314575195311,,,
kt1_s11,1comp,1,11,5,nuts,1,2,,False,Price,0.049611646682024,22.363990783691406,-45.95533094406128,45.59695320129393,,,
kt1_s11,1comp,1,11,5,nuts,1,3,,False,Alt1,1.8931230306625368,48.84506607055664,-95.94568500518798,107.0096559524536,,,
kt1_s11,1comp,1,11,5,nuts,1,3,,False,Alt2,1.8116207122802732,49.18180084228516,-78.185791015625,79.30518569946287,,,
kt1_s11,1comp,1,11,5,nuts,1,3,,False,Alt3,0.9183260798454284,28.7471981048584,-56.32247686386109,61.68410816192623,,,
kt1_s11,1comp,1,11,5,nuts,1,3,,False,Price,-0.3434054553508758,23.534608840942383,-48.58720350265503,46.38653421401974,,,
kt1_s11,1comp,1,11,5,nuts,1,4,,False,Alt1,2.600148916244507,64.98877716064453,-92.19060745239258,106.26275672912594,,,
kt1_s11,1comp,1,11,5,nuts,1,4,,False,Alt2,-0.3176082372665405,40.79100036621094,-75.00341968536377,75.89032478332518,,,
kt1_s11,1comp,1,11,5,nuts,1,4,,False,Alt3,-0.4103871583938598,32.58388137817383,-68.78123168945312,61.79647073745715,,,
kt1_s11,1comp,1,11,5,nuts,1,4,,False,Price,0.0570961907505989,23.12177848815918,-46.6043568611145,45.70568523406981,,,
kt1_s12,1comp,1,12,5,nuts,1,0,0.0,True,Alt1,3.319293737411499,0.1130992472171783,3.09495096206665,3.5491535663604736,3.2286600107635355,0.0906337266479635,True
kt1_s12,1comp,1,12,5,nuts,1,0,0.0,True,Alt2,0.0106459278613328,0.1057991683483123,-0.1859777424484491,0.2660666123032562,0.1810650741645184,0.1704191463031855,True
kt1_s12,1comp,1,12,5,nuts,1,0,0.0,True,Alt3,-0.6531660556793213,0.1055659651756286,-0.8280171617865563,-0.4425252862274647,-0.6175720781104256,0.0355939775688957,True
kt1_s12,1comp,1,12,5,nuts,1,0,0.0,True,Price,6.23073148727417,0.1564146876335144,5.905933916568756,6.506129276752472,5.95979844432015,0.2709330429540202,True
kt1_s12,1comp,1,12,5,nuts,1,1,,False,Alt1,2.4060070514678955,54.382606506347656,-91.57572708129882,93.48228111267083,,,
kt1_s12,1comp,1,12,5,nuts,1,1,,False,Alt2,-1.3176928758621216,37.314151763916016,-73.52627964019776,66.65161914825437,,,
kt1_s12,1comp,1,12,5,nuts,1,1,,False,Alt3,0.3356558680534363,27.146467208862305,-55.69932889938354,54.49232988357543,,,
kt1_s12,1comp,1,12,5,nuts,1,1,,False,Price,1.7699697017669678,24.064775466918945,-44.33692150115967,42.61378669738768,,,
kt1_s12,1comp,1,12,5,nuts,1,2,,False,Alt1,-7.031072616577148,58.3071403503418,-108.02738285064696,90.3890439987181,,,
kt1_s12,1comp,1,12,5,nuts,1,2,,False,Alt2,-3.285608530044556,37.6469612121582,-76.49001083374023,66.46222686767578,,,
kt1_s12,1comp,1,12,5,nuts,1,2,,False,Alt3,3.05281925201416,27.293357849121094,-50.97047100067139,58.007235336303694,,,
kt1_s12,1comp,1,12,5,nuts,1,2,,False,Price,4.547430515289307,23.95957946777344,-43.50372076034546,43.68975572586058,,,
kt1_s12,1comp,1,12,5,nuts,1,3,,False,Alt1,-0.8576858639717102,49.01578903198242,-92.67628593444825,88.95070133209225,,,
kt1_s12,1comp,1,12,5,nuts,1,3,,False,Alt2,-0.9894455075263976,43.64618682861328,-85.13047561645507,77.4692241668701,,,
kt1_s12,1comp,1,12,5,nuts,1,3,,False,Alt3,4.246493339538574,31.748655319213867,-60.83448371887207,55.05264987945556,,,
kt1_s12,1comp,1,12,5,nuts,1,3,,False,Price,-0.4235141575336456,21.72075653076172,-42.78212356567383,45.13480968475337,,,
kt1_s12,1comp,1,12,5,nuts,1,4,,False,Alt1,-5.611516952514648,60.50321960449219,-99.80262260437011,81.471551322937,,,
kt1_s12,1comp,1,12,5,nuts,1,4,,False,Alt2,4.765632629394531,44.54473114013672,-73.97598285675048,71.21308155059812,,,
kt1_s12,1comp,1,12,5,nuts,1,4,,False,Alt3,-4.049415588378906,27.498157501220703,-55.47343521118164,50.89912137985223,,,
kt1_s12,1comp,1,12,5,nuts,1,4,,False,Price,-0.03112568333745,26.203723907470703,-46.60841083526611,41.76471910476684,,,
kt1_s13,1comp,1,13,5,nuts,1,0,0.0,True,Alt1,1.8845726251602173,0.0758449658751487,1.7465445518493652,2.037986308336258,2.0254269952527446,0.1408543700925273,True
kt1_s13,1comp,1,13,5,nuts,1,0,0.0,True,Alt2,-0.0654909089207649,0.0953771099448204,-0.2529182806611061,0.1266850773245096,0.0658499263484107,0.1313408352691756,True
kt1_s13,1comp,1,13,5,nuts,1,0,0.0,True,Alt3,1.0389995574951172,0.0673753917217254,0.914418025314808,1.1761417984962463,1.2224273601832338,0.1834278026881166,False
kt1_s13,1comp,1,13,5,nuts,1,0,0.0,True,Price,1.5395742654800415,0.0633798390626907,1.4129271179437637,1.6633008301258088,1.5915537982346464,0.0519795327546048,True
kt1_s13,1comp,1,13,5,nuts,1,1,,False,Alt1,5.026804924011231,63.81147384643555,-92.62434711456298,120.44988899230933,,,
kt1_s13,1comp,1,13,5,nuts,1,1,,False,Alt2,-1.0062177181243896,39.95808029174805,-81.39333610534668,67.53277835845941,,,
kt1_s13,1comp,1,13,5,nuts,1,1,,False,Alt3,-0.3547466695308685,30.61870574951172,-59.34270429611206,60.2861331939697,,,
kt1_s13,1comp,1,13,5,nuts,1,1,,False,Price,0.7997889518737793,21.82507705688477,-42.725563621521,45.52152881622314,,,
kt1_s13,1comp,1,13,5,nuts,1,2,,False,Alt1,-1.297713041305542,57.16747283935547,-95.6200859069824,104.20283622741692,,,
kt1_s13,1comp,1,13,5,nuts,1,2,,False,Alt2,4.311895370483398,40.7852668762207,-73.9418867111206,74.44721107482906,,,
kt1_s13,1comp,1,13,5,nuts,1,2,,False,Alt3,-1.4788399934768677,29.033660888671875,-58.44096164703369,59.073822116851794,,,
kt1_s13,1comp,1,13,5,nuts,1,2,,False,Price,-2.938916683197021,23.97179412841797,-49.12215280532836,43.59514064788817,,,
kt1_s13,1comp,1,13,5,nuts,1,3,,False,Alt1,-15.694284439086914,122.10717010498048,-198.87263679504392,95.4990026473998,,,
kt1_s13,1comp,1,13,5,nuts,1,3,,False,Alt2,-26.070066452026367,212.29537963867188,-143.21643562316893,71.64244060516349,,,
kt1_s13,1comp,1,13,5,nuts,1,3,,False,Alt3,5.6611328125,59.6343994140625,-63.36418857574463,103.27460479736328,,,
kt1_s13,1comp,1,13,5,nuts,1,3,,False,Price,-1.502593755722046,27.98412322998047,-52.23663330078125,46.99579820632932,,,
kt1_s13,1comp,1,13,5,nuts,1,4,,False,Alt1,-2.50028133392334,60.67691802978516,-119.10157871246338,105.99928894042966,,,
kt1_s13,1comp,1,13,5,nuts,1,4,,False,Alt2,1.7629880905151367,41.802467346191406,-81.90112705230712,78.15118408203124,,,
kt1_s13,1comp,1,13,5,nuts,1,4,,False,Alt3,8.08818531036377,48.33112716674805,-61.94433851242065,125.68988037109376,,,
kt1_s13,1comp,1,13,5,nuts,1,4,,False,Price,1.2118898630142212,22.709793090820312,-44.45126810073853,47.28558139801025,,,
kt1_s14,1comp,1,14,5,nuts,1,0,0.0,True,Alt1,8.105304718017578,0.795121967792511,7.188615715503692,10.45061740875244,7.35084982468604,0.7544548933315376,True
